,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,12,340
1,05:00:01-06:00:00,8,29
2,06:00:01-07:00:00,8,36
3,07:00:01-08:00:00,9,86
4,08:00:01-09:00:00,8,115
5,09:00:01-10:00:00,9,114
6,10:00:01-11:00:00,4,116
7,11:00:01-12:00:00,7,218
8,12:00:01-13:00:00,5,251
9,13:00:01-14:00:00,4,218
10,14:00:01-15:00:00,7,218
11,15:00:01-16:00:00,6,160
12,16:00:01-17:00:00,8,300
13,17:00:01-18:00:00,5,224
14,18:00:01-19:00:00,9,369
15,19:00:01-20:00:00,6,291
16,20:00:01-21:00:00,5,300
17,21:00:01-22:00:00,5,230
18,22:00:01-23:00:00,4,213
19,23:00:01-24:00:00,4,144
