,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,14,167
1,05:00:01-06:00:00,7,32
2,06:00:01-07:00:00,9,43
3,07:00:01-08:00:00,9,113
4,08:00:01-09:00:00,8,110
5,09:00:01-10:00:00,8,94
6,10:00:01-11:00:00,6,123
7,11:00:01-12:00:00,4,160
8,12:00:01-13:00:00,6,259
9,13:00:01-14:00:00,4,152
10,14:00:01-15:00:00,4,153
11,15:00:01-16:00:00,6,133
12,16:00:01-17:00:00,7,226
13,17:00:01-18:00:00,6,169
14,18:00:01-19:00:00,6,328
15,19:00:01-20:00:00,7,298
16,20:00:01-21:00:00,4,277
17,21:00:01-22:00:00,4,220
18,22:00:01-23:00:00,2,85
19,23:00:01-24:00:00,4,125
