,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,1,0
1,05:00:01-06:00:00,1,11
2,06:00:01-07:00:00,6,37
3,07:00:01-08:00:00,6,54
4,08:00:01-09:00:00,6,82
5,09:00:01-10:00:00,2,32
6,10:00:01-11:00:00,2,13
7,11:00:01-12:00:00,3,7
8,12:00:01-13:00:00,2,22
9,13:00:01-14:00:00,4,35
10,14:00:01-15:00:00,5,45
11,15:00:01-16:00:00,5,30
12,16:00:01-17:00:00,6,52
13,17:00:01-18:00:00,4,93
14,18:00:01-19:00:00,3,69
15,19:00:01-20:00:00,2,64
16,20:00:01-21:00:00,5,77
17,21:00:01-22:00:00,3,98
18,22:00:01-23:00:00,5,88
19,23:00:01-24:00:00,2,3
