Route:- 6040,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,6,11.32,55,5.27,154,2.15,21,11.32,4,7.27,33,2.19,170,1.57,14,7.27,10,9.26,88,3.45,324,1.8,35,9.26
07:00:01-08:00:00,4,7.55,54,5.17,351,4.89,8.8,4.74,5,9.09,60,3.98,230,2.13,17.5,9.09,9,8.33,114,4.47,581,3.23,26,6.88
08:00:01-09:00:00,2,3.77,95,9.1,600,8.37,5,2.7,4,7.27,102,6.77,620,5.74,14,7.27,6,5.56,197,7.73,1220,6.79,19,5.03
09:00:01-10:00:00,3,5.66,74,7.09,510,7.11,10.5,5.66,2,3.64,89,5.91,666,6.17,5,2.6,5,4.63,163,6.39,1176,6.54,16,4.23
10:00:01-11:00:00,1,1.89,49,4.69,387,5.4,2.5,1.35,1,1.82,56,3.72,428,3.96,3.5,1.82,2,1.85,105,4.12,815,4.53,6,1.59
11:00:01-12:00:00,4,7.55,17,1.63,130,1.81,14,7.55,3,5.45,55,3.65,375,3.47,10.5,5.45,7,6.48,72,2.82,505,2.81,24,6.35
12:00:01-13:00:00,4,7.55,92,8.81,552,7.7,14,7.55,5,9.09,109,7.24,869,8.04,17.5,9.09,9,8.33,201,7.88,1421,7.91,32,8.47
13:00:01-14:00:00,3,5.66,79,7.57,489,6.82,10.5,5.66,3,5.45,52,3.45,384,3.55,10.5,5.45,6,5.56,131,5.14,873,4.86,21,5.56
14:00:01-15:00:00,3,5.66,20,1.92,112,1.56,10.5,5.66,1,1.82,43,2.86,236,2.18,2.5,1.3,4,3.7,63,2.47,348,1.94,13,3.44
15:00:01-16:00:00,1,1.89,20,1.92,162,2.26,3.5,1.89,3,5.45,82,5.44,656,6.07,10.5,5.45,4,3.7,102,4,818,4.55,14,3.7
16:00:01-17:00:00,6,11.32,37,3.54,301,4.2,21,11.32,5,9.09,107,7.1,828,7.67,17.5,9.09,11,10.19,144,5.65,1129,6.28,38,10.05
17:00:01-18:00:00,4,7.55,131,12.55,900,12.55,14,7.55,4,7.27,184,12.22,1442,13.35,14,7.27,8,7.41,315,12.35,2342,13.03,28,7.41
18:00:01-19:00:00,4,7.55,126,12.07,974,13.58,8.8,4.74,4,7.27,144,9.56,910,8.42,14,7.27,8,7.41,270,10.59,1884,10.48,23,6.08
19:00:01-20:00:00,1,1.89,64,6.13,548,7.64,3.5,1.89,4,7.27,136,9.03,1038,9.61,10,5.19,5,4.63,200,7.84,1586,8.82,14,3.7
20:00:01-21:00:00,3,5.66,78,7.47,582,8.11,10.5,5.66,4,7.27,85,5.64,656,6.07,14,7.27,7,6.48,163,6.39,1238,6.89,24,6.35
21:00:01-22:00:00,3,5.66,43,4.12,336,4.68,10.5,5.66,2,3.64,127,8.43,958,8.87,5,2.6,5,4.63,170,6.67,1294,7.2,16,4.23
22:00:01-23:00:00,1,1.89,10,0.96,84,1.17,3.5,1.89,0,0,0,0,0,0,0,0,1,0.93,10,0.39,84,0.47,4,1.06
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,1.82,42,2.79,336,3.11,3.5,1.82,1,0.93,42,1.65,336,1.87,4,1.06
,53,,1044,,7172,,185.5,,55,,1506,,10802,,192.5,,108,,2550,,17974,,378,
