Route:- 3400,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,4,16,194,10.67,2226,11.55,34.4,16,2,8,60,3.09,592,2.96,17.2,8,6,12,254,6.75,2818,7.17,52,12.09
08:00:01-09:00:00,1,4,180,9.9,1998,10.37,6.8,3.16,3,12,303,15.59,3156,15.76,25.8,12,4,8,483,12.84,5154,13.12,33,7.67
09:00:01-10:00:00,0,0,74,4.07,770,4,0,0,0,0,188,9.67,1896,9.47,0,0,0,0,262,6.96,2666,6.79,0,0
10:00:01-11:00:00,2,8,81,4.46,924,4.8,17.2,8,1,4,78,4.01,866,4.33,8.6,4,3,6,159,4.23,1790,4.56,26,6.05
11:00:01-12:00:00,1,4,220,12.1,2670,13.86,8.6,4,2,8,59,3.03,699,3.49,17.2,8,3,6,279,7.42,3369,8.58,26,6.05
12:00:01-13:00:00,0,0,53,2.92,736,3.82,0,0,1,4,201,10.34,2246,11.22,8.6,4,1,2,254,6.75,2982,7.59,9,2.09
13:00:01-14:00:00,2,8,41,2.26,432,2.24,17.2,8,0,0,42,2.16,512,2.56,0,0,2,4,83,2.21,944,2.4,17,3.95
14:00:01-15:00:00,2,8,139,7.65,1448,7.52,8,3.72,1,4,106,5.45,1145,5.72,8.6,4,3,6,245,6.51,2593,6.6,17,3.95
15:00:01-16:00:00,2,8,31,1.71,336,1.74,9.2,4.28,2,8,130,6.69,1280,6.39,8,3.72,4,8,161,4.28,1616,4.11,17,3.95
16:00:01-17:00:00,1,4,155,8.53,1466,7.61,3.2,1.49,2,8,97,4.99,1044,5.21,17.2,8,3,6,252,6.7,2510,6.39,20,4.65
17:00:01-18:00:00,2,8,44,2.42,344,1.79,17.2,8,2,8,231,11.88,2284,11.41,0,0,4,8,275,7.31,2628,6.69,17,3.95
18:00:01-19:00:00,0,0,148,8.14,1433,7.44,0,0,0,0,27,1.39,214,1.07,0,0,0,0,175,4.65,1647,4.19,0,0
19:00:01-20:00:00,2,8,207,11.39,2112,10.96,6.4,2.98,1,4,66,3.4,712,3.56,8.6,4,3,6,273,7.26,2824,7.19,15,3.49
20:00:01-21:00:00,0,0,66,3.63,654,3.39,0,0,2,8,182,9.36,1814,9.06,8,3.72,2,4,248,6.59,2468,6.28,8,1.86
21:00:01-22:00:00,4,16,157,8.64,1496,7.76,34.4,16,2,8,45,2.31,458,2.29,17.2,8,6,12,202,5.37,1954,4.97,52,12.09
22:00:01-23:00:00,2,8,28,1.54,222,1.15,17.2,8,4,16,88,4.53,786,3.93,0,0,6,12,116,3.08,1008,2.57,17,3.95
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,41,2.11,316,1.58,0,0,0,0,41,1.09,316,0.8,0,0
,25,,1818,,19267,,215,,25,,1944,,20020,,215,,50,,3762,,39287,,430,
