Route:- 4100,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,2.44,36,1.47,208,0.84,14.5,2.44,1,2.13,39,1.42,186,0.67,14.5,2.13,2,2.27,75,1.44,394,0.75,29,2.27
05:00:01-06:00:00,2,4.88,20,0.82,158,0.63,29,4.88,0,0,0,0,0,0,0,0,2,2.27,20,0.38,158,0.3,29,2.27
06:00:01-07:00:00,4,9.76,176,7.18,1504,6.04,20,3.36,3,6.38,9,0.33,94,0.34,43.5,6.38,7,7.95,185,3.56,1598,3.02,64,5.02
07:00:01-08:00:00,1,2.44,166,6.78,1560,6.27,5.6,0.94,5,10.64,232,8.44,1985,7.11,9.5,1.39,6,6.82,398,7.66,3545,6.71,15,1.18
08:00:01-09:00:00,3,7.32,186,7.59,2397,9.63,43.5,7.32,2,4.26,189,6.88,2006,7.18,4.8,0.7,5,5.68,375,7.21,4403,8.33,48,3.76
09:00:01-10:00:00,2,4.88,239,9.76,3034,12.19,29,4.88,2,4.26,334,12.15,3704,13.26,29,4.26,4,4.55,573,11.02,6738,12.75,58,4.55
10:00:01-11:00:00,3,7.32,193,7.88,2397,9.63,20.4,3.43,2,4.26,159,5.79,1881,6.73,29,4.26,5,5.68,352,6.77,4278,8.1,49,3.84
11:00:01-12:00:00,1,2.44,199,8.12,1550,6.23,14.5,2.44,1,2.13,121,4.4,1231,4.41,4,0.59,2,2.27,320,6.16,2781,5.26,18,1.41
12:00:01-13:00:00,4,9.76,184,7.51,2072,8.32,58,9.76,3,6.38,127,4.62,1819,6.51,11.1,1.63,7,7.95,311,5.98,3891,7.36,69,5.41
13:00:01-14:00:00,2,4.88,120,4.9,1442,5.79,8.8,1.48,4,8.51,134,4.88,1298,4.65,58,8.51,6,6.82,254,4.89,2740,5.19,67,5.25
14:00:01-15:00:00,4,9.76,149,6.08,1328,5.33,14.8,2.49,3,6.38,132,4.8,1526,5.46,9.6,1.41,7,7.95,281,5.41,2854,5.4,24,1.88
15:00:01-16:00:00,1,2.44,92,3.76,870,3.49,5,0.84,2,4.26,98,3.57,938,3.36,16.8,2.47,3,3.41,190,3.66,1808,3.42,22,1.72
16:00:01-17:00:00,2,4.88,60,2.45,548,2.2,29,4.88,2,4.26,67,2.44,858,3.07,8.2,1.2,4,4.55,127,2.44,1406,2.66,37,2.9
17:00:01-18:00:00,2,4.88,74,3.02,672,2.7,29,4.88,1,2.13,172,6.26,1534,5.49,14.5,2.13,3,3.41,246,4.73,2206,4.18,44,3.45
18:00:01-19:00:00,4,9.76,207,8.45,1882,7.56,13.2,2.22,4,8.51,136,4.95,1390,4.98,58,8.51,8,9.09,343,6.6,3272,6.19,71,5.56
19:00:01-20:00:00,0,0,52,2.12,616,2.47,0,0,3,6.38,373,13.57,3356,12.01,43.5,6.38,3,3.41,425,8.18,3972,7.52,44,3.45
20:00:01-21:00:00,4,9.76,67,2.73,558,2.24,58,9.76,4,8.51,225,8.19,2244,8.03,16,2.35,8,9.09,292,5.62,2802,5.3,74,5.8
21:00:01-22:00:00,1,2.44,213,8.69,1940,7.79,1.8,0.3,4,8.51,163,5.93,1592,5.7,58,8.51,5,5.68,376,7.23,3532,6.69,60,4.7
22:00:01-23:00:00,0,0,17,0.69,162,0.65,0,0,1,2.13,38,1.38,294,1.05,14.5,2.13,1,1.14,55,1.06,456,0.86,14,1.1
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,41,,2450,,24898,,594.5,,47,,2748,,27936,,681.5,,88,,5198,,52834,,1276,
