Route:- 3860,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.72,0,0,0,0,7,3.02,0,0,0,0,0,0,0,0,1,0.83,0,0,0,0,7,1.45
06:00:01-07:00:00,3,5.17,8,0.56,46,0.36,8.7,3.75,6,9.52,71,6.3,745,7.26,42,16.67,9,7.44,79,3.11,791,3.44,51,10.54
07:00:01-08:00:00,5,8.62,53,3.74,521,4.09,20,8.62,5,7.94,46,4.08,417,4.07,35,13.89,10,8.26,99,3.89,938,4.08,55,11.36
08:00:01-09:00:00,5,8.62,102,7.2,824,6.46,35,15.09,5,7.94,98,8.7,960,9.36,12,4.76,10,8.26,200,7.86,1784,7.75,47,9.71
09:00:01-10:00:00,2,3.45,82,5.79,714,5.6,8,3.45,4,6.35,105,9.32,960,9.36,28,11.11,6,4.96,187,7.35,1674,7.28,36,7.44
10:00:01-11:00:00,6,10.34,399,28.18,3575,28.04,42,18.1,4,6.35,91,8.07,771,7.52,28,11.11,10,8.26,490,19.27,4346,18.89,70,14.46
11:00:01-12:00:00,3,5.17,86,6.07,788,6.18,12,5.17,5,7.94,84,7.45,905,8.82,20,7.94,8,6.61,170,6.69,1693,7.36,32,6.61
12:00:01-13:00:00,5,8.62,120,8.47,1044,8.19,35,15.09,3,4.76,59,5.24,482,4.7,12,4.76,8,6.61,179,7.04,1526,6.63,47,9.71
13:00:01-14:00:00,6,10.34,66,4.66,603,4.73,24,10.34,7,11.11,80,7.1,675,6.58,16.8,6.67,13,10.74,146,5.74,1278,5.55,41,8.47
14:00:01-15:00:00,3,5.17,77,5.44,742,5.82,21,9.05,4,6.35,43,3.82,299,2.91,9.6,3.81,7,5.79,120,4.72,1041,4.52,31,6.4
15:00:01-16:00:00,2,3.45,52,3.67,515,4.04,11.2,4.83,4,6.35,82,7.28,626,6.1,28,11.11,6,4.96,134,5.27,1141,4.96,39,8.06
16:00:01-17:00:00,2,3.45,34,2.4,294,2.31,14,6.03,3,4.76,37,3.28,402,3.92,12,4.76,5,4.13,71,2.79,696,3.02,26,5.37
17:00:01-18:00:00,4,6.9,62,4.38,564,4.42,16,6.9,2,3.17,65,5.77,580,5.65,8,3.17,6,4.96,127,4.99,1144,4.97,24,4.96
18:00:01-19:00:00,1,1.72,45,3.18,404,3.17,7,3.02,3,4.76,151,13.4,1372,13.37,12,4.76,4,3.31,196,7.71,1776,7.72,19,3.93
19:00:01-20:00:00,2,3.45,93,6.57,905,7.1,14,6.03,2,3.17,66,5.86,630,6.14,2.2,0.87,4,3.31,159,6.25,1535,6.67,16,3.31
20:00:01-21:00:00,3,5.17,66,4.66,591,4.63,21,9.05,2,3.17,31,2.75,288,2.81,2.2,0.87,5,4.13,97,3.81,879,3.82,23,4.75
21:00:01-22:00:00,3,5.17,59,4.17,523,4.1,21,9.05,4,6.35,17,1.51,136,1.33,9.6,3.81,7,5.79,76,2.99,659,2.86,31,6.4
22:00:01-23:00:00,2,3.45,12,0.85,98,0.77,14,6.03,0,0,1,0.09,10,0.1,0,0,2,1.65,13,0.51,108,0.47,14,2.89
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,58,,1416,,12751,,232,,63,,1127,,10258,,252,,121,,2543,,23009,,484,
