Route:- 3870,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,2.22,2,0.07,0,0,7.2,2.22,0,0,0,0,0,0,0,0,2,1.1,2,0.04,0,0,7,1.07
05:00:01-06:00:00,1,1.11,4,0.15,20,0.09,3.6,1.11,4,4.4,18,0.73,124,0.63,14.4,4.4,5,2.76,22,0.43,144,0.34,18,2.76
06:00:01-07:00:00,4,4.44,24,0.9,118,0.54,14.4,4.44,5,5.49,182,7.39,938,4.76,18,5.49,9,4.97,206,4.01,1056,2.53,32,4.91
07:00:01-08:00:00,6,6.67,50,1.86,242,1.1,21.6,6.67,9,9.89,292,11.86,2237,11.34,32.4,9.89,15,8.29,342,6.65,2479,5.94,54,8.28
08:00:01-09:00:00,8,8.89,90,3.36,642,2.91,25.6,7.9,9,9.89,365,14.83,3450,17.49,32.4,9.89,17,9.39,455,8.85,4092,9.8,58,8.9
09:00:01-10:00:00,3,3.33,228,8.5,2107,9.57,10.8,3.33,4,4.4,202,8.2,1814,9.2,14.4,4.4,7,3.87,430,8.36,3921,9.39,25,3.83
10:00:01-11:00:00,5,5.56,287,10.7,2595,11.78,18,5.56,3,3.3,181,7.35,1825,9.25,10.8,3.3,8,4.42,468,9.1,4420,10.59,29,4.45
11:00:01-12:00:00,6,6.67,181,6.75,1413,6.42,21.6,6.67,5,5.49,165,6.7,1483,7.52,18,5.49,11,6.08,346,6.73,2896,6.94,40,6.13
12:00:01-13:00:00,5,5.56,101,3.77,914,4.15,12,3.7,2,2.2,98,3.98,779,3.95,7.2,2.2,7,3.87,199,3.87,1693,4.06,19,2.91
13:00:01-14:00:00,4,4.44,163,6.08,1420,6.45,14.4,4.44,7,7.69,117,4.75,866,4.39,25.2,7.69,11,6.08,280,5.44,2286,5.48,40,6.13
14:00:01-15:00:00,4,4.44,117,4.36,958,4.35,12.8,3.95,6,6.59,146,5.93,902,4.57,21.6,6.59,10,5.52,263,5.11,1860,4.46,34,5.21
15:00:01-16:00:00,4,4.44,147,5.48,1253,5.69,14.4,4.44,5,5.49,71,2.88,666,3.38,18,5.49,9,4.97,218,4.24,1919,4.6,32,4.91
16:00:01-17:00:00,7,7.78,159,5.93,1155,5.24,25.2,7.78,8,8.79,75,3.05,650,3.3,28.8,8.79,15,8.29,234,4.55,1805,4.32,54,8.28
17:00:01-18:00:00,4,4.44,90,3.36,475,2.16,14.4,4.44,2,2.2,152,6.17,856,4.34,7.2,2.2,6,3.31,242,4.71,1331,3.19,22,3.37
18:00:01-19:00:00,3,3.33,213,7.94,1846,8.38,10.8,3.33,3,3.3,113,4.59,997,5.06,3.3,1.01,6,3.31,326,6.34,2843,6.81,14,2.15
19:00:01-20:00:00,5,5.56,185,6.9,1564,7.1,18,5.56,3,3.3,121,4.91,1021,5.18,10.8,3.3,8,4.42,306,5.95,2585,6.19,29,4.45
20:00:01-21:00:00,3,3.33,231,8.62,2098,9.53,10.8,3.33,4,4.4,64,2.6,468,2.37,14.4,4.4,7,3.87,295,5.74,2566,6.15,25,3.83
21:00:01-22:00:00,5,5.56,225,8.39,1844,8.37,12.5,3.86,5,5.49,62,2.52,401,2.03,18,5.49,10,5.52,287,5.58,2245,5.38,30,4.6
22:00:01-23:00:00,5,5.56,121,4.51,878,3.99,18,5.56,6,6.59,34,1.38,216,1.1,21.6,6.59,11,6.08,155,3.01,1094,2.62,40,6.13
23:00:01-24:00:00,6,6.67,63,2.35,484,2.2,21.6,6.67,1,1.1,4,0.16,30,0.15,2.4,0.73,7,3.87,67,1.3,514,1.23,24,3.68
,90,,2681,,22026,,324,,91,,2462,,19723,,327.6,,181,,5143,,41749,,652,
