Route:- 0071,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,10,120,7.89,1270,7.34,60.8,10,2,11.11,199,10.61,2324,9.93,60.8,11.11,4,10.53,319,9.39,3594,8.83,122,10.56
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,1,5,1,0.07,0,0,30.4,5,2,11.11,57,3.04,743,3.18,60.8,11.11,3,7.89,58,1.71,743,1.83,91,7.88
07:00:01-08:00:00,0,0,0,0,0,0,0,0,2,11.11,206,10.98,2622,11.21,18.2,3.33,2,5.26,206,6.07,2622,6.44,18,1.56
08:00:01-09:00:00,2,10,41,2.7,366,2.12,60.8,10,1,5.56,198,10.55,2563,10.95,14.1,2.58,3,7.89,239,7.04,2929,7.2,75,6.49
09:00:01-10:00:00,2,10,137,9.01,1655,9.57,32.6,5.36,2,11.11,261,13.91,3269,13.97,60.8,11.11,4,10.53,398,11.72,4924,12.1,93,8.05
10:00:01-11:00:00,1,5,273,17.96,2650,15.33,3,0.49,1,5.56,147,7.84,1775,7.59,7,1.28,2,5.26,420,12.37,4425,10.88,10,0.87
11:00:01-12:00:00,0,0,77,5.07,589,3.41,0,0,1,5.56,123,6.56,1685,7.2,3.6,0.66,1,2.63,200,5.89,2274,5.59,4,0.35
12:00:01-13:00:00,1,5,2,0.13,24,0.14,30.4,5,0,0,160,8.53,1637,7,0,0,1,2.63,162,4.77,1661,4.08,30,2.6
13:00:01-14:00:00,2,10,112,7.37,1358,7.85,11.2,1.84,3,16.67,44,2.35,726,3.1,91.2,16.67,5,13.16,156,4.59,2084,5.12,102,8.83
14:00:01-15:00:00,0,0,91,5.99,1233,7.13,0,0,3,16.67,120,6.4,1637,7,22.5,4.11,3,7.89,211,6.21,2870,7.05,22,1.9
15:00:01-16:00:00,2,10,134,8.82,1566,9.06,11.4,1.88,0,0,152,8.1,1826,7.8,0,0,2,5.26,286,8.42,3392,8.34,11,0.95
16:00:01-17:00:00,3,15,93,6.12,1180,6.82,9.6,1.58,1,5.56,96,5.12,1208,5.16,4.2,0.77,4,10.53,189,5.57,2388,5.87,14,1.21
17:00:01-18:00:00,1,5,104,6.84,1325,7.66,5.3,0.87,0,0,79,4.21,1053,4.5,0,0,1,2.63,183,5.39,2378,5.84,5,0.43
18:00:01-19:00:00,1,5,157,10.33,1704,9.85,4.1,0.67,0,0,34,1.81,330,1.41,0,0,1,2.63,191,5.62,2034,5,4,0.35
19:00:01-20:00:00,0,0,68,4.47,1014,5.86,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1014,2.49,0,0
20:00:01-21:00:00,0,0,72,4.74,999,5.78,0,0,0,0,0,0,0,0,0,0,0,0,72,2.12,999,2.46,0,0
21:00:01-22:00:00,0,0,5,0.33,60,0.35,0,0,0,0,0,0,0,0,0,0,0,0,5,0.15,60,0.15,0,0
22:00:01-23:00:00,2,10,4,0.26,24,0.14,60.8,10,0,0,0,0,0,0,0,0,2,5.26,4,0.12,24,0.06,61,5.28
23:00:01-24:00:00,0,0,29,1.91,274,1.58,0,0,0,0,0,0,0,0,0,0,0,0,29,0.85,274,0.67,0,0
,20,,1520,,17291,,608,,18,,1876,,23398,,547.2,,38,,3396,,40689,,1155,
