Route:- 6064,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,5.85,595,5.08,4868,5.08,48.4,5.85,0,0,0,0,0,0,0,0,11,5.85,595,5.08,4868,5.08,48,5.8
05:00:01-06:00:00,8,4.26,83,0.71,854,0.89,35.2,4.26,0,0,0,0,0,0,0,0,8,4.26,83,0.71,854,0.89,35,4.23
06:00:01-07:00:00,11,5.85,217,1.85,1853,1.93,48.4,5.85,0,0,0,0,0,0,0,0,11,5.85,217,1.85,1853,1.93,48,5.8
07:00:01-08:00:00,16,8.51,511,4.36,4356,4.55,49.6,6,0,0,0,0,0,0,0,0,16,8.51,511,4.36,4356,4.55,50,6.05
08:00:01-09:00:00,11,5.85,918,7.84,8340,8.7,48.4,5.85,0,0,0,0,0,0,0,0,11,5.85,918,7.84,8340,8.7,48,5.8
09:00:01-10:00:00,7,3.72,833,7.11,7594,7.92,30.8,3.72,0,0,0,0,0,0,0,0,7,3.72,833,7.11,7594,7.92,31,3.75
10:00:01-11:00:00,11,5.85,735,6.28,6238,6.51,48.4,5.85,0,0,0,0,0,0,0,0,11,5.85,735,6.28,6238,6.51,48,5.8
11:00:01-12:00:00,8,4.26,479,4.09,4110,4.29,35.2,4.26,0,0,0,0,0,0,0,0,8,4.26,479,4.09,4110,4.29,35,4.23
12:00:01-13:00:00,7,3.72,550,4.7,4691,4.9,14,1.69,0,0,0,0,0,0,0,0,7,3.72,550,4.7,4691,4.9,14,1.69
13:00:01-14:00:00,9,4.79,417,3.56,3698,3.86,18,2.18,0,0,0,0,0,0,0,0,9,4.79,417,3.56,3698,3.86,18,2.18
14:00:01-15:00:00,6,3.19,422,3.6,3361,3.51,26.4,3.19,0,0,0,0,0,0,0,0,6,3.19,422,3.6,3361,3.51,26,3.14
15:00:01-16:00:00,7,3.72,483,4.13,3588,3.74,30.8,3.72,0,0,0,0,0,0,0,0,7,3.72,483,4.13,3588,3.74,31,3.75
16:00:01-17:00:00,8,4.26,662,5.65,5050,5.27,35.2,4.26,0,0,0,0,0,0,0,0,8,4.26,662,5.65,5050,5.27,35,4.23
17:00:01-18:00:00,8,4.26,572,4.89,4333,4.52,24.8,3,0,0,0,0,0,0,0,0,8,4.26,572,4.89,4333,4.52,25,3.02
18:00:01-19:00:00,11,5.85,871,7.44,6574,6.86,48.4,5.85,0,0,0,0,0,0,0,0,11,5.85,871,7.44,6574,6.86,48,5.8
19:00:01-20:00:00,11,5.85,948,8.1,7290,7.61,22,2.66,0,0,0,0,0,0,0,0,11,5.85,948,8.1,7290,7.61,22,2.66
20:00:01-21:00:00,11,5.85,878,7.5,6851,7.15,34.1,4.12,0,0,0,0,0,0,0,0,11,5.85,878,7.5,6851,7.15,34,4.11
21:00:01-22:00:00,10,5.32,727,6.21,5722,5.97,20,2.42,0,0,0,0,0,0,0,0,10,5.32,727,6.21,5722,5.97,20,2.42
22:00:01-23:00:00,10,5.32,515,4.4,4067,4.24,44,5.32,0,0,0,0,0,0,0,0,10,5.32,515,4.4,4067,4.24,44,5.32
23:00:01-24:00:00,7,3.72,293,2.5,2388,2.49,30.8,3.72,0,0,0,0,0,0,0,0,7,3.72,293,2.5,2388,2.49,31,3.75
,188,,11709,,95826,,827.2,,0,,0,,0,,0,,188,,11709,,95826,,827,
