Route:- 6050,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,14,9.21,188,3.91,1550,3.79,36.4,9.21,8,5.56,111,2.63,988,2.8,20.8,5.56,22,7.43,299,3.31,2538,3.33,57,7.4
05:00:01-06:00:00,8,5.26,33,0.69,186,0.45,20.8,5.26,8,5.56,190,4.5,1360,3.86,20.8,5.56,16,5.41,223,2.47,1546,2.03,42,5.45
06:00:01-07:00:00,10,6.58,63,1.31,418,1.02,26,6.58,12,8.33,384,9.1,2554,7.24,31.2,8.33,22,7.43,447,4.95,2972,3.9,57,7.4
07:00:01-08:00:00,12,7.89,90,1.87,600,1.47,31.2,7.89,9,6.25,392,9.29,3264,9.26,23.4,6.25,21,7.09,482,5.34,3864,5.07,55,7.14
08:00:01-09:00:00,6,3.95,100,2.08,788,1.93,15.6,3.95,9,6.25,408,9.67,3925,11.13,23.4,6.25,15,5.07,508,5.63,4713,6.19,39,5.06
09:00:01-10:00:00,7,4.61,188,3.91,1323,3.23,18.2,4.61,5,3.47,358,8.49,3419,9.7,13,3.47,12,4.05,546,6.05,4742,6.22,31,4.03
10:00:01-11:00:00,8,5.26,227,4.72,1667,4.07,20.8,5.26,9,6.25,381,9.03,3337,9.46,11.7,3.13,17,5.74,608,6.73,5004,6.57,32,4.16
11:00:01-12:00:00,7,4.61,148,3.08,1165,2.85,18.2,4.61,6,4.17,306,7.25,2536,7.19,15.6,4.17,13,4.39,454,5.03,3701,4.86,34,4.42
12:00:01-13:00:00,3,1.97,240,4.99,2027,4.95,7.8,1.97,5,3.47,195,4.62,1627,4.61,13,3.47,8,2.7,435,4.82,3654,4.8,21,2.73
13:00:01-14:00:00,5,3.29,247,5.13,1983,4.85,13,3.29,5,3.47,210,4.98,1810,5.13,13,3.47,10,3.38,457,5.06,3793,4.98,26,3.38
14:00:01-15:00:00,7,4.61,251,5.22,1999,4.89,18.2,4.61,7,4.86,180,4.27,1347,3.82,18.2,4.86,14,4.73,431,4.77,3346,4.39,36,4.68
15:00:01-16:00:00,6,3.95,239,4.97,2092,5.11,15.6,3.95,5,3.47,148,3.51,1289,3.66,13,3.47,11,3.72,387,4.29,3381,4.44,29,3.77
16:00:01-17:00:00,7,4.61,334,6.94,2942,7.19,18.2,4.61,5,3.47,92,2.18,807,2.29,13,3.47,12,4.05,426,4.72,3749,4.92,31,4.03
17:00:01-18:00:00,6,3.95,363,7.54,3244,7.93,15.6,3.95,7,4.86,180,4.27,1417,4.02,18.2,4.86,13,4.39,543,6.01,4661,6.12,34,4.42
18:00:01-19:00:00,7,4.61,380,7.9,3093,7.56,18.2,4.61,8,5.56,172,4.08,1298,3.68,16,4.27,15,5.07,552,6.11,4391,5.76,34,4.42
19:00:01-20:00:00,7,4.61,354,7.36,3246,7.93,18.2,4.61,7,4.86,136,3.22,1087,3.08,18.2,4.86,14,4.73,490,5.43,4333,5.69,36,4.68
20:00:01-21:00:00,9,5.92,399,8.29,3542,8.66,23.4,5.92,7,4.86,157,3.72,1324,3.76,14,3.74,16,5.41,556,6.16,4866,6.39,37,4.81
21:00:01-22:00:00,6,3.95,378,7.86,3553,8.68,15.6,3.95,8,5.56,134,3.18,1190,3.38,20.8,5.56,14,4.73,512,5.67,4743,6.23,36,4.68
22:00:01-23:00:00,8,5.26,318,6.61,2994,7.32,20.8,5.26,8,5.56,66,1.56,520,1.47,16,4.27,16,5.41,384,4.25,3514,4.61,37,4.81
23:00:01-24:00:00,9,5.92,272,5.65,2506,6.12,23.4,5.92,6,4.17,18,0.43,160,0.45,15.6,4.17,15,5.07,290,3.21,2666,3.5,39,5.06
,152,,4812,,40918,,395.2,,144,,4218,,35259,,374.4,,296,,9030,,76177,,770,
