Route:- 6074,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.54,276,6.7,2530,7.05,5.5,1.54,0,0,0,0,0,0,0,0,1,1.54,276,6.7,2530,7.05,6,1.68
05:00:01-06:00:00,3,4.62,17,0.41,102,0.28,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,17,0.41,102,0.28,16,4.47
06:00:01-07:00:00,5,7.69,238,5.78,1781,4.96,21.5,6.01,0,0,0,0,0,0,0,0,5,7.69,238,5.78,1781,4.96,22,6.15
07:00:01-08:00:00,6,9.23,341,8.28,3027,8.43,18.6,5.2,0,0,0,0,0,0,0,0,6,9.23,341,8.28,3027,8.43,19,5.31
08:00:01-09:00:00,3,4.62,350,8.5,3574,9.95,8.1,2.27,0,0,0,0,0,0,0,0,3,4.62,350,8.5,3574,9.95,8,2.23
09:00:01-10:00:00,6,9.23,333,8.08,3029,8.44,18.6,5.2,0,0,0,0,0,0,0,0,6,9.23,333,8.08,3029,8.44,19,5.31
10:00:01-11:00:00,3,4.62,211,5.12,1887,5.26,8.1,2.27,0,0,0,0,0,0,0,0,3,4.62,211,5.12,1887,5.26,8,2.23
11:00:01-12:00:00,5,7.69,189,4.59,1572,4.38,6,1.68,0,0,0,0,0,0,0,0,5,7.69,189,4.59,1572,4.38,6,1.68
12:00:01-13:00:00,5,7.69,305,7.4,2253,6.28,14,3.92,0,0,0,0,0,0,0,0,5,7.69,305,7.4,2253,6.28,14,3.91
13:00:01-14:00:00,2,3.08,264,6.41,1852,5.16,5.4,1.51,0,0,0,0,0,0,0,0,2,3.08,264,6.41,1852,5.16,5,1.4
14:00:01-15:00:00,3,4.62,121,2.94,993,2.77,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,121,2.94,993,2.77,16,4.47
15:00:01-16:00:00,4,6.15,169,4.1,1536,4.28,17.2,4.81,0,0,0,0,0,0,0,0,4,6.15,169,4.1,1536,4.28,17,4.75
16:00:01-17:00:00,3,4.62,232,5.63,1969,5.48,12.9,3.61,0,0,0,0,0,0,0,0,3,4.62,232,5.63,1969,5.48,13,3.63
17:00:01-18:00:00,3,4.62,193,4.68,1612,4.49,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,193,4.68,1612,4.49,16,4.47
18:00:01-19:00:00,3,4.62,238,5.78,2237,6.23,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,238,5.78,2237,6.23,16,4.47
19:00:01-20:00:00,2,3.08,223,5.41,2104,5.86,5.4,1.51,0,0,0,0,0,0,0,0,2,3.08,223,5.41,2104,5.86,5,1.4
20:00:01-21:00:00,3,4.62,182,4.42,1731,4.82,12.9,3.61,0,0,0,0,0,0,0,0,3,4.62,182,4.42,1731,4.82,13,3.63
21:00:01-22:00:00,1,1.54,82,1.99,771,2.15,4.3,1.2,0,0,0,0,0,0,0,0,1,1.54,82,1.99,771,2.15,4,1.12
22:00:01-23:00:00,2,3.08,100,2.43,904,2.52,8.6,2.41,0,0,0,0,0,0,0,0,2,3.08,100,2.43,904,2.52,9,2.51
23:00:01-24:00:00,2,3.08,56,1.36,440,1.23,2.4,0.67,0,0,0,0,0,0,0,0,2,3.08,56,1.36,440,1.23,2,0.56
,65,,4120,,35904,,357.5,,0,,0,,0,,0,,65,,4120,,35904,,358,
