Route:- 6120,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,6.06,7,0.86,56,0.91,5.6,6.06,4,11.43,94,10.78,620,8.58,11.2,11.43,6,8.82,101,5.98,676,5.06,17,8.95
07:00:01-08:00:00,2,6.06,9,1.1,68,1.11,5.6,6.06,3,8.57,61,7,512,7.09,8.4,8.57,5,7.35,70,4.15,580,4.34,14,7.37
08:00:01-09:00:00,5,15.15,26,3.19,202,3.29,14,15.15,3,8.57,143,16.4,1202,16.64,8.4,8.57,8,11.76,169,10.01,1404,10.51,22,11.58
09:00:01-10:00:00,3,9.09,34,4.17,250,4.08,8.4,9.09,4,11.43,156,17.89,1322,18.31,11.2,11.43,7,10.29,190,11.26,1572,11.77,20,10.53
10:00:01-11:00:00,3,9.09,65,7.97,454,7.4,5.4,5.84,2,5.71,87,9.98,760,10.52,5.6,5.71,5,7.35,152,9,1214,9.09,11,5.79
11:00:01-12:00:00,1,3.03,37,4.53,280,4.56,1.8,1.95,3,8.57,88,10.09,847,11.73,8.4,8.57,4,5.88,125,7.41,1127,8.44,10,5.26
12:00:01-13:00:00,1,3.03,24,2.94,185,3.02,2.8,3.03,1,2.86,50,5.73,410,5.68,2.8,2.86,2,2.94,74,4.38,595,4.45,6,3.16
13:00:01-14:00:00,2,6.06,56,6.86,497,8.1,5.6,6.06,2,5.71,25,2.87,267,3.7,5.6,5.71,4,5.88,81,4.8,764,5.72,11,5.79
14:00:01-15:00:00,2,6.06,42,5.15,366,5.97,5.6,6.06,1,2.86,32,3.67,257,3.56,2.8,2.86,3,4.41,74,4.38,623,4.66,8,4.21
15:00:01-16:00:00,3,9.09,29,3.55,229,3.73,8.4,9.09,2,5.71,15,1.72,136,1.88,5.6,5.71,5,7.35,44,2.61,365,2.73,14,7.37
16:00:01-17:00:00,1,3.03,69,8.46,469,7.65,2.8,3.03,3,8.57,20,2.29,122,1.69,8.4,8.57,4,5.88,89,5.27,591,4.42,11,5.79
17:00:01-18:00:00,1,3.03,50,6.13,238,3.88,2.8,3.03,1,2.86,32,3.67,241,3.34,2.8,2.86,2,2.94,82,4.86,479,3.59,6,3.16
18:00:01-19:00:00,1,3.03,55,6.74,432,7.04,2.8,3.03,1,2.86,4,0.46,26,0.36,2.8,2.86,2,2.94,59,3.5,458,3.43,6,3.16
19:00:01-20:00:00,2,6.06,70,8.58,588,9.59,5.6,6.06,0,0,19,2.18,150,2.08,0,0,2,2.94,89,5.27,738,5.53,6,3.16
20:00:01-21:00:00,2,6.06,129,15.81,936,15.26,5.6,6.06,2,5.71,14,1.61,94,1.3,5.6,5.71,4,5.88,143,8.47,1030,7.71,11,5.79
21:00:01-22:00:00,1,3.03,7,0.86,56,0.91,2.8,3.03,1,2.86,27,3.1,216,2.99,2.6,2.65,2,2.94,34,2.01,272,2.04,5,2.63
22:00:01-23:00:00,1,3.03,107,13.11,828,13.5,2.8,3.03,2,5.71,4,0.46,32,0.44,5.6,5.71,3,4.41,111,6.58,860,6.44,8,4.21
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,1,0.11,8,0.11,0,0,0,0,1,0.06,8,0.06,0,0
,33,,816,,6134,,92.4,,35,,872,,7222,,98,,68,,1688,,13356,,190,
