Route:- 3310,Date:- 10/05/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.45,8,0.49,78,0.49,9,3.45,0,0,0,0,0,0,0,0,1,1.79,8,0.28,78,0.26,9,1.79
06:00:01-07:00:00,2,6.9,68,4.2,762,4.82,18,6.9,2,7.41,41,3.24,404,2.96,18,7.41,4,7.14,109,3.78,1166,3.96,36,7.14
07:00:01-08:00:00,3,10.34,45,2.78,564,3.57,27,10.34,2,7.41,68,5.38,900,6.6,18,7.41,5,8.93,113,3.92,1464,4.97,45,8.93
08:00:01-09:00:00,2,6.9,118,7.29,1318,8.34,8,3.07,2,7.41,81,6.41,906,6.64,8,3.29,4,7.14,199,6.9,2224,7.55,16,3.17
09:00:01-10:00:00,2,6.9,278,17.18,2766,17.5,18,6.9,1,3.7,33,2.61,366,2.68,6.3,2.59,3,5.36,311,10.79,3132,10.64,24,4.76
10:00:01-11:00:00,0,0,35,2.16,400,2.53,0,0,3,11.11,132,10.44,1154,8.46,27,11.11,3,5.36,167,5.79,1554,5.28,27,5.36
11:00:01-12:00:00,2,6.9,118,7.29,924,5.85,18,6.9,0,0,39,3.09,468,3.43,0,0,2,3.57,157,5.45,1392,4.73,18,3.57
12:00:01-13:00:00,2,6.9,128,7.91,1683,10.65,18,6.9,1,3.7,58,4.59,566,4.15,9,3.7,3,5.36,186,6.45,2249,7.64,27,5.36
13:00:01-14:00:00,1,3.45,74,4.57,862,5.45,2.2,0.84,2,7.41,84,6.65,1033,7.57,18,7.41,3,5.36,158,5.48,1895,6.43,20,3.97
14:00:01-15:00:00,5,17.24,199,12.3,1106,7,45,17.24,1,3.7,56,4.43,563,4.13,4,1.65,6,10.71,255,8.85,1669,5.67,49,9.72
15:00:01-16:00:00,1,3.45,64,3.96,499,3.16,4,1.53,4,14.81,96,7.59,880,6.45,36,14.81,5,8.93,160,5.55,1379,4.68,40,7.94
16:00:01-17:00:00,2,6.9,93,5.75,936,5.92,18,6.9,1,3.7,96,7.59,1088,7.97,9,3.7,3,5.36,189,6.56,2024,6.87,27,5.36
17:00:01-18:00:00,1,3.45,83,5.13,757,4.79,9,3.45,1,3.7,90,7.12,1222,8.96,6.6,2.72,2,3.57,173,6,1979,6.72,16,3.17
18:00:01-19:00:00,1,3.45,103,6.37,986,6.24,7.6,2.91,2,7.41,130,10.28,1258,9.22,18,7.41,3,5.36,233,8.08,2244,7.62,26,5.16
19:00:01-20:00:00,2,6.9,85,5.25,944,5.97,18,6.9,1,3.7,66,5.22,736,5.39,9,3.7,3,5.36,151,5.24,1680,5.7,27,5.36
20:00:01-21:00:00,0,0,56,3.46,596,3.77,0,0,2,7.41,77,6.09,854,6.26,3.6,1.48,2,3.57,133,4.61,1450,4.92,4,0.79
21:00:01-22:00:00,2,6.9,23,1.42,246,1.56,18,6.9,0,0,68,5.38,706,5.17,0,0,2,3.57,91,3.16,952,3.23,18,3.57
22:00:01-23:00:00,0,0,40,2.47,378,2.39,0,0,2,7.41,38,3.01,450,3.3,18,7.41,2,3.57,78,2.71,828,2.81,18,3.57
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,11,0.87,90,0.66,0,0,0,0,11,0.38,90,0.31,0,0
,29,,1618,,15805,,261,,27,,1264,,13644,,243,,56,,2882,,29449,,504,
