,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,5,43
1,05:00:01-06:00:00,6,77
2,06:00:01-07:00:00,11,373
3,07:00:01-08:00:00,16,497
4,08:00:01-09:00:00,11,954
5,09:00:01-10:00:00,14,892
6,10:00:01-11:00:00,5,773
7,11:00:01-12:00:00,11,724
8,12:00:01-13:00:00,9,529
9,13:00:01-14:00:00,5,463
10,14:00:01-15:00:00,7,523
11,15:00:01-16:00:00,4,525
12,16:00:01-17:00:00,9,540
13,17:00:01-18:00:00,9,688
14,18:00:01-19:00:00,9,840
15,19:00:01-20:00:00,8,738
16,20:00:01-21:00:00,3,585
17,21:00:01-22:00:00,8,650
18,22:00:01-23:00:00,6,374
19,23:00:01-24:00:00,5,285
