,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,145
1,05:00:01-06:00:00,4,43
2,06:00:01-07:00:00,8,333
3,07:00:01-08:00:00,18,636
4,08:00:01-09:00:00,9,995
5,09:00:01-10:00:00,14,1109
6,10:00:01-11:00:00,7,691
7,11:00:01-12:00:00,6,538
8,12:00:01-13:00:00,7,547
9,13:00:01-14:00:00,8,411
10,14:00:01-15:00:00,5,468
11,15:00:01-16:00:00,1,408
12,16:00:01-17:00:00,8,539
13,17:00:01-18:00:00,2,590
14,18:00:01-19:00:00,5,681
15,19:00:01-20:00:00,4,756
16,20:00:01-21:00:00,4,857
17,21:00:01-22:00:00,3,622
18,22:00:01-23:00:00,5,425
19,23:00:01-24:00:00,2,188
