,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,6,67
1,05:00:01-06:00:00,1,58
2,06:00:01-07:00:00,10,178
3,07:00:01-08:00:00,10,354
4,08:00:01-09:00:00,10,703
5,09:00:01-10:00:00,9,713
6,10:00:01-11:00:00,11,426
7,11:00:01-12:00:00,5,452
8,12:00:01-13:00:00,7,375
9,13:00:01-14:00:00,6,267
10,14:00:01-15:00:00,7,433
11,15:00:01-16:00:00,4,430
12,16:00:01-17:00:00,7,483
13,17:00:01-18:00:00,6,487
14,18:00:01-19:00:00,9,599
15,19:00:01-20:00:00,4,779
16,20:00:01-21:00:00,8,627
17,21:00:01-22:00:00,5,566
18,22:00:01-23:00:00,11,442
19,23:00:01-24:00:00,7,271
