,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,360
1,05:00:01-06:00:00,2,45
2,06:00:01-07:00:00,11,316
3,07:00:01-08:00:00,13,560
4,08:00:01-09:00:00,10,810
5,09:00:01-10:00:00,14,1031
6,10:00:01-11:00:00,7,723
7,11:00:01-12:00:00,4,516
8,12:00:01-13:00:00,7,451
9,13:00:01-14:00:00,6,483
10,14:00:01-15:00:00,3,404
11,15:00:01-16:00:00,2,341
12,16:00:01-17:00:00,5,556
13,17:00:01-18:00:00,9,546
14,18:00:01-19:00:00,3,594
15,19:00:01-20:00:00,5,609
16,20:00:01-21:00:00,7,523
17,21:00:01-22:00:00,5,491
18,22:00:01-23:00:00,5,320
19,23:00:01-24:00:00,0,68
