,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,5,29
1,05:00:01-06:00:00,7,83
2,06:00:01-07:00:00,14,309
3,07:00:01-08:00:00,14,497
4,08:00:01-09:00:00,12,727
5,09:00:01-10:00:00,16,925
6,10:00:01-11:00:00,13,697
7,11:00:01-12:00:00,7,493
8,12:00:01-13:00:00,9,532
9,13:00:01-14:00:00,9,466
10,14:00:01-15:00:00,6,441
11,15:00:01-16:00:00,5,466
12,16:00:01-17:00:00,7,586
13,17:00:01-18:00:00,6,527
14,18:00:01-19:00:00,5,679
15,19:00:01-20:00:00,8,719
16,20:00:01-21:00:00,5,669
17,21:00:01-22:00:00,4,382
18,22:00:01-23:00:00,7,304
19,23:00:01-24:00:00,2,116
