Route:- 6050,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,8,5.84,83,2.05,694,1.98,20.8,5.84,7,5.15,61,1.59,510,1.56,18.2,5.15,15,5.49,144,1.82,1204,1.78,39,5.49
05:00:01-06:00:00,7,5.11,42,1.03,290,0.83,18.2,5.11,9,6.62,188,4.89,1385,4.24,23.4,6.62,16,5.86,230,2.91,1675,2.48,42,5.92
06:00:01-07:00:00,9,6.57,30,0.74,240,0.69,23.4,6.57,10,7.35,268,6.97,1788,5.48,26,7.35,19,6.96,298,3.77,2028,3,49,6.9
07:00:01-08:00:00,6,4.38,76,1.87,468,1.34,15.6,4.38,7,5.15,315,8.19,2402,7.36,18.2,5.15,13,4.76,391,4.95,2870,4.24,34,4.79
08:00:01-09:00:00,8,5.84,127,3.13,1009,2.88,20.8,5.84,7,5.15,399,10.38,3665,11.23,18.2,5.15,15,5.49,526,6.66,4674,6.91,39,5.49
09:00:01-10:00:00,9,6.57,168,4.14,1257,3.59,23.4,6.57,7,5.15,359,9.34,3391,10.39,18.2,5.15,16,5.86,527,6.67,4648,6.87,42,5.92
10:00:01-11:00:00,8,5.84,215,5.3,1497,4.28,20.8,5.84,11,8.09,405,10.53,3819,11.7,28.6,8.09,19,6.96,620,7.85,5316,7.86,49,6.9
11:00:01-12:00:00,6,4.38,163,4.02,1364,3.9,15.6,4.38,5,3.68,259,6.74,2471,7.57,13,3.68,11,4.03,422,5.34,3835,5.67,29,4.08
12:00:01-13:00:00,5,3.65,181,4.46,1651,4.72,13,3.65,5,3.68,172,4.47,1684,5.16,13,3.68,10,3.66,353,4.47,3335,4.93,26,3.66
13:00:01-14:00:00,6,4.38,156,3.84,1396,3.99,12,3.37,4,2.94,158,4.11,1217,3.73,10.4,2.94,10,3.66,314,3.97,2613,3.86,22,3.1
14:00:01-15:00:00,3,2.19,239,5.89,2005,5.73,7.8,2.19,6,4.41,149,3.88,1224,3.75,15.6,4.41,9,3.3,388,4.91,3229,4.77,23,3.24
15:00:01-16:00:00,9,6.57,233,5.74,2126,6.07,23.4,6.57,6,4.41,87,2.26,712,2.18,15.6,4.41,15,5.49,320,4.05,2838,4.2,39,5.49
16:00:01-17:00:00,7,5.11,321,7.91,2842,8.12,18.2,5.11,7,5.15,181,4.71,1484,4.55,18.2,5.15,14,5.13,502,6.35,4326,6.4,36,5.07
17:00:01-18:00:00,11,8.03,327,8.06,2850,8.14,28.6,8.03,9,6.62,198,5.15,1574,4.82,23.4,6.62,20,7.33,525,6.64,4424,6.54,52,7.32
18:00:01-19:00:00,6,4.38,300,7.39,2524,7.21,15.6,4.38,7,5.15,219,5.7,1747,5.35,18.2,5.15,13,4.76,519,6.57,4271,6.31,34,4.79
19:00:01-20:00:00,3,2.19,289,7.12,2634,7.53,7.8,2.19,5,3.68,123,3.2,1025,3.14,10,2.83,8,2.93,412,5.21,3659,5.41,18,2.54
20:00:01-21:00:00,7,5.11,284,7,2581,7.37,18.2,5.11,5,3.68,135,3.51,1162,3.56,10,2.83,12,4.4,419,5.3,3743,5.53,28,3.94
21:00:01-22:00:00,6,4.38,345,8.5,3177,9.08,15.6,4.38,7,5.15,94,2.44,730,2.24,18.2,5.15,13,4.76,439,5.55,3907,5.78,34,4.79
22:00:01-23:00:00,6,4.38,282,6.95,2623,7.49,15.6,4.38,7,5.15,64,1.66,556,1.7,14,3.96,13,4.76,346,4.38,3179,4.7,30,4.23
23:00:01-24:00:00,7,5.11,197,4.85,1769,5.05,18.2,5.11,5,3.68,11,0.29,96,0.29,13,3.68,12,4.4,208,2.63,1865,2.76,31,4.37
,137,,4058,,34997,,356.2,,136,,3845,,32642,,353.6,,273,,7903,,67639,,710,
