Route:- 4100,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,0,0,14,0.72,150,0.74,0,0,0,0,14,0.37,150,0.36,0,0
05:00:01-06:00:00,3,9.68,17,0.9,148,0.69,43.5,9.68,0,0,0,0,0,0,0,0,3,4.48,17,0.44,148,0.36,44,4.53
06:00:01-07:00:00,1,3.23,71,3.75,666,3.12,2.8,0.62,3,8.33,44,2.27,408,2.02,43.5,8.33,4,5.97,115,3,1074,2.58,46,4.73
07:00:01-08:00:00,3,9.68,61,3.22,802,3.76,43.5,9.68,1,2.78,70,3.61,692,3.42,1.9,0.36,4,5.97,131,3.42,1494,3.59,45,4.63
08:00:01-09:00:00,2,6.45,295,15.58,3498,16.39,6.6,1.47,2,5.56,136,7.01,1634,8.07,29,5.56,4,5.97,431,11.24,5132,12.34,36,3.7
09:00:01-10:00:00,2,6.45,314,16.59,3809,17.85,6.6,1.47,4,11.11,182,9.38,2023,10,9.6,1.84,6,8.96,496,12.94,5832,14.03,16,1.65
10:00:01-11:00:00,2,6.45,237,12.52,2834,13.28,7.6,1.69,2,5.56,142,7.32,1645,8.13,11.2,2.15,4,5.97,379,9.89,4479,10.77,19,1.95
11:00:01-12:00:00,2,6.45,113,5.97,1514,7.09,29,6.45,2,5.56,150,7.73,1499,7.41,7.4,1.42,4,5.97,263,6.86,3013,7.25,36,3.7
12:00:01-13:00:00,3,9.68,69,3.65,635,2.98,12,2.67,2,5.56,77,3.97,922,4.56,2.2,0.42,5,7.46,146,3.81,1557,3.74,14,1.44
13:00:01-14:00:00,1,3.23,140,7.4,1479,6.93,4,0.89,2,5.56,52,2.68,674,3.33,4,0.77,3,4.48,192,5.01,2153,5.18,8,0.82
14:00:01-15:00:00,2,6.45,47,2.48,396,1.86,22.4,4.98,2,5.56,146,7.53,1533,7.57,12.4,2.38,4,5.97,193,5.04,1929,4.64,35,3.6
15:00:01-16:00:00,2,6.45,58,3.06,597,2.8,5.6,1.25,2,5.56,30,1.55,364,1.8,13.4,2.57,4,5.97,88,2.3,961,2.31,19,1.95
16:00:01-17:00:00,1,3.23,55,2.91,574,2.69,3.6,0.8,3,8.33,73,3.76,724,3.58,43.5,8.33,4,5.97,128,3.34,1298,3.12,47,4.84
17:00:01-18:00:00,3,9.68,75,3.96,864,4.05,43.5,9.68,1,2.78,143,7.37,1355,6.7,3.7,0.71,4,5.97,218,5.69,2219,5.34,47,4.84
18:00:01-19:00:00,1,3.23,59,3.12,628,2.94,10.2,2.27,1,2.78,98,5.05,1080,5.34,3.7,0.71,2,2.99,157,4.1,1708,4.11,14,1.44
19:00:01-20:00:00,1,3.23,99,5.23,977,4.58,2.8,0.62,1,2.78,140,7.22,1476,7.29,14.5,2.78,2,2.99,239,6.24,2453,5.9,17,1.75
20:00:01-21:00:00,1,3.23,123,6.5,1220,5.72,2,0.44,5,13.89,217,11.19,2097,10.36,28.5,5.46,6,8.96,340,8.87,3317,7.98,30,3.09
21:00:01-22:00:00,1,3.23,54,2.85,638,2.99,14.5,3.23,2,5.56,56,2.89,558,2.76,29,5.56,3,4.48,110,2.87,1196,2.88,44,4.53
22:00:01-23:00:00,0,0,6,0.32,60,0.28,0,0,1,2.78,170,8.76,1404,6.94,3.7,0.71,1,1.49,176,4.59,1464,3.52,4,0.41
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,1893,,21339,,449.5,,36,,1940,,20238,,522,,67,,3833,,41577,,972,
