Route:- 6120,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,6.25,71,9.73,597,10.57,5.6,6.25,2,5.88,23,3.16,174,2.91,3.6,3.78,4,6.06,94,6.45,771,6.63,9,4.86
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,2.94,0,0,0,0,2.8,2.94,1,1.52,0,0,0,0,3,1.62
06:00:01-07:00:00,2,6.25,3,0.41,24,0.42,5.6,6.25,2,5.88,35,4.81,206,3.44,5.6,5.88,4,6.06,38,2.61,230,1.98,11,5.95
07:00:01-08:00:00,2,6.25,3,0.41,26,0.46,5.6,6.25,3,8.82,64,8.79,521,8.71,8.4,8.82,5,7.58,67,4.6,547,4.7,14,7.57
08:00:01-09:00:00,2,6.25,10,1.37,86,1.52,5.6,6.25,3,8.82,117,16.07,1072,17.92,5.4,5.67,5,7.58,127,8.71,1158,9.96,11,5.95
09:00:01-10:00:00,4,12.5,38,5.21,224,3.96,11.2,12.5,3,8.82,129,17.72,1080,18.06,8.4,8.82,7,10.61,167,11.45,1304,11.21,20,10.81
10:00:01-11:00:00,2,6.25,34,4.66,246,4.35,5.6,6.25,1,2.94,49,6.73,458,7.66,2.8,2.94,3,4.55,83,5.69,704,6.05,8,4.32
11:00:01-12:00:00,2,6.25,32,4.38,274,4.85,5.6,6.25,2,5.88,49,6.73,368,6.15,3.6,3.78,4,6.06,81,5.56,642,5.52,9,4.86
12:00:01-13:00:00,2,6.25,49,6.71,364,6.44,5.6,6.25,2,5.88,70,9.62,496,8.29,3.6,3.78,4,6.06,119,8.16,860,7.39,9,4.86
13:00:01-14:00:00,3,9.38,65,8.9,472,8.35,5.4,6.03,2,5.88,36,4.95,298,4.98,3.6,3.78,5,7.58,101,6.93,770,6.62,9,4.86
14:00:01-15:00:00,1,3.13,18,2.47,150,2.65,2.8,3.13,2,5.88,36,4.95,332,5.55,5.6,5.88,3,4.55,54,3.7,482,4.14,8,4.32
15:00:01-16:00:00,2,6.25,28,3.84,238,4.21,3.6,4.02,1,2.94,21,2.88,228,3.81,1.8,1.89,3,4.55,49,3.36,466,4.01,5,2.7
16:00:01-17:00:00,2,6.25,77,10.55,568,10.05,5.2,5.8,2,5.88,17,2.34,122,2.04,5.6,5.88,4,6.06,94,6.45,690,5.93,11,5.95
17:00:01-18:00:00,2,6.25,58,7.95,436,7.72,3.6,4.02,2,5.88,22,3.02,137,2.29,5.6,5.88,4,6.06,80,5.49,573,4.93,9,4.86
18:00:01-19:00:00,1,3.13,46,6.3,352,6.23,2.8,3.13,2,5.88,15,2.06,125,2.09,5.6,5.88,3,4.55,61,4.18,477,4.1,8,4.32
19:00:01-20:00:00,1,3.13,120,16.44,952,16.85,1.8,2.01,1,2.94,11,1.51,94,1.57,2.8,2.94,2,3.03,131,8.98,1046,8.99,5,2.7
20:00:01-21:00:00,1,3.13,36,4.93,287,5.08,2.8,3.13,2,5.88,19,2.61,146,2.44,3.6,3.78,3,4.55,55,3.77,433,3.72,6,3.24
21:00:01-22:00:00,1,3.13,42,5.75,354,6.27,2.8,3.13,1,2.94,11,1.51,90,1.5,2.6,2.73,2,3.03,53,3.64,444,3.82,5,2.7
22:00:01-23:00:00,0,0,0,0,0,0,0,0,0,0,4,0.55,34,0.57,0,0,0,0,4,0.27,34,0.29,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,32,,730,,5650,,89.6,,34,,728,,5981,,95.2,,66,,1458,,11631,,185,
