Route:- 3870,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,1.37,1,0.11,0,0,3.6,1.37,1,0.68,1,0.04,0,0,4,0.76
05:00:01-06:00:00,1,1.35,1,0.06,10,0.07,3.6,1.35,3,4.11,16,1.76,110,1.45,10.8,4.11,4,2.72,17,0.69,120,0.56,14,2.65
06:00:01-07:00:00,3,4.05,7,0.45,50,0.36,10.8,4.05,8,10.96,45,4.96,262,3.46,8.8,3.35,11,7.48,52,2.11,312,1.46,20,3.78
07:00:01-08:00:00,7,9.46,25,1.61,198,1.44,25.2,9.46,7,9.59,50,5.51,340,4.49,25.2,9.59,14,9.52,75,3.04,538,2.52,50,9.45
08:00:01-09:00:00,6,8.11,58,3.73,454,3.3,21.6,8.11,5,6.85,79,8.7,884,11.67,18,6.85,11,7.48,137,5.56,1338,6.28,40,7.56
09:00:01-10:00:00,3,4.05,72,4.62,657,4.78,10.8,4.05,3,4.11,34,3.74,304,4.01,10.8,4.11,6,4.08,106,4.3,961,4.51,22,4.16
10:00:01-11:00:00,3,4.05,123,7.9,1110,8.08,10.8,4.05,2,2.74,25,2.75,254,3.35,7.2,2.74,5,3.4,148,6,1364,6.4,18,3.4
11:00:01-12:00:00,3,4.05,61,3.92,578,4.21,10.8,4.05,2,2.74,67,7.38,613,8.09,7.2,2.74,5,3.4,128,5.19,1191,5.59,18,3.4
12:00:01-13:00:00,3,4.05,83,5.33,840,6.11,7.2,2.7,5,6.85,48,5.29,451,5.95,18,6.85,8,5.44,131,5.31,1291,6.06,25,4.73
13:00:01-14:00:00,4,5.41,78,5.01,702,5.11,8,3,4,5.48,32,3.52,252,3.33,8,3.04,8,5.44,110,4.46,954,4.48,16,3.02
14:00:01-15:00:00,2,2.7,77,4.95,729,5.31,4,1.5,3,4.11,28,3.08,266,3.51,7.2,2.74,5,3.4,105,4.26,995,4.67,11,2.08
15:00:01-16:00:00,3,4.05,59,3.79,521,3.79,10.8,4.05,3,4.11,23,2.53,156,2.06,10.8,4.11,6,4.08,82,3.33,677,3.18,22,4.16
16:00:01-17:00:00,4,5.41,39,2.5,350,2.55,14.4,5.41,4,5.48,27,2.97,210,2.77,14.4,5.48,8,5.44,66,2.68,560,2.63,29,5.48
17:00:01-18:00:00,4,5.41,152,9.76,1287,9.37,14.4,5.41,5,6.85,98,10.79,681,8.99,5.5,2.09,9,6.12,250,10.14,1968,9.23,20,3.78
18:00:01-19:00:00,4,5.41,163,10.47,1481,10.78,14.4,5.41,2,2.74,123,13.55,1094,14.44,7.2,2.74,6,4.08,286,11.6,2575,12.08,22,4.16
19:00:01-20:00:00,5,6.76,204,13.1,1822,13.26,18,6.76,5,6.85,119,13.11,1008,13.3,18,6.85,10,6.8,323,13.1,2830,13.28,36,6.81
20:00:01-21:00:00,5,6.76,203,13.04,1721,12.53,18,6.76,5,6.85,47,5.18,326,4.3,18,6.85,10,6.8,250,10.14,2047,9.6,36,6.81
21:00:01-22:00:00,4,5.41,111,7.13,886,6.45,14.4,5.41,2,2.74,27,2.97,214,2.82,2.2,0.84,6,4.08,138,5.6,1100,5.16,17,3.21
22:00:01-23:00:00,6,8.11,25,1.61,220,1.6,21.6,8.11,3,4.11,16,1.76,124,1.64,10.8,4.11,9,6.12,41,1.66,344,1.61,32,6.05
23:00:01-24:00:00,4,5.41,16,1.03,124,0.9,14.4,5.41,1,1.37,3,0.33,28,0.37,3.2,1.22,5,3.4,19,0.77,152,0.71,18,3.4
,74,,1557,,13740,,266.4,,73,,908,,7577,,262.8,,147,,2465,,21317,,529,
