Route:- 6080,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,3.13,7,0.57,62,0.61,4.4,3.13,2,3.28,32,3.23,404,4.52,4.4,3.28,4,3.2,39,1.75,466,2.43,9,3.27
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,4,6.25,7,0.57,40,0.39,8.8,6.25,6,9.84,105,10.58,752,8.41,13.2,9.84,10,8,112,5.03,792,4.13,22,8
07:00:01-08:00:00,5,7.81,20,1.62,126,1.23,11,7.81,7,11.48,165,16.63,1498,16.74,15.4,11.48,12,9.6,185,8.31,1624,8.46,26,9.45
08:00:01-09:00:00,5,7.81,20,1.62,112,1.09,11,7.81,3,4.92,141,14.21,1453,16.24,6.6,4.92,8,6.4,161,7.23,1565,8.15,18,6.55
09:00:01-10:00:00,4,6.25,19,1.54,132,1.29,8.8,6.25,4,6.56,117,11.79,1088,12.16,8.8,6.56,8,6.4,136,6.11,1220,6.36,18,6.55
10:00:01-11:00:00,3,4.69,18,1.46,140,1.37,6.6,4.69,3,4.92,93,9.38,791,8.84,6.6,4.92,6,4.8,111,4.99,931,4.85,13,4.73
11:00:01-12:00:00,2,3.13,10,0.81,70,0.68,4.4,3.13,3,4.92,66,6.65,746,8.34,6.6,4.92,5,4,76,3.41,816,4.25,11,4
12:00:01-13:00:00,3,4.69,27,2.19,196,1.91,6.6,4.69,3,4.92,31,3.13,303,3.39,6.6,4.92,6,4.8,58,2.61,499,2.6,13,4.73
13:00:01-14:00:00,3,4.69,29,2.35,170,1.66,6.6,4.69,1,1.64,34,3.43,317,3.54,2.2,1.64,4,3.2,63,2.83,487,2.54,9,3.27
14:00:01-15:00:00,3,4.69,49,3.97,328,3.2,6.6,4.69,3,4.92,19,1.92,132,1.48,6.6,4.92,6,4.8,68,3.05,460,2.4,13,4.73
15:00:01-16:00:00,5,7.81,41,3.32,357,3.48,11,7.81,4,6.56,35,3.53,252,2.82,8.8,6.56,9,7.2,76,3.41,609,3.17,20,7.27
16:00:01-17:00:00,2,3.13,118,9.56,1033,10.08,4,2.84,2,3.28,13,1.31,110,1.23,4,2.98,4,3.2,131,5.88,1143,5.96,8,2.91
17:00:01-18:00:00,4,6.25,59,4.78,470,4.59,8.8,6.25,4,6.56,36,3.63,248,2.77,8.8,6.56,8,6.4,95,4.27,718,3.74,18,6.55
18:00:01-19:00:00,3,4.69,104,8.43,870,8.49,6.6,4.69,4,6.56,40,4.03,310,3.47,8,5.96,7,5.6,144,6.47,1180,6.15,15,5.45
19:00:01-20:00:00,4,6.25,211,17.1,1828,17.84,8.8,6.25,3,4.92,9,0.91,72,0.8,6.6,4.92,7,5.6,220,9.88,1900,9.9,15,5.45
20:00:01-21:00:00,2,3.13,160,12.97,1396,13.63,4.4,3.13,3,4.92,20,2.02,162,1.81,6.6,4.92,5,4,180,8.09,1558,8.12,11,4
21:00:01-22:00:00,3,4.69,166,13.45,1456,14.21,6,4.26,3,4.92,25,2.52,212,2.37,6.6,4.92,6,4.8,191,8.58,1668,8.69,13,4.73
22:00:01-23:00:00,5,7.81,124,10.05,1091,10.65,11,7.81,2,3.28,8,0.81,68,0.76,4.4,3.28,7,5.6,132,5.93,1159,6.04,15,5.45
23:00:01-24:00:00,2,3.13,45,3.65,368,3.59,4,2.84,1,1.64,3,0.3,28,0.31,2.2,1.64,3,2.4,48,2.16,396,2.06,6,2.18
,64,,1234,,10245,,140.8,,61,,992,,8946,,134.2,,125,,2226,,19191,,275,
