Route:- 3400,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,5.88,41,1.72,422,1.7,17.2,5.88,0,0,0,0,0,0,0,0,2,2.9,41,0.91,422,0.91,17,2.87
07:00:01-08:00:00,4,11.76,241,10.11,2387,9.64,9.6,3.28,4,11.43,140,6.59,1274,5.88,34.4,11.43,8,11.59,381,8.45,3661,7.88,44,7.42
08:00:01-09:00:00,3,8.82,300,12.58,3074,12.41,25.8,8.82,3,8.57,302,14.21,3073,14.17,9.6,3.19,6,8.7,602,13.35,6147,13.23,35,5.9
09:00:01-10:00:00,2,5.88,176,7.38,1968,7.95,8,2.74,3,8.57,303,14.25,2934,13.53,25.8,8.57,5,7.25,479,10.62,4902,10.55,34,5.73
10:00:01-11:00:00,2,5.88,162,6.8,1896,7.66,17.2,5.88,1,2.86,82,3.86,688,3.17,4,1.33,3,4.35,244,5.41,2584,5.56,21,3.54
11:00:01-12:00:00,3,8.82,147,6.17,1683,6.8,25.8,8.82,4,11.43,140,6.59,1482,6.83,34.4,11.43,7,10.14,287,6.36,3165,6.81,60,10.12
12:00:01-13:00:00,3,8.82,156,6.54,1703,6.88,25.8,8.82,4,11.43,103,4.84,1075,4.96,16,5.32,7,10.14,259,5.74,2778,5.98,42,7.08
13:00:01-14:00:00,4,11.76,108,4.53,1213,4.9,34.4,11.76,0,0,46,2.16,418,1.93,0,0,4,5.8,154,3.41,1631,3.51,34,5.73
14:00:01-15:00:00,2,5.88,164,6.88,1671,6.75,8,2.74,3,8.57,158,7.43,1811,8.35,25.8,8.57,5,7.25,322,7.14,3482,7.5,34,5.73
15:00:01-16:00:00,1,2.94,155,6.5,1626,6.57,4,1.37,3,8.57,142,6.68,1610,7.42,7.2,2.39,4,5.8,297,6.59,3236,6.97,11,1.85
16:00:01-17:00:00,1,2.94,198,8.31,1929,7.79,2.4,0.82,1,2.86,141,6.63,1570,7.24,4,1.33,2,2.9,339,7.52,3499,7.53,6,1.01
17:00:01-18:00:00,2,5.88,2,0.08,0,0,17.2,5.88,2,5.71,197,9.27,1761,8.12,17.2,5.71,4,5.8,199,4.41,1761,3.79,34,5.73
18:00:01-19:00:00,0,0,118,4.95,1186,4.79,0,0,0,0,2,0.09,8,0.04,0,0,0,0,120,2.66,1194,2.57,0,0
19:00:01-20:00:00,2,5.88,203,8.52,1976,7.98,13.6,4.65,2,5.71,53,2.49,622,2.87,17.2,5.71,4,5.8,256,5.68,2598,5.59,31,5.23
20:00:01-21:00:00,1,2.94,55,2.31,526,2.12,8.6,2.94,2,5.71,249,11.71,2673,12.33,6.6,2.19,3,4.35,304,6.74,3199,6.89,15,2.53
21:00:01-22:00:00,2,5.88,153,6.42,1450,5.86,3.6,1.23,1,2.86,32,1.51,282,1.3,8.6,2.86,3,4.35,185,4.1,1732,3.73,12,2.02
22:00:01-23:00:00,0,0,5,0.21,52,0.21,0,0,2,5.71,26,1.22,288,1.33,17.2,5.71,2,2.9,31,0.69,340,0.73,17,2.87
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,10,0.47,116,0.53,0,0,0,0,10,0.22,116,0.25,0,0
,34,,2384,,24762,,292.4,,35,,2126,,21685,,301,,69,,4510,,46447,,593,
