Route:- 0071,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,6.25,1,0.08,0,0,30.4,6.25,1,6.67,2,0.14,0,0,30.4,6.67,2,6.45,3,0.11,0,0,61,6.48
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,1,6.67,0,0,0,0,30.4,6.67,1,3.23,0,0,0,0,30,3.18
07:00:01-08:00:00,0,0,0,0,0,0,0,0,3,20,91,6.44,1543,7.94,12.3,2.7,3,9.68,91,3.36,1543,4.24,12,1.27
08:00:01-09:00:00,1,6.25,19,1.46,282,1.66,30.4,6.25,0,0,164,11.61,2582,13.29,0,0,1,3.23,183,6.75,2864,7.87,30,3.18
09:00:01-10:00:00,2,12.5,116,8.94,1455,8.57,55.8,11.47,1,6.67,114,8.07,1414,7.28,16,3.51,3,9.68,230,8.48,2869,7.88,72,7.64
10:00:01-11:00:00,1,6.25,142,10.94,1910,11.26,6.9,1.42,1,6.67,196,13.87,2883,14.84,9.1,2,2,6.45,338,12.47,4793,13.17,16,1.7
11:00:01-12:00:00,0,0,142,10.94,1634,9.63,0,0,0,0,97,6.86,1157,5.96,0,0,0,0,239,8.82,2791,7.67,0,0
12:00:01-13:00:00,2,12.5,73,5.62,957,5.64,7,1.44,2,13.33,87,6.16,1416,7.29,60.8,13.33,4,12.9,160,5.9,2373,6.52,68,7.22
13:00:01-14:00:00,0,0,42,3.24,564,3.32,0,0,0,0,85,6.02,1152,5.93,0,0,0,0,127,4.68,1716,4.71,0,0
14:00:01-15:00:00,2,12.5,74,5.7,1112,6.55,60.8,12.5,2,13.33,118,8.35,1466,7.55,5.4,1.18,4,12.9,192,7.08,2578,7.08,66,7.01
15:00:01-16:00:00,1,6.25,147,11.33,2028,11.95,2.5,0.51,1,6.67,121,8.56,1801,9.27,30.4,6.67,2,6.45,268,9.89,3829,10.52,33,3.5
16:00:01-17:00:00,0,0,88,6.78,1087,6.41,0,0,1,6.67,59,4.18,654,3.37,3.4,0.75,1,3.23,147,5.42,1741,4.78,3,0.32
17:00:01-18:00:00,1,6.25,7,0.54,52,0.31,4.3,0.88,1,6.67,107,7.57,1464,7.54,5.7,1.25,2,6.45,114,4.21,1516,4.17,10,1.06
18:00:01-19:00:00,0,0,91,7.01,1149,6.77,0,0,0,0,117,8.28,1215,6.25,0,0,0,0,208,7.67,2364,6.5,0,0
19:00:01-20:00:00,2,12.5,170,13.1,2425,14.29,5.4,1.11,0,0,0,0,0,0,0,0,2,6.45,170,6.27,2425,6.66,5,0.53
20:00:01-21:00:00,0,0,82,6.32,1036,6.1,0,0,1,6.67,47,3.33,596,3.07,30.4,6.67,1,3.23,129,4.76,1632,4.48,30,3.18
21:00:01-22:00:00,0,0,16,1.23,148,0.87,0,0,0,0,8,0.57,82,0.42,0,0,0,0,24,0.89,230,0.63,0,0
22:00:01-23:00:00,2,12.5,41,3.16,638,3.76,60.8,12.5,0,0,0,0,0,0,0,0,2,6.45,41,1.51,638,1.75,61,6.48
23:00:01-24:00:00,1,6.25,47,3.62,493,2.91,12.2,2.51,0,0,0,0,0,0,0,0,1,3.23,47,1.73,493,1.35,12,1.27
,16,,1298,,16970,,486.4,,15,,1413,,19425,,456,,31,,2711,,36395,,942,
