Route:- 6020,Date:- 10/30/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,0.78,0,0,0,0,5.2,0.78,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,5,0.38
06:00:01-07:00:00,6,4.65,242,5.26,2458,5.08,29.4,4.38,4,3.23,26,0.69,188,0.51,20.8,3.23,10,3.95,268,3.21,2646,3.09,50,3.8
07:00:01-08:00:00,11,8.53,396,8.61,4130,8.53,33,4.92,6,4.84,130,3.46,1104,2.98,31.2,4.84,17,6.72,526,6.29,5234,6.12,64,4.86
08:00:01-09:00:00,9,6.98,547,11.89,5780,11.94,37.8,5.64,8,6.45,149,3.96,1333,3.6,41.6,6.45,17,6.72,696,8.33,7113,8.32,79,6
09:00:01-10:00:00,10,7.75,437,9.5,4732,9.77,52,7.75,8,6.45,123,3.27,1146,3.09,41.6,6.45,18,7.11,560,6.7,5878,6.88,94,7.14
10:00:01-11:00:00,6,4.65,415,9.02,4742,9.79,25.2,3.76,9,7.26,68,1.81,756,2.04,46.8,7.26,15,5.93,483,5.78,5498,6.43,72,5.47
11:00:01-12:00:00,5,3.88,332,7.22,3862,7.98,15,2.24,5,4.03,76,2.02,841,2.27,26,4.03,10,3.95,408,4.88,4703,5.5,41,3.12
12:00:01-13:00:00,6,4.65,263,5.72,2927,6.04,31.2,4.65,9,7.26,111,2.95,1171,3.16,46.8,7.26,15,5.93,374,4.47,4098,4.79,78,5.93
13:00:01-14:00:00,9,6.98,312,6.78,3343,6.9,46.8,6.98,7,5.65,77,2.05,716,1.93,21,3.26,16,6.32,389,4.65,4059,4.75,68,5.17
14:00:01-15:00:00,7,5.43,165,3.59,1750,3.61,29.4,4.38,5,4.03,135,3.59,1361,3.67,21,3.26,12,4.74,300,3.59,3111,3.64,50,3.8
15:00:01-16:00:00,7,5.43,200,4.35,2001,4.13,36.4,5.43,3,2.42,121,3.22,1214,3.27,9,1.4,10,3.95,321,3.84,3215,3.76,45,3.42
16:00:01-17:00:00,6,4.65,113,2.46,1204,2.49,31.2,4.65,8,6.45,259,6.89,2491,6.72,41.6,6.45,14,5.53,372,4.45,3695,4.32,73,5.55
17:00:01-18:00:00,8,6.2,196,4.26,1968,4.06,41.6,6.2,11,8.87,394,10.48,3916,10.56,33,5.12,19,7.51,590,7.06,5884,6.88,75,5.7
18:00:01-19:00:00,12,9.3,256,5.57,2402,4.96,62.4,9.3,12,9.68,611,16.26,6174,16.65,50.4,7.82,24,9.49,867,10.37,8576,10.03,113,8.59
19:00:01-20:00:00,12,9.3,269,5.85,2529,5.22,62.4,9.3,10,8.06,503,13.38,5037,13.59,42,6.51,22,8.7,772,9.24,7566,8.85,104,7.9
20:00:01-21:00:00,8,6.2,238,5.17,2402,4.96,41.6,6.2,9,7.26,397,10.56,3913,10.55,37.8,5.86,17,6.72,635,7.6,6315,7.39,79,6
21:00:01-22:00:00,4,3.1,160,3.48,1635,3.38,16,2.39,6,4.84,364,9.69,3598,9.7,31.2,4.84,10,3.95,524,6.27,5233,6.12,47,3.57
22:00:01-23:00:00,2,1.55,59,1.28,558,1.15,10.4,1.55,4,3.23,192,5.11,1882,5.08,20.8,3.23,6,2.37,251,3,2440,2.85,31,2.36
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,22,0.59,234,0.63,0,0,0,0,22,0.26,234,0.27,0,0
,129,,4600,,48423,,670.8,,124,,3758,,37075,,644.8,,253,,8358,,85498,,1316,
