Route:- 6034,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.45,5,0.38,30,0.22,20.2,3.45,0,0,0,0,0,0,0,0,1,3.45,5,0.38,30,0.22,20,3.41
06:00:01-07:00:00,4,13.79,51,3.85,404,2.93,18,3.07,0,0,0,0,0,0,0,0,4,13.79,51,3.85,404,2.93,18,3.07
07:00:01-08:00:00,2,6.9,106,8,1144,8.3,5.4,0.92,0,0,0,0,0,0,0,0,2,6.9,106,8,1144,8.3,5,0.85
08:00:01-09:00:00,2,6.9,171,12.91,1930,14,5.4,0.92,0,0,0,0,0,0,0,0,2,6.9,171,12.91,1930,14,5,0.85
09:00:01-10:00:00,0,0,157,11.85,1616,11.72,0,0,0,0,0,0,0,0,0,0,0,0,157,11.85,1616,11.72,0,0
10:00:01-11:00:00,3,10.34,54,4.08,602,4.37,6.9,1.18,0,0,0,0,0,0,0,0,3,10.34,54,4.08,602,4.37,7,1.19
11:00:01-12:00:00,2,6.9,141,10.64,1455,10.55,38.2,6.52,0,0,0,0,0,0,0,0,2,6.9,141,10.64,1455,10.55,38,6.48
12:00:01-13:00:00,4,13.79,61,4.6,788,5.71,80.8,13.79,0,0,0,0,0,0,0,0,4,13.79,61,4.6,788,5.71,81,13.82
13:00:01-14:00:00,1,3.45,73,5.51,743,5.39,4.4,0.75,0,0,0,0,0,0,0,0,1,3.45,73,5.51,743,5.39,4,0.68
14:00:01-15:00:00,1,3.45,11,0.83,114,0.83,2.7,0.46,0,0,0,0,0,0,0,0,1,3.45,11,0.83,114,0.83,3,0.51
15:00:01-16:00:00,1,3.45,43,3.25,432,3.13,2.7,0.46,0,0,0,0,0,0,0,0,1,3.45,43,3.25,432,3.13,3,0.51
16:00:01-17:00:00,2,6.9,52,3.92,426,3.09,40.4,6.9,0,0,0,0,0,0,0,0,2,6.9,52,3.92,426,3.09,40,6.83
17:00:01-18:00:00,2,6.9,65,4.91,590,4.28,18,3.07,0,0,0,0,0,0,0,0,2,6.9,65,4.91,590,4.28,18,3.07
18:00:01-19:00:00,1,3.45,90,6.79,990,7.18,17.5,2.99,0,0,0,0,0,0,0,0,1,3.45,90,6.79,990,7.18,18,3.07
19:00:01-20:00:00,1,3.45,87,6.57,838,6.08,20.2,3.45,0,0,0,0,0,0,0,0,1,3.45,87,6.57,838,6.08,20,3.41
20:00:01-21:00:00,0,0,72,5.43,828,6,0,0,0,0,0,0,0,0,0,0,0,0,72,5.43,828,6,0,0
21:00:01-22:00:00,2,6.9,52,3.92,489,3.55,10.2,1.74,0,0,0,0,0,0,0,0,2,6.9,52,3.92,489,3.55,10,1.71
22:00:01-23:00:00,0,0,34,2.57,370,2.68,0,0,0,0,0,0,0,0,0,0,0,0,34,2.57,370,2.68,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,29,,1325,,13789,,585.8,,0,,0,,0,,0,,29,,1325,,13789,,586,
