Route:- 4781,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,2.5,0,0,0,0,26.8,2.5,0,0,0,0,0,0,0,0,1,1.23,0,0,0,0,27,1.24
05:00:01-06:00:00,3,7.5,23,1.2,278,1.31,16.8,1.57,0,0,0,0,0,0,0,0,3,3.7,23,0.6,278,0.67,17,0.78
06:00:01-07:00:00,2,5,65,3.39,494,2.33,30.2,2.82,2,4.88,56,2.88,356,1.76,53.6,4.88,4,4.94,121,3.13,850,2.05,84,3.87
07:00:01-08:00:00,3,7.5,129,6.72,1454,6.86,8.7,0.81,2,4.88,101,5.2,940,4.65,8.8,0.8,5,6.17,230,5.95,2394,5.78,18,0.83
08:00:01-09:00:00,1,2.5,165,8.59,2070,9.76,26.8,2.5,5,12.2,241,12.4,2858,14.13,32,2.91,6,7.41,406,10.51,4928,11.89,59,2.72
09:00:01-10:00:00,3,7.5,122,6.35,1374,6.48,76.2,7.11,0,0,240,12.35,3079,15.23,0,0,3,3.7,362,9.37,4453,10.75,76,3.5
10:00:01-11:00:00,2,5,113,5.89,1138,5.37,29,2.71,2,4.88,103,5.3,996,4.93,53.6,4.88,4,4.94,216,5.59,2134,5.15,83,3.82
11:00:01-12:00:00,1,2.5,75,3.91,1135,5.35,2.9,0.27,5,12.2,107,5.51,1155,5.71,49.5,4.5,6,7.41,182,4.71,2290,5.53,52,2.4
12:00:01-13:00:00,3,7.5,63,3.28,728,3.43,24.6,2.29,3,7.32,77,3.96,890,4.4,31.5,2.87,6,7.41,140,3.62,1618,3.91,56,2.58
13:00:01-14:00:00,3,7.5,126,6.56,1529,7.21,50.7,4.73,3,7.32,84,4.32,944,4.67,21.3,1.94,6,7.41,210,5.44,2473,5.97,72,3.32
14:00:01-15:00:00,3,7.5,92,4.79,1107,5.22,25.8,2.41,2,4.88,65,3.35,622,3.08,19.8,1.8,5,6.17,157,4.06,1729,4.17,46,2.12
15:00:01-16:00:00,1,2.5,78,4.06,997,4.7,17.8,1.66,3,7.32,79,4.07,988,4.89,8.4,0.76,4,4.94,157,4.06,1985,4.79,26,1.2
16:00:01-17:00:00,3,7.5,63,3.28,615,2.9,80.4,7.5,2,4.88,99,5.1,924,4.57,3.6,0.33,5,6.17,162,4.19,1539,3.71,84,3.87
17:00:01-18:00:00,2,5,66,3.44,610,2.88,5.6,0.52,1,2.44,147,7.57,1366,6.75,7.1,0.65,3,3.7,213,5.51,1976,4.77,13,0.6
18:00:01-19:00:00,2,5,174,9.06,1828,8.62,53.6,5,1,2.44,114,5.87,1090,5.39,5.1,0.46,3,3.7,288,7.46,2918,7.04,59,2.72
19:00:01-20:00:00,2,5,235,12.24,2526,11.91,53.6,5,2,4.88,100,5.15,952,4.71,5.8,0.53,4,4.94,335,8.67,3478,8.39,59,2.72
20:00:01-21:00:00,5,12.5,172,8.96,1784,8.41,54,5.04,3,7.32,116,5.97,1061,5.25,80.4,7.32,8,9.88,288,7.46,2845,6.87,134,6.17
21:00:01-22:00:00,0,0,116,6.04,1180,5.56,0,0,4,9.76,125,6.43,1232,6.09,49.2,4.48,4,4.94,241,6.24,2412,5.82,49,2.26
22:00:01-23:00:00,0,0,40,2.08,336,1.58,0,0,0,0,67,3.45,574,2.84,0,0,0,0,107,2.77,910,2.2,0,0
23:00:01-24:00:00,0,0,3,0.16,26,0.12,0,0,1,2.44,22,1.13,196,0.97,26.8,2.44,1,1.23,25,0.65,222,0.54,27,1.24
,40,,1920,,21209,,1072,,41,,1943,,20223,,1098.8,,81,,3863,,41432,,2171,
