Route:- 6080,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.45,8,0.82,34,0.38,2.2,1.45,1,0.75,8,0.37,34,0.18,2,0.68
06:00:01-07:00:00,4,6.15,5,0.42,24,0.24,8.8,6.15,6,8.7,93,9.56,600,6.74,12,7.91,10,7.46,98,4.51,624,3.27,21,7.12
07:00:01-08:00:00,4,6.15,12,1,98,0.96,8,5.59,8,11.59,191,19.63,1962,22.04,17.6,11.59,12,8.96,203,9.35,2060,10.8,26,8.81
08:00:01-09:00:00,6,9.23,16,1.33,222,2.18,13.2,9.23,4,5.8,110,11.31,1100,12.36,8,5.27,10,7.46,126,5.8,1322,6.93,21,7.12
09:00:01-10:00:00,5,7.69,41,3.42,294,2.89,10,6.99,4,5.8,164,16.86,1568,17.61,8.8,5.8,9,6.72,205,9.44,1862,9.77,19,6.44
10:00:01-11:00:00,4,6.15,26,2.17,162,1.59,8.8,6.15,4,5.8,70,7.19,796,8.94,8.8,5.8,8,5.97,96,4.42,958,5.02,18,6.1
11:00:01-12:00:00,4,6.15,43,3.59,334,3.29,8.8,6.15,5,7.25,65,6.68,650,7.3,11,7.25,9,6.72,108,4.97,984,5.16,20,6.78
12:00:01-13:00:00,4,6.15,22,1.83,213,2.1,8.8,6.15,4,5.8,54,5.55,451,5.07,8.8,5.8,8,5.97,76,3.5,664,3.48,18,6.1
13:00:01-14:00:00,3,4.62,30,2.5,294,2.89,6.6,4.62,4,5.8,39,4.01,311,3.49,8.8,5.8,7,5.22,69,3.18,605,3.17,15,5.08
14:00:01-15:00:00,2,3.08,25,2.09,244,2.4,4.4,3.08,3,4.35,10,1.03,72,0.81,6,3.95,5,3.73,35,1.61,316,1.66,10,3.39
15:00:01-16:00:00,3,4.62,47,3.92,359,3.53,6.6,4.62,4,5.8,21,2.16,171,1.92,8.8,5.8,7,5.22,68,3.13,530,2.78,15,5.08
16:00:01-17:00:00,4,6.15,19,1.58,164,1.61,8.8,6.15,2,2.9,18,1.85,140,1.57,4,2.64,6,4.48,37,1.7,304,1.59,13,4.41
17:00:01-18:00:00,2,3.08,77,6.42,589,5.79,4.4,3.08,3,4.35,16,1.64,140,1.57,6.6,4.35,5,3.73,93,4.28,729,3.82,11,3.73
18:00:01-19:00:00,4,6.15,121,10.09,1026,10.09,8.8,6.15,3,4.35,36,3.7,303,3.4,6,3.95,7,5.22,157,7.23,1329,6.97,15,5.08
19:00:01-20:00:00,4,6.15,221,18.43,1870,18.4,8.8,6.15,4,5.8,34,3.49,270,3.03,8,5.27,8,5.97,255,11.74,2140,11.22,17,5.76
20:00:01-21:00:00,3,4.62,174,14.51,1505,14.81,6.6,4.62,2,2.9,17,1.75,130,1.46,4,2.64,5,3.73,191,8.79,1635,8.58,11,3.73
21:00:01-22:00:00,2,3.08,124,10.34,1052,10.35,4,2.8,3,4.35,17,1.75,124,1.39,6.6,4.35,5,3.73,141,6.49,1176,6.17,11,3.73
22:00:01-23:00:00,5,7.69,163,13.59,1424,14.01,11,7.69,3,4.35,8,0.82,64,0.72,6.6,4.35,8,5.97,171,7.87,1488,7.8,18,6.1
23:00:01-24:00:00,2,3.08,33,2.75,290,2.85,4,2.8,2,2.9,2,0.21,16,0.18,4.4,2.9,4,2.99,35,1.61,306,1.6,8,2.71
,65,,1199,,10164,,143,,69,,973,,8902,,151.8,,134,,2172,,19066,,295,
