Route:- 3400,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,6.67,104,5.66,1030,5.15,17.2,6.67,1,3.57,16,1,150,0.88,8.6,3.57,3,5.17,120,3.49,1180,3.19,26,5.21
07:00:01-08:00:00,4,13.33,179,9.75,1933,9.67,24.8,9.61,2,7.14,116,7.24,1140,6.71,9.2,3.82,6,10.34,295,8.58,3073,8.31,34,6.81
08:00:01-09:00:00,1,3.33,217,11.82,2398,11.99,4,1.55,5,17.86,390,24.33,4300,25.32,43,17.86,6,10.34,607,17.65,6698,18.11,47,9.42
09:00:01-10:00:00,4,13.33,54,2.94,576,2.88,34.4,13.33,1,3.57,180,11.23,1796,10.58,4.6,1.91,5,8.62,234,6.8,2372,6.41,39,7.82
10:00:01-11:00:00,4,13.33,270,14.71,3159,15.8,16,6.2,2,7.14,12,0.75,106,0.62,17.2,7.14,6,10.34,282,8.2,3265,8.83,33,6.61
11:00:01-12:00:00,1,3.33,153,8.33,1640,8.2,4,1.55,3,10.71,92,5.74,1002,5.9,25.8,10.71,4,6.9,245,7.12,2642,7.14,30,6.01
12:00:01-13:00:00,2,6.67,60,3.27,713,3.57,17.2,6.67,1,3.57,111,6.92,1235,7.27,4,1.66,3,5.17,171,4.97,1948,5.27,21,4.21
13:00:01-14:00:00,1,3.33,56,3.05,726,3.63,2.8,1.09,2,7.14,65,4.05,664,3.91,17.2,7.14,3,5.17,121,3.52,1390,3.76,20,4.01
14:00:01-15:00:00,4,13.33,172,9.37,1812,9.06,34.4,13.33,3,10.71,93,5.8,1051,6.19,25.8,10.71,7,12.07,265,7.71,2863,7.74,60,12.02
15:00:01-16:00:00,1,3.33,124,6.75,1491,7.46,1.8,0.7,0,0,15,0.94,138,0.81,0,0,1,1.72,139,4.04,1629,4.4,2,0.4
16:00:01-17:00:00,2,6.67,112,6.1,1042,5.21,17.2,6.67,3,10.71,190,11.85,2075,12.22,25.8,10.71,5,8.62,302,8.78,3117,8.43,43,8.62
17:00:01-18:00:00,0,0,0,0,0,0,0,0,0,0,74,4.62,660,3.89,0,0,0,0,74,2.15,660,1.78,0,0
18:00:01-19:00:00,1,3.33,54,2.94,542,2.71,8.6,3.33,0,0,0,0,0,0,0,0,1,1.72,54,1.57,542,1.47,9,1.8
19:00:01-20:00:00,0,0,52,2.83,536,2.68,0,0,1,3.57,52,3.24,634,3.73,8.6,3.57,1,1.72,104,3.02,1170,3.16,9,1.8
20:00:01-21:00:00,2,6.67,154,8.39,1610,8.05,17.2,6.67,1,3.57,47,2.93,448,2.64,8.6,3.57,3,5.17,201,5.84,2058,5.56,26,5.21
21:00:01-22:00:00,1,3.33,75,4.08,792,3.96,8.6,3.33,2,7.14,106,6.61,1162,6.84,9.2,3.82,3,5.17,181,5.26,1954,5.28,18,3.61
22:00:01-23:00:00,0,0,0,0,0,0,0,0,1,3.57,41,2.56,392,2.31,4.6,1.91,1,1.72,41,1.19,392,1.06,5,1
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,3,0.19,30,0.18,0,0,0,0,3,0.09,30,0.08,0,0
,30,,1836,,20000,,258,,28,,1603,,16983,,240.8,,58,,3439,,36983,,499,
