Route:- 6064,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,12,7.1,296,2.93,2546,3.1,52.8,7.1,0,0,0,0,0,0,0,0,12,7.1,296,2.93,2546,3.1,53,7.12
05:00:01-06:00:00,6,3.55,146,1.45,1009,1.23,18.6,2.5,0,0,0,0,0,0,0,0,6,3.55,146,1.45,1009,1.23,19,2.55
06:00:01-07:00:00,10,5.92,208,2.06,1520,1.85,20,2.69,0,0,0,0,0,0,0,0,10,5.92,208,2.06,1520,1.85,20,2.69
07:00:01-08:00:00,12,7.1,489,4.84,3898,4.74,52.8,7.1,0,0,0,0,0,0,0,0,12,7.1,489,4.84,3898,4.74,53,7.12
08:00:01-09:00:00,8,4.73,614,6.08,5532,6.73,35.2,4.73,0,0,0,0,0,0,0,0,8,4.73,614,6.08,5532,6.73,35,4.7
09:00:01-10:00:00,9,5.33,772,7.64,7113,8.65,39.6,5.33,0,0,0,0,0,0,0,0,9,5.33,772,7.64,7113,8.65,40,5.38
10:00:01-11:00:00,8,4.73,674,6.67,5634,6.85,24.8,3.34,0,0,0,0,0,0,0,0,8,4.73,674,6.67,5634,6.85,25,3.36
11:00:01-12:00:00,7,4.14,448,4.44,3661,4.45,30.8,4.14,0,0,0,0,0,0,0,0,7,4.14,448,4.44,3661,4.45,31,4.17
12:00:01-13:00:00,5,2.96,322,3.19,2624,3.19,10,1.34,0,0,0,0,0,0,0,0,5,2.96,322,3.19,2624,3.19,10,1.34
13:00:01-14:00:00,9,5.33,466,4.61,3921,4.77,39.6,5.33,0,0,0,0,0,0,0,0,9,5.33,466,4.61,3921,4.77,40,5.38
14:00:01-15:00:00,5,2.96,353,3.5,2900,3.53,10,1.34,0,0,0,0,0,0,0,0,5,2.96,353,3.5,2900,3.53,10,1.34
15:00:01-16:00:00,5,2.96,459,4.54,3605,4.38,10,1.34,0,0,0,0,0,0,0,0,5,2.96,459,4.54,3605,4.38,10,1.34
16:00:01-17:00:00,11,6.51,562,5.56,4472,5.44,22,2.96,0,0,0,0,0,0,0,0,11,6.51,562,5.56,4472,5.44,22,2.96
17:00:01-18:00:00,7,4.14,526,5.21,3936,4.79,21.7,2.92,0,0,0,0,0,0,0,0,7,4.14,526,5.21,3936,4.79,22,2.96
18:00:01-19:00:00,9,5.33,731,7.24,5607,6.82,18,2.42,0,0,0,0,0,0,0,0,9,5.33,731,7.24,5607,6.82,18,2.42
19:00:01-20:00:00,13,7.69,938,9.29,7403,9,26,3.5,0,0,0,0,0,0,0,0,13,7.69,938,9.29,7403,9,26,3.49
20:00:01-21:00:00,8,4.73,755,7.48,5983,7.28,19.2,2.58,0,0,0,0,0,0,0,0,8,4.73,755,7.48,5983,7.28,19,2.55
21:00:01-22:00:00,12,7.1,626,6.2,5031,6.12,52.8,7.1,0,0,0,0,0,0,0,0,12,7.1,626,6.2,5031,6.12,53,7.12
22:00:01-23:00:00,8,4.73,478,4.73,3876,4.71,19.2,2.58,0,0,0,0,0,0,0,0,8,4.73,478,4.73,3876,4.71,19,2.55
23:00:01-24:00:00,5,2.96,237,2.35,1959,2.38,22,2.96,0,0,0,0,0,0,0,0,5,2.96,237,2.35,1959,2.38,22,2.96
,169,,10100,,82230,,743.6,,0,,0,,0,,0,,169,,10100,,82230,,744,
