Route:- 0071,Date:- 10/31/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,5,7,0.38,66,0.28,5,0.82,1,5,2,0.12,0,0,30.4,5,2,5,9,0.26,66,0.14,35,2.88
05:00:01-06:00:00,1,5,0,0,0,0,30.4,5,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,30,2.47
06:00:01-07:00:00,0,0,0,0,0,0,0,0,1,5,13,0.81,252,1.16,30.4,5,1,2.5,13,0.38,252,0.55,30,2.47
07:00:01-08:00:00,0,0,0,0,0,0,0,0,5,25,130,8.09,2246,10.36,75.5,12.42,5,12.5,130,3.77,2246,4.93,76,6.25
08:00:01-09:00:00,2,10,16,0.87,230,0.96,60.8,10,1,5,154,9.59,2384,10.99,17.5,2.88,3,7.5,170,4.94,2614,5.74,78,6.41
09:00:01-10:00:00,2,10,206,11.21,2742,11.5,17.4,2.86,0,0,170,10.59,2263,10.44,0,0,2,5,376,10.92,5005,10.99,17,1.4
10:00:01-11:00:00,2,10,150,8.16,2036,8.54,8.6,1.41,1,5,71,4.42,899,4.15,30.4,5,3,7.5,221,6.42,2935,6.45,39,3.21
11:00:01-12:00:00,0,0,107,5.82,1392,5.84,0,0,1,5,57,3.55,933,4.3,30.4,5,1,2.5,164,4.76,2325,5.11,30,2.47
12:00:01-13:00:00,0,0,49,2.67,490,2.05,0,0,1,5,69,4.3,980,4.52,3,0.49,1,2.5,118,3.43,1470,3.23,3,0.25
13:00:01-14:00:00,0,0,0,0,0,0,0,0,2,10,165,10.27,2263,10.44,19.6,3.22,2,5,165,4.79,2263,4.97,20,1.64
14:00:01-15:00:00,2,10,33,1.8,470,1.97,60.8,10,3,15,191,11.89,2481,11.44,10.2,1.68,5,12.5,224,6.5,2951,6.48,71,5.84
15:00:01-16:00:00,1,5,142,7.73,2083,8.74,2.6,0.43,1,5,158,9.84,2000,9.22,5.6,0.92,2,5,300,8.71,4083,8.97,8,0.66
16:00:01-17:00:00,2,10,138,7.51,1741,7.3,13.8,2.27,1,5,126,7.85,1612,7.43,1.4,0.23,3,7.5,264,7.67,3353,7.36,15,1.23
17:00:01-18:00:00,2,10,150,8.16,1734,7.27,8.6,1.41,1,5,93,5.79,1079,4.98,30.4,5,3,7.5,243,7.06,2813,6.18,39,3.21
18:00:01-19:00:00,0,0,193,10.5,2326,9.75,0,0,0,0,94,5.85,1050,4.84,0,0,0,0,287,8.33,3376,7.42,0,0
19:00:01-20:00:00,2,10,244,13.28,3412,14.31,60.8,10,1,5,91,5.67,1017,4.69,8.7,1.43,3,7.5,335,9.73,4429,9.73,70,5.76
20:00:01-21:00:00,0,0,233,12.68,2957,12.4,0,0,0,0,22,1.37,224,1.03,0,0,0,0,255,7.4,3181,6.99,0,0
21:00:01-22:00:00,1,5,49,2.67,588,2.47,12.2,2.01,0,0,0,0,0,0,0,0,1,2.5,49,1.42,588,1.29,12,0.99
22:00:01-23:00:00,1,5,60,3.26,873,3.66,30.4,5,0,0,0,0,0,0,0,0,1,2.5,60,1.74,873,1.92,30,2.47
23:00:01-24:00:00,1,5,61,3.32,706,2.96,5.9,0.97,0,0,0,0,0,0,0,0,1,2.5,61,1.77,706,1.55,6,0.49
,20,,1838,,23846,,608,,20,,1606,,21683,,608,,40,,3444,,45529,,1216,
