Route:- 6020,Date:- 10/12/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,0.69,0,0,0,0,5.2,0.69,0,0,0,0,0,0,0,0,1,0.35,0,0,0,0,5,0.34
06:00:01-07:00:00,8,5.52,234,4.53,2335,4.36,41.6,5.52,3,2.11,41,0.93,326,0.76,15.6,2.11,11,3.83,275,2.87,2661,2.76,57,3.82
07:00:01-08:00:00,13,8.97,419,8.11,4428,8.26,67.6,8.97,8,5.63,138,3.13,1214,2.83,41.6,5.63,21,7.32,557,5.81,5642,5.85,109,7.31
08:00:01-09:00:00,8,5.52,552,10.68,5804,10.83,41.6,5.52,11,7.75,164,3.72,1520,3.54,53.9,7.3,19,6.62,716,7.47,7324,7.59,96,6.43
09:00:01-10:00:00,10,6.9,594,11.5,6630,12.37,52,6.9,9,6.34,145,3.29,1401,3.27,46.8,6.34,19,6.62,739,7.71,8031,8.32,99,6.64
10:00:01-11:00:00,10,6.9,524,10.14,5808,10.84,43,5.7,11,7.75,122,2.76,1266,2.95,57.2,7.75,21,7.32,646,6.74,7074,7.33,100,6.7
11:00:01-12:00:00,8,5.52,333,6.44,3744,6.99,34.4,4.56,6,4.23,121,2.74,1267,2.95,31.2,4.23,14,4.88,454,4.74,5011,5.19,66,4.42
12:00:01-13:00:00,4,2.76,295,5.71,3148,5.87,20.8,2.76,8,5.63,133,3.01,1319,3.08,41.6,5.63,12,4.18,428,4.47,4467,4.63,62,4.16
13:00:01-14:00:00,11,7.59,354,6.85,3622,6.76,57.2,7.59,6,4.23,112,2.54,1022,2.38,18,2.44,17,5.92,466,4.86,4644,4.81,75,5.03
14:00:01-15:00:00,8,5.52,248,4.8,2474,4.62,34.4,4.56,8,5.63,171,3.87,1688,3.94,28.8,3.9,16,5.57,419,4.37,4162,4.31,63,4.22
15:00:01-16:00:00,10,6.9,191,3.7,1836,3.43,30,3.98,11,7.75,255,5.78,2491,5.81,46.2,6.26,21,7.32,446,4.66,4327,4.48,76,5.09
16:00:01-17:00:00,7,4.83,172,3.33,1746,3.26,36.4,4.83,8,5.63,299,6.78,2816,6.57,24,3.25,15,5.23,471,4.92,4562,4.73,60,4.02
17:00:01-18:00:00,12,8.28,225,4.35,2166,4.04,62.4,8.28,12,8.45,370,8.38,3562,8.31,50.4,6.83,24,8.36,595,6.21,5728,5.94,113,7.57
18:00:01-19:00:00,10,6.9,175,3.39,1718,3.21,52,6.9,10,7.04,709,16.07,7060,16.46,42,5.69,20,6.97,884,9.23,8778,9.1,94,6.3
19:00:01-20:00:00,8,5.52,325,6.29,3112,5.81,31.2,4.14,9,6.34,449,10.17,4436,10.35,46.8,6.34,17,5.92,774,8.08,7548,7.82,78,5.23
20:00:01-21:00:00,6,4.14,198,3.83,1902,3.55,23.4,3.1,7,4.93,554,12.55,5512,12.85,29.4,3.98,13,4.53,752,7.85,7414,7.68,53,3.55
21:00:01-22:00:00,9,6.21,263,5.09,2524,4.71,46.8,6.21,10,7.04,351,7.95,3358,7.83,52,7.04,19,6.62,614,6.41,5882,6.1,99,6.64
22:00:01-23:00:00,2,1.38,65,1.26,602,1.12,10.4,1.38,5,3.52,263,5.96,2462,5.74,21,2.84,7,2.44,328,3.42,3064,3.18,31,2.08
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,16,0.36,160,0.37,0,0,0,0,16,0.17,160,0.17,0,0
,145,,5167,,53599,,754,,142,,4413,,42880,,738.4,,287,,9580,,96479,,1492,
