Route:- 6120,Date:- 10/12/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.13,1,0.11,8,0.11,2.8,3.13,1,2.78,1,0.12,10,0.14,2.8,2.78,2,2.94,2,0.11,18,0.13,6,3.16
06:00:01-07:00:00,2,6.25,2,0.22,16,0.23,5.6,6.25,3,8.33,76,8.96,510,7.09,7.8,7.74,5,7.35,78,4.44,526,3.7,13,6.84
07:00:01-08:00:00,2,6.25,6,0.66,92,1.31,3.6,4.02,3,8.33,107,12.62,910,12.66,8.4,8.33,5,7.35,113,6.44,1002,7.05,12,6.32
08:00:01-09:00:00,3,9.38,30,3.31,236,3.36,5.4,6.03,2,5.56,83,9.79,689,9.58,5.6,5.56,5,7.35,113,6.44,925,6.5,11,5.79
09:00:01-10:00:00,1,3.13,54,5.95,428,6.09,2.8,3.13,2,5.56,122,14.39,1171,16.29,5.6,5.56,3,4.41,176,10.03,1599,11.24,8,4.21
10:00:01-11:00:00,3,9.38,66,7.28,495,7.04,8.4,9.38,3,8.33,95,11.2,901,12.53,8.4,8.33,6,8.82,161,9.17,1396,9.82,17,8.95
11:00:01-12:00:00,2,6.25,55,6.06,460,6.54,5.6,6.25,3,8.33,57,6.72,495,6.88,8.4,8.33,5,7.35,112,6.38,955,6.72,14,7.37
12:00:01-13:00:00,2,6.25,72,7.94,504,7.17,5.6,6.25,2,5.56,69,8.14,621,8.64,5.6,5.56,4,5.88,141,8.03,1125,7.91,11,5.79
13:00:01-14:00:00,2,6.25,40,4.41,276,3.93,5.6,6.25,2,5.56,51,6.01,349,4.85,3.6,3.57,4,5.88,91,5.19,625,4.39,9,4.74
14:00:01-15:00:00,2,6.25,40,4.41,318,4.52,5.6,6.25,2,5.56,53,6.25,400,5.56,5.6,5.56,4,5.88,93,5.3,718,5.05,11,5.79
15:00:01-16:00:00,1,3.13,54,5.95,408,5.8,2.8,3.13,1,2.78,8,0.94,44,0.61,1.3,1.29,2,2.94,62,3.53,452,3.18,4,2.11
16:00:01-17:00:00,2,6.25,82,9.04,635,9.03,5.6,6.25,3,8.33,20,2.36,162,2.25,8.4,8.33,5,7.35,102,5.81,797,5.6,14,7.37
17:00:01-18:00:00,2,6.25,33,3.64,252,3.58,5.6,6.25,1,2.78,15,1.77,164,2.28,2.8,2.78,3,4.41,48,2.74,416,2.93,8,4.21
18:00:01-19:00:00,1,3.13,3,0.33,8,0.11,2.8,3.13,1,2.78,2,0.24,0,0,2.8,2.78,2,2.94,5,0.28,8,0.06,6,3.16
19:00:01-20:00:00,1,3.13,99,10.92,792,11.26,1.8,2.01,1,2.78,19,2.24,153,2.13,2.6,2.58,2,2.94,118,6.72,945,6.65,4,2.11
20:00:01-21:00:00,2,6.25,116,12.79,938,13.34,5.6,6.25,2,5.56,31,3.66,287,3.99,5.6,5.56,4,5.88,147,8.38,1225,8.61,11,5.79
21:00:01-22:00:00,2,6.25,77,8.49,565,8.04,3.6,4.02,2,5.56,25,2.95,210,2.92,5.6,5.56,4,5.88,102,5.81,775,5.45,9,4.74
22:00:01-23:00:00,1,3.13,77,8.49,600,8.53,2.8,3.13,2,5.56,12,1.42,98,1.36,5.6,5.56,3,4.41,89,5.07,698,4.91,8,4.21
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,2,0.24,16,0.22,0,0,0,0,2,0.11,16,0.11,0,0
,32,,907,,7031,,89.6,,36,,848,,7190,,100.8,,68,,1755,,14221,,190,
