Route:- 4100,Date:- 10/12/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,2.56,0,0,0,0,14.5,2.56,1,2.56,10,0.44,64,0.26,14.5,2.56,2,2.56,10,0.22,64,0.13,29,2.56
05:00:01-06:00:00,2,5.13,15,0.66,112,0.46,29,5.13,0,0,0,0,0,0,0,0,2,2.56,15,0.33,112,0.23,29,2.56
06:00:01-07:00:00,4,10.26,100,4.4,1058,4.38,41.2,7.29,3,7.69,36,1.58,390,1.61,43.5,7.69,7,8.97,136,2.99,1448,2.99,85,7.52
07:00:01-08:00:00,4,10.26,133,5.85,1611,6.66,58,10.26,3,7.69,128,5.61,1283,5.29,3.3,0.58,7,8.97,261,5.73,2894,5.98,61,5.39
08:00:01-09:00:00,2,5.13,362,15.93,4627,19.14,23.4,4.14,2,5.13,228,10,2557,10.55,29,5.13,4,5.13,590,12.96,7184,14.84,52,4.6
09:00:01-10:00:00,2,5.13,219,9.63,2536,10.49,29,5.13,4,10.26,205,8.99,2275,9.38,17.6,3.11,6,7.69,424,9.31,4811,9.94,47,4.16
10:00:01-11:00:00,1,2.56,120,5.28,1506,6.23,5,0.88,1,2.56,216,9.47,2516,10.38,14.5,2.56,2,2.56,336,7.38,4022,8.31,20,1.77
11:00:01-12:00:00,3,7.69,218,9.59,1995,8.25,43.5,7.69,1,2.56,41,1.8,550,2.27,2.2,0.39,4,5.13,259,5.69,2545,5.26,46,4.07
12:00:01-13:00:00,3,7.69,164,7.22,1189,4.92,43.5,7.69,2,5.13,131,5.75,1530,6.31,29,5.13,5,6.41,295,6.48,2719,5.62,72,6.37
13:00:01-14:00:00,2,5.13,44,1.94,389,1.61,10,1.77,2,5.13,133,5.83,1462,6.03,29,5.13,4,5.13,177,3.89,1851,3.82,39,3.45
14:00:01-15:00:00,3,7.69,56,2.46,731,3.02,43.5,7.69,4,10.26,87,3.82,835,3.44,11.6,2.05,7,8.97,143,3.14,1566,3.23,55,4.86
15:00:01-16:00:00,0,0,53,2.33,590,2.44,0,0,1,2.56,45,1.97,514,2.12,3,0.53,1,1.28,98,2.15,1104,2.28,3,0.27
16:00:01-17:00:00,2,5.13,69,3.04,574,2.37,29,5.13,2,5.13,78,3.42,952,3.93,29,5.13,4,5.13,147,3.23,1526,3.15,58,5.13
17:00:01-18:00:00,1,2.56,38,1.67,446,1.84,14.5,2.56,0,0,133,5.83,1127,4.65,0,0,1,1.28,171,3.76,1573,3.25,14,1.24
18:00:01-19:00:00,4,10.26,152,6.69,1521,6.29,10.4,1.84,2,5.13,166,7.28,1632,6.73,29,5.13,6,7.69,318,6.98,3153,6.51,39,3.45
19:00:01-20:00:00,3,7.69,228,10.03,2218,9.17,43.5,7.69,3,7.69,88,3.86,888,3.66,43.5,7.69,6,7.69,316,6.94,3106,6.41,87,7.69
20:00:01-21:00:00,1,2.56,149,6.56,1507,6.23,1.8,0.32,4,10.26,173,7.59,1852,7.64,58,10.26,5,6.41,322,7.07,3359,6.94,60,5.31
21:00:01-22:00:00,1,2.56,137,6.03,1388,5.74,7.2,1.27,3,7.69,296,12.98,3020,12.46,12,2.12,4,5.13,433,9.51,4408,9.1,19,1.68
22:00:01-23:00:00,0,0,16,0.7,180,0.74,0,0,1,2.56,86,3.77,797,3.29,2.7,0.48,1,1.28,102,2.24,977,2.02,3,0.27
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,39,,2273,,24178,,565.5,,39,,2280,,24244,,565.5,,78,,4553,,48422,,1131,
