Route:- 6050,Date:- 10/12/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,5,3.45,167,3.3,1396,3.22,13,3.45,3,2.04,26,0.61,233,0.64,7.8,2.04,8,2.74,193,2.07,1629,2.04,21,2.77
05:00:01-06:00:00,6,4.14,20,0.39,124,0.29,15.6,4.14,10,6.8,170,3.97,1346,3.68,26,6.8,16,5.48,190,2.03,1470,1.84,42,5.53
06:00:01-07:00:00,11,7.59,71,1.4,502,1.16,28.6,7.59,10,6.8,320,7.48,2367,6.48,26,6.8,21,7.19,391,4.18,2869,3.59,55,7.25
07:00:01-08:00:00,9,6.21,81,1.6,499,1.15,23.4,6.21,10,6.8,526,12.3,4432,12.13,26,6.8,19,6.51,607,6.5,4931,6.17,49,6.46
08:00:01-09:00:00,7,4.83,200,3.95,1532,3.54,18.2,4.83,9,6.12,435,10.17,3969,10.86,23.4,6.12,16,5.48,635,6.8,5501,6.89,42,5.53
09:00:01-10:00:00,11,7.59,250,4.93,1824,4.21,28.6,7.59,6,4.08,444,10.38,4340,11.88,15.6,4.08,17,5.82,694,7.43,6164,7.72,44,5.8
10:00:01-11:00:00,4,2.76,200,3.95,1576,3.64,10.4,2.76,10,6.8,340,7.95,3157,8.64,26,6.8,14,4.79,540,5.78,4733,5.93,36,4.74
11:00:01-12:00:00,6,4.14,149,2.94,1259,2.91,15.6,4.14,5,3.4,270,6.31,2311,6.33,13,3.4,11,3.77,419,4.48,3570,4.47,29,3.82
12:00:01-13:00:00,5,3.45,257,5.07,2189,5.05,13,3.45,5,3.4,169,3.95,1523,4.17,10,2.62,10,3.42,426,4.56,3712,4.65,23,3.03
13:00:01-14:00:00,8,5.52,261,5.15,2256,5.21,20.8,5.52,8,5.44,255,5.96,2035,5.57,20.8,5.44,16,5.48,516,5.52,4291,5.37,42,5.53
14:00:01-15:00:00,5,3.45,190,3.75,1641,3.79,10,2.65,6,4.08,151,3.53,1248,3.42,7.8,2.04,11,3.77,341,3.65,2889,3.62,18,2.37
15:00:01-16:00:00,8,5.52,234,4.62,2046,4.72,20.8,5.52,5,3.4,139,3.25,1115,3.05,13,3.4,13,4.45,373,3.99,3161,3.96,34,4.48
16:00:01-17:00:00,8,5.52,345,6.81,2833,6.54,20.8,5.52,9,6.12,170,3.97,1399,3.83,23.4,6.12,17,5.82,515,5.51,4232,5.3,44,5.8
17:00:01-18:00:00,9,6.21,407,8.03,3518,8.12,23.4,6.21,7,4.76,176,4.11,1316,3.6,18.2,4.76,16,5.48,583,6.24,4834,6.05,42,5.53
18:00:01-19:00:00,6,4.14,426,8.41,3720,8.58,15.6,4.14,8,5.44,177,4.14,1518,4.15,20.8,5.44,14,4.79,603,6.45,5238,6.56,36,4.74
19:00:01-20:00:00,9,6.21,442,8.72,3805,8.78,23.4,6.21,7,4.76,131,3.06,1105,3.02,14,3.66,16,5.48,573,6.13,4910,6.15,37,4.87
20:00:01-21:00:00,5,3.45,354,6.99,3211,7.41,13,3.45,7,4.76,129,3.02,992,2.72,18.2,4.76,12,4.11,483,5.17,4203,5.26,31,4.08
21:00:01-22:00:00,10,6.9,355,7.01,3354,7.74,26,6.9,8,5.44,129,3.02,1084,2.97,20.8,5.44,18,6.16,484,5.18,4438,5.56,47,6.19
22:00:01-23:00:00,7,4.83,434,8.57,3977,9.18,18.2,4.83,7,4.76,94,2.2,808,2.21,18.2,4.76,14,4.79,528,5.65,4785,5.99,36,4.74
23:00:01-24:00:00,6,4.14,223,4.4,2070,4.78,15.6,4.14,7,4.76,27,0.63,237,0.65,18.2,4.76,13,4.45,250,2.68,2307,2.89,34,4.48
,145,,5066,,43332,,377,,147,,4278,,36535,,382.2,,292,,9344,,79867,,759,
