Route:- 0071,Date:- 10/12/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,17,0.95,148,0.67,0,0,1,5.88,4,0.22,0,0,30.4,5.88,1,2.63,21,0.58,148,0.32,30,2.6
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,11.76,47,2.54,410,1.73,60.8,11.76,2,5.26,47,1.29,410,0.89,61,5.28
07:00:01-08:00:00,2,9.52,5,0.28,32,0.14,60.8,9.52,3,17.65,102,5.51,1414,5.98,14.4,2.79,5,13.16,107,2.94,1446,3.15,75,6.49
08:00:01-09:00:00,1,4.76,38,2.13,404,1.82,30.4,4.76,1,5.88,261,14.09,3995,16.89,4.5,0.87,2,5.26,299,8.22,4399,9.59,35,3.03
09:00:01-10:00:00,1,4.76,145,8.13,1852,8.34,6.9,1.08,1,5.88,128,6.91,1520,6.43,30.4,5.88,2,5.26,273,7.51,3372,7.35,37,3.2
10:00:01-11:00:00,1,4.76,126,7.06,1753,7.89,3,0.47,2,11.76,256,13.82,2849,12.04,14,2.71,3,7.89,382,10.51,4602,10.03,17,1.47
11:00:01-12:00:00,2,9.52,156,8.74,1322,5.95,60.8,9.52,0,0,222,11.99,3072,12.99,0,0,2,5.26,378,10.4,4394,9.58,61,5.28
12:00:01-13:00:00,2,9.52,79,4.43,988,4.45,60.8,9.52,2,11.76,105,5.67,1348,5.7,9.8,1.9,4,10.53,184,5.06,2336,5.09,71,6.15
13:00:01-14:00:00,1,4.76,111,6.22,1506,6.78,1.8,0.28,2,11.76,232,12.53,2870,12.13,3.6,0.7,3,7.89,343,9.43,4376,9.54,5,0.43
14:00:01-15:00:00,1,4.76,116,6.5,1448,6.52,6.7,1.05,1,5.88,158,8.53,2017,8.53,4.1,0.79,2,5.26,274,7.54,3465,7.55,11,0.95
15:00:01-16:00:00,3,14.29,155,8.69,2236,10.06,12.9,2.02,1,5.88,117,6.32,1509,6.38,3.5,0.68,4,10.53,272,7.48,3745,8.16,16,1.39
16:00:01-17:00:00,2,9.52,203,11.38,2303,10.37,6.8,1.07,0,0,41,2.21,461,1.95,0,0,2,5.26,244,6.71,2764,6.03,7,0.61
17:00:01-18:00:00,0,0,202,11.32,2813,12.66,0,0,1,5.88,26,1.4,302,1.28,2.7,0.52,1,2.63,228,6.27,3115,6.79,3,0.26
18:00:01-19:00:00,1,4.76,149,8.35,1985,8.93,4.6,0.72,0,0,116,6.26,1490,6.3,0,0,1,2.63,265,7.29,3475,7.58,5,0.43
19:00:01-20:00:00,0,0,141,7.9,1777,8,0,0,0,0,37,2,396,1.67,0,0,0,0,178,4.9,2173,4.74,0,0
20:00:01-21:00:00,1,4.76,46,2.58,544,2.45,3.9,0.61,0,0,0,0,0,0,0,0,1,2.63,46,1.27,544,1.19,4,0.35
21:00:01-22:00:00,0,0,43,2.41,510,2.3,0,0,0,0,0,0,0,0,0,0,0,0,43,1.18,510,1.11,0,0
22:00:01-23:00:00,2,9.52,22,1.23,212,0.95,60.8,9.52,0,0,0,0,0,0,0,0,2,5.26,22,0.61,212,0.46,61,5.28
23:00:01-24:00:00,1,4.76,30,1.68,384,1.73,2.9,0.45,0,0,0,0,0,0,0,0,1,2.63,30,0.83,384,0.84,3,0.26
,21,,1784,,22217,,638.4,,17,,1852,,23653,,516.8,,38,,3636,,45870,,1155,
