Route:- 6074,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,4,195,4.79,1819,5.04,11,4,0,0,0,0,0,0,0,0,2,3.92,195,4.79,1819,5.04,11,3.93
05:00:01-06:00:00,3,6,25,0.61,212,0.59,16.5,6,0,0,0,0,0,0,0,0,3,5.88,25,0.61,212,0.59,16,5.71
06:00:01-07:00:00,6,12,267,6.56,1764,4.89,33,12,0,0,0,0,0,0,0,0,6,11.76,267,6.55,1764,4.88,33,11.79
07:00:01-08:00:00,3,6,249,6.12,2100,5.82,8.4,3.05,0,0,0,0,0,0,0,0,3,5.88,249,6.11,2100,5.81,8,2.86
08:00:01-09:00:00,3,6,325,7.99,3105,8.61,12.9,4.69,0,0,0,0,0,0,0,0,3,5.88,325,7.98,3105,8.59,13,4.64
09:00:01-10:00:00,4,8,297,7.3,2446,6.78,11.2,4.07,0,0,0,0,0,0,0,0,4,7.84,297,7.29,2446,6.77,11,3.93
10:00:01-11:00:00,4,8,239,5.88,2125,5.89,22,8,0,0,0,0,0,0,0,0,4,7.84,239,5.87,2125,5.88,22,7.86
11:00:01-12:00:00,1,2,256,6.29,2405,6.67,5.5,2,0,0,0,0,0,0,0,0,1,1.96,256,6.28,2405,6.66,6,2.14
12:00:01-13:00:00,2,4,376,9.24,3271,9.07,8.6,3.13,0,0,0,0,0,0,0,0,2,3.92,376,9.23,3271,9.05,9,3.21
13:00:01-14:00:00,3,6,265,6.51,2066,5.73,12.9,4.69,0,0,0,0,0,0,0,0,3,5.88,265,6.5,2066,5.72,13,4.64
14:00:01-15:00:00,4,8,76,1.87,594,1.65,22,8,0,0,0,0,0,0,0,0,4,7.84,76,1.87,594,1.64,22,7.86
15:00:01-16:00:00,2,4,192,4.72,1812,5.02,5.4,1.96,0,0,0,0,0,0,0,0,2,3.92,192,4.71,1812,5.02,5,1.79
16:00:01-17:00:00,2,4,171,4.2,1527,4.23,11,4,1,100,7,100,66,100,5.5,100,3,5.88,178,4.37,1593,4.41,16,5.71
17:00:01-18:00:00,1,2,163,4.01,1509,4.18,4.3,1.56,0,0,0,0,0,0,0,0,1,1.96,163,4,1509,4.18,4,1.43
18:00:01-19:00:00,2,4,259,6.37,2421,6.71,11,4,0,0,0,0,0,0,0,0,2,3.92,259,6.36,2421,6.7,11,3.93
19:00:01-20:00:00,2,4,227,5.58,2194,6.08,11,4,0,0,0,0,0,0,0,0,2,3.92,227,5.57,2194,6.07,11,3.93
20:00:01-21:00:00,2,4,227,5.58,2172,6.02,5.4,1.96,0,0,0,0,0,0,0,0,2,3.92,227,5.57,2172,6.01,5,1.79
21:00:01-22:00:00,2,4,148,3.64,1454,4.03,8.6,3.13,0,0,0,0,0,0,0,0,2,3.92,148,3.63,1454,4.02,9,3.21
22:00:01-23:00:00,1,2,102,2.51,974,2.7,4.3,1.56,0,0,0,0,0,0,0,0,1,1.96,102,2.5,974,2.7,4,1.43
23:00:01-24:00:00,1,2,9,0.22,90,0.25,5.5,2,0,0,0,0,0,0,0,0,1,1.96,9,0.22,90,0.25,6,2.14
,50,,4068,,36060,,275,,1,,7,,66,,5.5,,51,,4075,,36126,,280,
