Route:- 3310,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.45,0,0,0,0,9,3.45,0,0,0,0,0,0,0,0,1,1.79,0,0,0,0,9,1.79
06:00:01-07:00:00,2,6.9,54,3.68,382,2.58,8,3.07,1,3.7,49,3.83,488,3.82,9,3.7,3,5.36,103,3.75,870,3.15,17,3.37
07:00:01-08:00:00,1,3.45,82,5.59,912,6.15,9,3.45,2,7.41,32,2.5,208,1.63,18,7.41,3,5.36,114,4.15,1120,4.06,27,5.36
08:00:01-09:00:00,2,6.9,83,5.66,966,6.52,18,6.9,0,0,42,3.28,368,2.88,0,0,2,3.57,125,4.55,1334,4.83,18,3.57
09:00:01-10:00:00,2,6.9,197,13.43,2018,13.62,18,6.9,2,7.41,80,6.25,864,6.76,18,7.41,4,7.14,277,10.08,2882,10.44,36,7.14
10:00:01-11:00:00,2,6.9,116,7.91,1228,8.29,2.2,0.84,2,7.41,56,4.37,568,4.44,18,7.41,4,7.14,172,6.26,1796,6.51,20,3.97
11:00:01-12:00:00,2,6.9,72,4.91,619,4.18,18,6.9,2,7.41,128,9.99,831,6.5,11.6,4.77,4,7.14,200,7.28,1450,5.25,30,5.95
12:00:01-13:00:00,1,3.45,79,5.39,872,5.88,9,3.45,1,3.7,55,4.29,519,4.06,4,1.65,2,3.57,134,4.88,1391,5.04,13,2.58
13:00:01-14:00:00,2,6.9,117,7.98,1079,7.28,18,6.9,2,7.41,57,4.45,710,5.56,18,7.41,4,7.14,174,6.33,1789,6.48,36,7.14
14:00:01-15:00:00,3,10.34,53,3.61,605,4.08,27,10.34,3,11.11,111,8.67,1099,8.6,27,11.11,6,10.71,164,5.97,1704,6.17,54,10.71
15:00:01-16:00:00,1,3.45,95,6.48,953,6.43,9,3.45,1,3.7,55,4.29,642,5.02,9,3.7,2,3.57,150,5.46,1595,5.78,18,3.57
16:00:01-17:00:00,2,6.9,17,1.16,165,1.11,18,6.9,1,3.7,77,6.01,992,7.76,9,3.7,3,5.36,94,3.42,1157,4.19,27,5.36
17:00:01-18:00:00,0,0,25,1.7,194,1.31,0,0,2,7.41,59,4.61,716,5.6,18,7.41,2,3.57,84,3.06,910,3.3,18,3.57
18:00:01-19:00:00,2,6.9,21,1.43,252,1.7,18,6.9,0,0,134,10.46,1124,8.79,0,0,2,3.57,155,5.64,1376,4.99,18,3.57
19:00:01-20:00:00,2,6.9,151,10.29,1404,9.47,7.2,2.76,2,7.41,50,3.9,720,5.63,18,7.41,4,7.14,201,7.31,2124,7.7,25,4.96
20:00:01-21:00:00,1,3.45,146,9.95,1452,9.8,9,3.45,2,7.41,122,9.52,1182,9.25,8,3.29,3,5.36,268,9.75,2634,9.54,17,3.37
21:00:01-22:00:00,2,6.9,118,8.04,1272,8.58,18,6.9,2,7.41,64,5,726,5.68,18,7.41,4,7.14,182,6.62,1998,7.24,36,7.14
22:00:01-23:00:00,1,3.45,41,2.79,448,3.02,9,3.45,2,7.41,95,7.42,852,6.67,10.4,4.28,3,5.36,136,4.95,1300,4.71,19,3.77
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,15,1.17,172,1.35,0,0,0,0,15,0.55,172,0.62,0,0
,29,,1467,,14821,,261,,27,,1281,,12781,,243,,56,,2748,,27602,,504,
