Route:- 6034,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,4,0.21,14,0.08,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,4,0.21,14,0.08,20,3.19
06:00:01-07:00:00,4,12.9,107,5.5,620,3.48,14.4,2.3,0,0,0,0,0,0,0,0,4,12.9,107,5.5,620,3.48,14,2.24
07:00:01-08:00:00,3,9.68,110,5.66,1002,5.63,8.1,1.29,0,0,0,0,0,0,0,0,3,9.68,110,5.66,1002,5.63,8,1.28
08:00:01-09:00:00,2,6.45,225,11.57,2126,11.95,12.6,2.01,0,0,0,0,0,0,0,0,2,6.45,225,11.57,2126,11.95,13,2.08
09:00:01-10:00:00,1,3.23,177,9.1,1630,9.16,2.9,0.46,0,0,0,0,0,0,0,0,1,3.23,177,9.1,1630,9.16,3,0.48
10:00:01-11:00:00,3,9.68,118,6.07,1077,6.05,60.6,9.68,0,0,0,0,0,0,0,0,3,9.68,118,6.07,1077,6.05,61,9.74
11:00:01-12:00:00,1,3.23,121,6.22,1214,6.82,19.1,3.05,0,0,0,0,0,0,0,0,1,3.23,121,6.22,1214,6.82,19,3.04
12:00:01-13:00:00,2,6.45,92,4.73,829,4.66,8.8,1.41,0,0,0,0,0,0,0,0,2,6.45,92,4.73,829,4.66,9,1.44
13:00:01-14:00:00,1,3.23,75,3.86,713,4.01,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,75,3.86,713,4.01,20,3.19
14:00:01-15:00:00,2,6.45,103,5.3,947,5.32,10,1.6,0,0,0,0,0,0,0,0,2,6.45,103,5.3,947,5.32,10,1.6
15:00:01-16:00:00,3,9.68,95,4.89,848,4.77,15.6,2.49,0,0,0,0,0,0,0,0,3,9.68,95,4.89,848,4.77,16,2.56
16:00:01-17:00:00,2,6.45,106,5.45,948,5.33,8.8,1.41,0,0,0,0,0,0,0,0,2,6.45,106,5.45,948,5.33,9,1.44
17:00:01-18:00:00,2,6.45,134,6.89,1160,6.52,6.2,0.99,0,0,0,0,0,0,0,0,2,6.45,134,6.89,1160,6.52,6,0.96
18:00:01-19:00:00,1,3.23,175,9,1606,9.03,17.5,2.79,0,0,0,0,0,0,0,0,1,3.23,175,9,1606,9.03,18,2.88
19:00:01-20:00:00,1,3.23,108,5.56,1082,6.08,5,0.8,0,0,0,0,0,0,0,0,1,3.23,108,5.56,1082,6.08,5,0.8
20:00:01-21:00:00,1,3.23,97,4.99,1018,5.72,6.3,1.01,0,0,0,0,0,0,0,0,1,3.23,97,4.99,1018,5.72,6,0.96
21:00:01-22:00:00,1,3.23,72,3.7,676,3.8,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,72,3.7,676,3.8,20,3.19
22:00:01-23:00:00,0,0,25,1.29,283,1.59,0,0,0,0,0,0,0,0,0,0,0,0,25,1.29,283,1.59,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,1944,,17793,,626.2,,0,,0,,0,,0,,31,,1944,,17793,,626,
