Route:- 4781,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,0,0,2,0.12,20,0.12,0,0,0,0,2,0.06,20,0.06,0,0
05:00:01-06:00:00,5,11.36,34,1.96,460,2.79,134,11.36,1,2.44,0,0,0,0,26.8,2.44,6,7.06,34,1,460,1.4,161,7.07
06:00:01-07:00:00,3,6.82,78,4.51,472,2.86,8.7,0.74,1,2.44,52,3.11,436,2.67,4.2,0.38,4,4.71,130,3.82,908,2.77,13,0.57
07:00:01-08:00:00,3,6.82,218,12.59,1686,10.22,24.6,2.09,2,4.88,84,5.02,900,5.52,10.2,0.93,5,5.88,302,8.87,2586,7.89,35,1.54
08:00:01-09:00:00,1,2.27,172,9.94,1311,7.95,26.8,2.27,5,12.2,201,12.02,1996,12.24,58.5,5.32,6,7.06,373,10.96,3307,10.08,85,3.73
09:00:01-10:00:00,1,2.27,60,3.47,468,2.84,24,2.04,1,2.44,198,11.84,1959,12.02,26.8,2.44,2,2.35,258,7.58,2427,7.4,51,2.24
10:00:01-11:00:00,2,4.55,84,4.85,746,4.52,14,1.19,1,2.44,63,3.77,517,3.17,5.3,0.48,3,3.53,147,4.32,1263,3.85,19,0.83
11:00:01-12:00:00,1,2.27,102,5.89,1208,7.33,5.3,0.45,6,14.63,62,3.71,582,3.57,16.8,1.53,7,8.24,164,4.82,1790,5.46,22,0.97
12:00:01-13:00:00,3,6.82,102,5.89,931,5.65,56.7,4.81,2,4.88,45,2.69,510,3.13,15.8,1.44,5,5.88,147,4.32,1441,4.39,72,3.16
13:00:01-14:00:00,4,9.09,99,5.72,838,5.08,16,1.36,2,4.88,104,6.22,890,5.46,21,1.91,6,7.06,203,5.97,1728,5.27,37,1.62
14:00:01-15:00:00,2,4.55,66,3.81,584,3.54,29,2.46,4,9.76,124,7.42,1015,6.23,30.8,2.8,6,7.06,190,5.58,1599,4.88,60,2.63
15:00:01-16:00:00,1,2.27,111,6.41,1265,7.67,2.7,0.23,1,2.44,118,7.06,627,3.85,1.4,0.13,2,2.35,229,6.73,1892,5.77,4,0.18
16:00:01-17:00:00,2,4.55,74,4.27,933,5.66,53.6,4.55,2,4.88,83,4.96,906,5.56,8.8,0.8,4,4.71,157,4.61,1839,5.61,62,2.72
17:00:01-18:00:00,6,13.64,70,4.04,660,4,16.8,1.42,3,7.32,128,7.66,1480,9.08,80.4,7.32,9,10.59,198,5.82,2140,6.53,97,4.26
18:00:01-19:00:00,1,2.27,91,5.26,959,5.82,26.8,2.27,1,2.44,138,8.25,1570,9.63,2.6,0.24,2,2.35,229,6.73,2529,7.71,29,1.27
19:00:01-20:00:00,3,6.82,139,8.03,1662,10.08,14.4,1.22,1,2.44,49,2.93,638,3.91,26.8,2.44,4,4.71,188,5.52,2300,7.01,41,1.8
20:00:01-21:00:00,3,6.82,99,5.72,906,5.49,80.4,6.82,2,4.88,79,4.72,915,5.61,8,0.73,5,5.88,178,5.23,1821,5.55,88,3.86
21:00:01-22:00:00,2,4.55,109,6.3,1104,6.7,53.6,4.55,4,9.76,54,3.23,668,4.1,28,2.55,6,7.06,163,4.79,1772,5.4,82,3.6
22:00:01-23:00:00,1,2.27,19,1.1,240,1.46,13.3,1.13,1,2.44,75,4.49,506,3.1,9.9,0.9,2,2.35,94,2.76,746,2.27,23,1.01
23:00:01-24:00:00,0,0,4,0.23,56,0.34,0,0,1,2.44,13,0.78,168,1.03,1.4,0.13,1,1.18,17,0.5,224,0.68,1,0.04
,44,,1731,,16489,,1179.2,,41,,1672,,16303,,1098.8,,85,,3403,,32792,,2278,
