Route:- 3400,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,5.88,107,4.42,1218,4.92,17.2,5.88,1,2.78,0,0,0,0,8.6,2.78,3,4.29,107,2.49,1218,2.76,26,4.32
07:00:01-08:00:00,3,8.82,174,7.18,1634,6.6,25.8,8.82,2,5.56,95,5.06,921,4.75,8,2.58,5,7.14,269,6.26,2555,5.79,34,5.65
08:00:01-09:00:00,2,5.88,140,5.78,1784,7.21,17.2,5.88,3,8.33,332,17.68,3432,17.71,25.8,8.33,5,7.14,472,10.98,5216,11.82,43,7.14
09:00:01-10:00:00,1,2.94,111,4.58,1150,4.65,4.4,1.5,3,8.33,176,9.37,1952,10.07,12,3.88,4,5.71,287,6.67,3102,7.03,16,2.66
10:00:01-11:00:00,3,8.82,138,5.7,1426,5.76,25.8,8.82,2,5.56,21,1.12,148,0.76,3.6,1.16,5,7.14,159,3.7,1574,3.57,29,4.82
11:00:01-12:00:00,2,5.88,40,1.65,512,2.07,6.4,2.19,1,2.78,116,6.18,1177,6.07,8.6,2.78,3,4.29,156,3.63,1689,3.83,15,2.49
12:00:01-13:00:00,1,2.94,105,4.34,1050,4.24,8.6,2.94,3,8.33,90,4.79,996,5.14,6.6,2.13,4,5.71,195,4.53,2046,4.64,15,2.49
13:00:01-14:00:00,4,11.76,80,3.3,713,2.88,34.4,11.76,1,2.78,78,4.15,840,4.33,4,1.29,5,7.14,158,3.67,1553,3.52,38,6.31
14:00:01-15:00:00,3,8.82,171,7.06,1612,6.52,25.8,8.82,4,11.11,118,6.28,1218,6.28,7.2,2.33,7,10,289,6.72,2830,6.41,33,5.48
15:00:01-16:00:00,4,11.76,214,8.84,2006,8.11,8.8,3.01,1,2.78,88,4.69,784,4.05,8.6,2.78,5,7.14,302,7.02,2790,6.32,17,2.82
16:00:01-17:00:00,1,2.94,219,9.04,2440,9.86,8.6,2.94,3,8.33,163,8.68,1924,9.93,12,3.88,4,5.71,382,8.88,4364,9.89,21,3.49
17:00:01-18:00:00,1,2.94,173,7.14,1876,7.58,4,1.37,0,0,110,5.86,987,5.09,0,0,1,1.43,283,6.58,2863,6.49,4,0.66
18:00:01-19:00:00,1,2.94,330,13.63,3209,12.97,4,1.37,3,8.33,128,6.82,1403,7.24,25.8,8.33,4,5.71,458,10.65,4612,10.45,30,4.98
19:00:01-20:00:00,1,2.94,155,6.4,1546,6.25,6.8,2.33,2,5.56,105,5.59,1079,5.57,8,2.58,3,4.29,260,6.05,2625,5.95,15,2.49
20:00:01-21:00:00,2,5.88,158,6.52,1580,6.39,17.2,5.88,1,2.78,150,7.99,1629,8.41,4,1.29,3,4.29,308,7.16,3209,7.27,21,3.49
21:00:01-22:00:00,3,8.82,80,3.3,730,2.95,20.4,6.98,3,8.33,38,2.02,322,1.66,25.8,8.33,6,8.57,118,2.74,1052,2.38,46,7.64
22:00:01-23:00:00,0,0,27,1.11,256,1.03,0,0,3,8.33,64,3.41,504,2.6,13.8,4.46,3,4.29,91,2.12,760,1.72,14,2.33
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,6,0.32,64,0.33,0,0,0,0,6,0.14,64,0.15,0,0
,34,,2422,,24742,,292.4,,36,,1878,,19380,,309.6,,70,,4300,,44122,,602,
