Route:- 6064,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,5.42,469,3.98,3928,4.1,39.6,5.42,0,0,0,0,0,0,0,0,9,5.42,469,3.98,3928,4.1,40,5.48
05:00:01-06:00:00,7,4.22,79,0.67,538,0.56,14,1.92,0,0,0,0,0,0,0,0,7,4.22,79,0.67,538,0.56,14,1.92
06:00:01-07:00:00,9,5.42,266,2.26,1651,1.73,18,2.46,0,0,0,0,0,0,0,0,9,5.42,266,2.26,1651,1.73,18,2.47
07:00:01-08:00:00,13,7.83,496,4.21,3630,3.79,40.3,5.52,0,0,0,0,0,0,0,0,13,7.83,496,4.21,3630,3.79,40,5.48
08:00:01-09:00:00,11,6.63,707,5.99,6032,6.3,22,3.01,0,0,0,0,0,0,0,0,11,6.63,707,5.99,6032,6.3,22,3.01
09:00:01-10:00:00,9,5.42,990,8.39,8789,9.18,39.6,5.42,0,0,0,0,0,0,0,0,9,5.42,990,8.39,8789,9.18,40,5.48
10:00:01-11:00:00,13,7.83,887,7.52,7539,7.88,57.2,7.83,0,0,0,0,0,0,0,0,13,7.83,887,7.52,7539,7.88,57,7.81
11:00:01-12:00:00,5,3.01,593,5.03,5230,5.46,12,1.64,0,0,0,0,0,0,0,0,5,3.01,593,5.03,5230,5.46,12,1.64
12:00:01-13:00:00,6,3.61,496,4.21,4100,4.28,14.4,1.97,0,0,0,0,0,0,0,0,6,3.61,496,4.21,4100,4.28,14,1.92
13:00:01-14:00:00,6,3.61,521,4.42,4568,4.77,12,1.64,0,0,0,0,0,0,0,0,6,3.61,521,4.42,4568,4.77,12,1.64
14:00:01-15:00:00,6,3.61,508,4.31,3953,4.13,14.4,1.97,0,0,0,0,0,0,0,0,6,3.61,508,4.31,3953,4.13,14,1.92
15:00:01-16:00:00,11,6.63,597,5.06,4589,4.79,48.4,6.63,0,0,0,0,0,0,0,0,11,6.63,597,5.06,4589,4.79,48,6.58
16:00:01-17:00:00,9,5.42,610,5.17,4609,4.82,39.6,5.42,0,0,0,0,0,0,0,0,9,5.42,610,5.17,4609,4.82,40,5.48
17:00:01-18:00:00,8,4.82,753,6.38,5886,6.15,35.2,4.82,0,0,0,0,0,0,0,0,8,4.82,753,6.38,5886,6.15,35,4.79
18:00:01-19:00:00,10,6.02,773,6.55,6210,6.49,31,4.24,0,0,0,0,0,0,0,0,10,6.02,773,6.55,6210,6.49,31,4.25
19:00:01-20:00:00,9,5.42,924,7.83,7377,7.71,39.6,5.42,0,0,0,0,0,0,0,0,9,5.42,924,7.83,7377,7.71,40,5.48
20:00:01-21:00:00,6,3.61,754,6.39,6026,6.3,12,1.64,0,0,0,0,0,0,0,0,6,3.61,754,6.39,6026,6.3,12,1.64
21:00:01-22:00:00,9,5.42,663,5.62,5264,5.5,39.6,5.42,0,0,0,0,0,0,0,0,9,5.42,663,5.62,5264,5.5,40,5.48
22:00:01-23:00:00,5,3.01,428,3.63,3493,3.65,22,3.01,0,0,0,0,0,0,0,0,5,3.01,428,3.63,3493,3.65,22,3.01
23:00:01-24:00:00,5,3.01,281,2.38,2296,2.4,10,1.37,0,0,0,0,0,0,0,0,5,3.01,281,2.38,2296,2.4,10,1.37
,166,,11795,,95708,,730.4,,0,,0,,0,,0,,166,,11795,,95708,,730,
