Route:- 6040,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.47,0,0,0,0,3.5,1.47,0,0,0,0,0,0,0,0,1,0.74,0,0,0,0,4,0.84
06:00:01-07:00:00,5,7.35,76,6.08,316,3.53,17.5,7.35,4,5.88,30,1.72,198,1.54,14,5.88,9,6.62,106,3.54,514,2.35,32,6.72
07:00:01-08:00:00,4,5.88,54,4.32,350,3.9,14,5.88,4,5.88,90,5.17,421,3.27,14,5.88,8,5.88,144,4.81,771,3.53,28,5.88
08:00:01-09:00:00,4,5.88,49,3.92,320,3.57,14,5.88,5,7.35,58,3.33,364,2.82,17.5,7.35,9,6.62,107,3.58,684,3.13,32,6.72
09:00:01-10:00:00,6,8.82,85,6.81,599,6.68,21,8.82,4,5.88,91,5.22,701,5.44,10,4.2,10,7.35,176,5.88,1300,5.95,31,6.51
10:00:01-11:00:00,3,4.41,59,4.72,356,3.97,5.1,2.14,3,4.41,61,3.5,408,3.17,10.5,4.41,6,4.41,120,4.01,764,3.5,16,3.36
11:00:01-12:00:00,2,2.94,58,4.64,412,4.6,4.4,1.85,3,4.41,63,3.62,383,2.97,10.5,4.41,5,3.68,121,4.05,795,3.64,15,3.15
12:00:01-13:00:00,3,4.41,57,4.56,442,4.93,10.5,4.41,3,4.41,62,3.56,474,3.68,10.5,4.41,6,4.41,119,3.98,916,4.19,21,4.41
13:00:01-14:00:00,4,5.88,59,4.72,463,5.17,14,5.88,5,7.35,57,3.27,416,3.23,17.5,7.35,9,6.62,116,3.88,879,4.02,32,6.72
14:00:01-15:00:00,4,5.88,35,2.8,263,2.93,14,5.88,3,4.41,60,3.44,406,3.15,7.5,3.15,7,5.15,95,3.18,669,3.06,22,4.62
15:00:01-16:00:00,4,5.88,52,4.16,359,4,14,5.88,5,7.35,68,3.9,500,3.88,17.5,7.35,9,6.62,120,4.01,859,3.93,32,6.72
16:00:01-17:00:00,5,7.35,42,3.36,298,3.32,17.5,7.35,3,4.41,84,4.82,640,4.97,10.5,4.41,8,5.88,126,4.21,938,4.29,28,5.88
17:00:01-18:00:00,3,4.41,94,7.53,678,7.56,10.5,4.41,5,7.35,176,10.1,1362,10.57,17.5,7.35,8,5.88,270,9.03,2040,9.34,28,5.88
18:00:01-19:00:00,3,4.41,102,8.17,884,9.86,10.5,4.41,3,4.41,152,8.73,1216,9.44,10.5,4.41,6,4.41,254,8.49,2100,9.61,21,4.41
19:00:01-20:00:00,7,10.29,189,15.13,1406,15.68,24.5,10.29,3,4.41,154,8.84,1218,9.45,10.5,4.41,10,7.35,343,11.47,2624,12.01,35,7.35
20:00:01-21:00:00,3,4.41,100,8.01,778,8.68,10.5,4.41,5,7.35,251,14.41,1976,15.33,17.5,7.35,8,5.88,351,11.74,2754,12.6,28,5.88
21:00:01-22:00:00,5,7.35,94,7.53,688,7.68,17.5,7.35,3,4.41,106,6.08,844,6.55,10.5,4.41,8,5.88,200,6.69,1532,7.01,28,5.88
22:00:01-23:00:00,2,2.94,44,3.52,352,3.93,7,2.94,5,7.35,113,6.49,848,6.58,17.5,7.35,7,5.15,157,5.25,1200,5.49,24,5.04
23:00:01-24:00:00,0,0,0,0,0,0,0,0,2,2.94,66,3.79,512,3.97,5,2.1,2,1.47,66,2.21,512,2.34,5,1.05
,68,,1249,,8964,,238,,68,,1742,,12887,,238,,136,,2991,,21851,,476,
