Route:- 6050,Date:- 10/07/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,7.97,216,4.65,1897,4.65,28.6,7.97,8,5.88,95,2.41,809,2.41,20.8,5.88,19,6.93,311,3.62,2706,3.64,49,6.88
05:00:01-06:00:00,4,2.9,28,0.6,188,0.46,10.4,2.9,9,6.62,190,4.81,1462,4.35,23.4,6.62,13,4.74,218,2.54,1650,2.22,34,4.78
06:00:01-07:00:00,12,8.7,62,1.34,470,1.15,31.2,8.7,10,7.35,363,9.19,2455,7.31,26,7.35,22,8.03,425,4.95,2925,3.93,57,8.01
07:00:01-08:00:00,13,9.42,107,2.31,710,1.74,33.8,9.42,11,8.09,414,10.48,3226,9.61,28.6,8.09,24,8.76,521,6.06,3936,5.29,62,8.71
08:00:01-09:00:00,6,4.35,167,3.6,1164,2.85,12,3.34,9,6.62,388,9.82,3511,10.46,23.4,6.62,15,5.47,555,6.46,4675,6.28,35,4.92
09:00:01-10:00:00,6,4.35,147,3.17,1081,2.65,12,3.34,7,5.15,340,8.61,3188,9.5,18.2,5.15,13,4.74,487,5.67,4269,5.74,30,4.21
10:00:01-11:00:00,10,7.25,249,5.36,1930,4.73,26,7.25,9,6.62,432,10.94,4047,12.05,23.4,6.62,19,6.93,681,7.93,5977,8.03,49,6.88
11:00:01-12:00:00,5,3.62,189,4.07,1599,3.92,13,3.62,6,4.41,290,7.34,2706,8.06,15.6,4.41,11,4.01,479,5.57,4305,5.79,29,4.07
12:00:01-13:00:00,5,3.62,212,4.57,1798,4.4,10,2.79,4,2.94,154,3.9,1354,4.03,8,2.26,9,3.28,366,4.26,3152,4.24,18,2.53
13:00:01-14:00:00,3,2.17,187,4.03,1712,4.19,6,1.67,3,2.21,147,3.72,1209,3.6,7.8,2.21,6,2.19,334,3.89,2921,3.93,14,1.97
14:00:01-15:00:00,3,2.17,124,2.67,1172,2.87,7.8,2.17,5,3.68,143,3.62,1244,3.71,13,3.68,8,2.92,267,3.11,2416,3.25,21,2.95
15:00:01-16:00:00,6,4.35,190,4.09,1694,4.15,15.6,4.35,4,2.94,95,2.41,780,2.32,10.4,2.94,10,3.65,285,3.32,2474,3.33,26,3.65
16:00:01-17:00:00,7,5.07,307,6.61,2745,6.72,18.2,5.07,5,3.68,117,2.96,1008,3,13,3.68,12,4.38,424,4.93,3753,5.04,31,4.35
17:00:01-18:00:00,5,3.62,244,5.26,2244,5.5,13,3.62,4,2.94,153,3.87,1252,3.73,10.4,2.94,9,3.28,397,4.62,3496,4.7,23,3.23
18:00:01-19:00:00,5,3.62,248,5.34,2367,5.8,13,3.62,4,2.94,139,3.52,1212,3.61,10.4,2.94,9,3.28,387,4.5,3579,4.81,23,3.23
19:00:01-20:00:00,6,4.35,411,8.85,3680,9.01,15.6,4.35,6,4.41,131,3.32,1088,3.24,15.6,4.41,12,4.38,542,6.31,4768,6.41,31,4.35
20:00:01-21:00:00,6,4.35,456,9.82,4228,10.36,15.6,4.35,9,6.62,146,3.7,1210,3.6,23.4,6.62,15,5.47,602,7.01,5438,7.31,39,5.48
21:00:01-22:00:00,10,7.25,495,10.66,4647,11.38,26,7.25,7,5.15,106,2.68,922,2.75,18.2,5.15,17,6.2,601,6.99,5569,7.49,44,6.18
22:00:01-23:00:00,9,6.52,350,7.54,3146,7.71,23.4,6.52,9,6.62,84,2.13,704,2.1,23.4,6.62,18,6.57,434,5.05,3850,5.17,47,6.6
23:00:01-24:00:00,6,4.35,253,5.45,2355,5.77,15.6,4.35,7,5.15,23,0.58,188,0.56,18.2,5.15,13,4.74,276,3.21,2543,3.42,34,4.78
,138,,4642,,40827,,358.8,,136,,3950,,33575,,353.6,,274,,8592,,74402,,712,
