Route:- 6064,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,13,7.6,291,2.46,2368,2.45,57.2,7.6,0,0,0,0,0,0,0,0,13,7.6,291,2.46,2368,2.45,57,7.58
05:00:01-06:00:00,3,1.75,31,0.26,182,0.19,7.2,0.96,0,0,0,0,0,0,0,0,3,1.75,31,0.26,182,0.19,7,0.93
06:00:01-07:00:00,2,1.17,180,1.52,1119,1.16,4,0.53,0,0,0,0,0,0,0,0,2,1.17,180,1.52,1119,1.16,4,0.53
07:00:01-08:00:00,9,5.26,447,3.78,3999,4.14,27.9,3.71,0,0,0,0,0,0,0,0,9,5.26,447,3.78,3999,4.14,28,3.72
08:00:01-09:00:00,11,6.43,1022,8.65,9256,9.59,48.4,6.43,0,0,0,0,0,0,0,0,11,6.43,1022,8.65,9256,9.59,48,6.38
09:00:01-10:00:00,16,9.36,1034,8.75,9066,9.4,38.4,5.1,0,0,0,0,0,0,0,0,16,9.36,1034,8.75,9066,9.4,38,5.05
10:00:01-11:00:00,9,5.26,948,8.02,8391,8.7,18,2.39,0,0,0,0,0,0,0,0,9,5.26,948,8.02,8391,8.7,18,2.39
11:00:01-12:00:00,7,4.09,600,5.08,5090,5.27,14,1.86,0,0,0,0,0,0,0,0,7,4.09,600,5.08,5090,5.27,14,1.86
12:00:01-13:00:00,5,2.92,415,3.51,3448,3.57,15.5,2.06,0,0,0,0,0,0,0,0,5,2.92,415,3.51,3448,3.57,16,2.13
13:00:01-14:00:00,8,4.68,528,4.47,4152,4.3,35.2,4.68,0,0,0,0,0,0,0,0,8,4.68,528,4.47,4152,4.3,35,4.65
14:00:01-15:00:00,10,5.85,465,3.94,3642,3.77,44,5.85,0,0,0,0,0,0,0,0,10,5.85,465,3.94,3642,3.77,44,5.85
15:00:01-16:00:00,8,4.68,558,4.72,4205,4.36,16,2.13,0,0,0,0,0,0,0,0,8,4.68,558,4.72,4205,4.36,16,2.13
16:00:01-17:00:00,11,6.43,681,5.76,5549,5.75,48.4,6.43,0,0,0,0,0,0,0,0,11,6.43,681,5.76,5549,5.75,48,6.38
17:00:01-18:00:00,10,5.85,656,5.55,4799,4.97,31,4.12,0,0,0,0,0,0,0,0,10,5.85,656,5.55,4799,4.97,31,4.12
18:00:01-19:00:00,13,7.6,883,7.47,6936,7.19,57.2,7.6,0,0,0,0,0,0,0,0,13,7.6,883,7.47,6936,7.19,57,7.58
19:00:01-20:00:00,11,6.43,895,7.58,7042,7.3,34.1,4.53,0,0,0,0,0,0,0,0,11,6.43,895,7.58,7042,7.3,34,4.52
20:00:01-21:00:00,5,2.92,792,6.7,6273,6.5,12,1.59,0,0,0,0,0,0,0,0,5,2.92,792,6.7,6273,6.5,12,1.6
21:00:01-22:00:00,6,3.51,642,5.43,5080,5.26,12,1.59,0,0,0,0,0,0,0,0,6,3.51,642,5.43,5080,5.26,12,1.6
22:00:01-23:00:00,7,4.09,467,3.95,3698,3.83,14,1.86,0,0,0,0,0,0,0,0,7,4.09,467,3.95,3698,3.83,14,1.86
23:00:01-24:00:00,7,4.09,280,2.37,2198,2.28,14,1.86,0,0,0,0,0,0,0,0,7,4.09,280,2.37,2198,2.28,14,1.86
,171,,11815,,96493,,752.4,,0,,0,,0,,0,,171,,11815,,96493,,752,
