Route:- 4781,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0
05:00:01-06:00:00,3,8.33,9,0.48,96,0.54,80.4,8.33,0,0,0,0,0,0,0,0,3,3.95,9,0.25,96,0.28,80,3.93
06:00:01-07:00:00,3,8.33,89,4.72,565,3.18,80.4,8.33,2,5,46,2.66,404,2.36,53.6,5,5,6.58,135,3.73,969,2.78,134,6.58
07:00:01-08:00:00,0,0,166,8.81,1068,6.01,0,0,2,5,118,6.82,1018,5.95,14,1.31,2,2.63,284,7.86,2086,5.98,14,0.69
08:00:01-09:00:00,2,5.56,43,2.28,295,1.66,53.6,5.56,2,5,195,11.27,1629,9.53,9.6,0.9,4,5.26,238,6.58,1924,5.52,63,3.09
09:00:01-10:00:00,1,2.78,45,2.39,528,2.97,6.5,0.67,0,0,154,8.9,1750,10.23,0,0,1,1.32,199,5.5,2278,6.53,6,0.29
10:00:01-11:00:00,0,0,145,7.7,1336,7.51,0,0,1,2.5,16,0.92,196,1.15,26.8,2.5,1,1.32,161,4.45,1532,4.39,27,1.33
11:00:01-12:00:00,2,5.56,149,7.91,1514,8.52,21.6,2.24,4,10,54,3.12,518,3.03,39.6,3.69,6,7.89,203,5.62,2032,5.83,61,2.99
12:00:01-13:00:00,2,5.56,82,4.35,672,3.78,24.2,2.51,8,20,119,6.87,1175,6.87,84,7.84,10,13.16,201,5.56,1847,5.29,108,5.3
13:00:01-14:00:00,3,8.33,108,5.73,1199,6.74,80.4,8.33,0,0,102,5.89,1208,7.06,0,0,3,3.95,210,5.81,2407,6.9,80,3.93
14:00:01-15:00:00,3,8.33,51,2.71,641,3.61,7.8,0.81,2,5,90,5.2,478,2.79,53.6,5,5,6.58,141,3.9,1119,3.21,61,2.99
15:00:01-16:00:00,1,2.78,117,6.21,1026,5.77,4.4,0.46,2,5,82,4.74,816,4.77,5.8,0.54,3,3.95,199,5.5,1842,5.28,10,0.49
16:00:01-17:00:00,3,8.33,60,3.18,667,3.75,80.4,8.33,2,5,89,5.14,1076,6.29,14,1.31,5,6.58,149,4.12,1743,5,94,4.61
17:00:01-18:00:00,3,8.33,73,3.87,822,4.62,24.6,2.55,2,5,149,8.61,1801,10.53,10.2,0.95,5,6.58,222,6.14,2623,7.52,35,1.72
18:00:01-19:00:00,2,5.56,171,9.08,1422,8,53.6,5.56,1,2.5,83,4.79,990,5.79,1.8,0.17,3,3.95,254,7.03,2412,6.91,55,2.7
19:00:01-20:00:00,1,2.78,134,7.11,1506,8.47,7.9,0.82,2,5,105,6.07,1181,6.91,7,0.65,3,3.95,239,6.61,2687,7.7,15,0.74
20:00:01-21:00:00,3,8.33,280,14.86,2801,15.75,21.3,2.21,1,2.5,100,5.78,852,4.98,26.8,2.5,4,5.26,380,10.51,3653,10.47,48,2.36
21:00:01-22:00:00,3,8.33,113,6,1148,6.46,11.4,1.18,5,12.5,77,4.45,796,4.65,48.5,4.52,8,10.53,190,5.26,1944,5.57,60,2.95
22:00:01-23:00:00,1,2.78,49,2.6,474,2.67,8.8,0.91,2,5,114,6.59,896,5.24,10.2,0.95,3,3.95,163,4.51,1370,3.93,19,0.93
23:00:01-24:00:00,0,0,0,0,0,0,0,0,2,5,37,2.14,318,1.86,18,1.68,2,2.63,37,1.02,318,0.91,18,0.88
,36,,1884,,17780,,964.8,,40,,1731,,17102,,1072,,76,,3615,,34882,,2037,
