Route:- 6074,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,4.48,21,0.51,158,0.43,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,21,0.51,158,0.43,16,4.28
06:00:01-07:00:00,9,13.43,273,6.61,1853,5.07,49.5,13.43,0,0,0,0,0,0,0,0,9,13.24,273,6.6,1853,5.06,50,13.37
07:00:01-08:00:00,6,8.96,359,8.69,3177,8.68,25.8,7,0,0,0,0,0,0,0,0,6,8.82,359,8.68,3177,8.67,26,6.95
08:00:01-09:00:00,4,5.97,300,7.27,2974,8.13,10.8,2.93,0,0,0,0,0,0,0,0,4,5.88,300,7.26,2974,8.12,11,2.94
09:00:01-10:00:00,3,4.48,408,9.88,3728,10.19,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,408,9.87,3728,10.18,16,4.28
10:00:01-11:00:00,4,5.97,318,7.7,2670,7.3,6.4,1.74,0,0,0,0,0,0,0,0,4,5.88,318,7.69,2670,7.29,6,1.6
11:00:01-12:00:00,6,8.96,272,6.59,2564,7.01,25.8,7,0,0,0,0,0,0,0,0,6,8.82,272,6.58,2564,7,26,6.95
12:00:01-13:00:00,3,4.48,269,6.51,2238,6.12,4.8,1.3,0,0,0,0,0,0,0,0,3,4.41,269,6.51,2238,6.11,5,1.34
13:00:01-14:00:00,3,4.48,186,4.5,1490,4.07,8.4,2.28,0,0,0,0,0,0,0,0,3,4.41,186,4.5,1490,4.07,8,2.14
14:00:01-15:00:00,3,4.48,139,3.37,1267,3.46,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,139,3.36,1267,3.46,16,4.28
15:00:01-16:00:00,2,2.99,143,3.46,1193,3.26,8.6,2.33,0,0,0,0,0,0,0,0,2,2.94,143,3.46,1193,3.26,9,2.41
16:00:01-17:00:00,3,4.48,245,5.93,2080,5.69,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,245,5.93,2080,5.68,16,4.28
17:00:01-18:00:00,3,4.48,199,4.82,1814,4.96,9.3,2.52,0,0,0,0,0,0,0,0,3,4.41,199,4.81,1814,4.95,9,2.41
18:00:01-19:00:00,3,4.48,213,5.16,2025,5.54,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,213,5.15,2025,5.53,16,4.28
19:00:01-20:00:00,3,4.48,141,3.41,1300,3.55,16.5,4.48,0,0,0,0,0,0,0,0,3,4.41,141,3.41,1300,3.55,16,4.28
20:00:01-21:00:00,3,4.48,161,3.9,1563,4.27,8.1,2.2,0,0,0,0,0,0,0,0,3,4.41,161,3.89,1563,4.27,8,2.14
21:00:01-22:00:00,2,2.99,221,5.35,2087,5.71,5.4,1.47,1,100,6,100,54,100,5.5,100,3,4.41,227,5.49,2141,5.84,11,2.94
22:00:01-23:00:00,3,4.48,233,5.64,2232,6.1,8.1,2.2,0,0,0,0,0,0,0,0,3,4.41,233,5.63,2232,6.09,8,2.14
23:00:01-24:00:00,1,1.49,28,0.68,168,0.46,4.3,1.17,0,0,0,0,0,0,0,0,1,1.47,28,0.68,168,0.46,4,1.07
,67,,4129,,36581,,368.5,,1,,6,,54,,5.5,,68,,4135,,36635,,374,
