Route:- 6080,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,5,7.58,8,0.51,56,0.43,11,7.58,6,8.96,88,6.62,645,5.34,13.2,8.96,11,8.27,96,3.3,701,2.78,24,8.19
07:00:01-08:00:00,5,7.58,23,1.46,102,0.78,11,7.58,7,10.45,223,16.77,2082,17.24,15.4,10.45,12,9.02,246,8.46,2184,8.67,26,8.87
08:00:01-09:00:00,6,9.09,31,1.97,214,1.63,13.2,9.09,6,8.96,277,20.83,2872,23.78,12,8.14,12,9.02,308,10.6,3086,12.26,25,8.53
09:00:01-10:00:00,5,7.58,28,1.78,152,1.16,10,6.89,4,5.97,230,17.29,2210,18.3,8.8,5.97,9,6.77,258,8.88,2362,9.38,19,6.48
10:00:01-11:00:00,3,4.55,30,1.9,268,2.05,6.6,4.55,4,5.97,127,9.55,1146,9.49,8.8,5.97,7,5.26,157,5.4,1414,5.62,15,5.12
11:00:01-12:00:00,3,4.55,28,1.78,178,1.36,6.6,4.55,4,5.97,89,6.69,760,6.29,8.8,5.97,7,5.26,117,4.02,938,3.73,15,5.12
12:00:01-13:00:00,3,4.55,4,0.25,32,0.24,6.6,4.55,1,1.49,10,0.75,72,0.6,2,1.36,4,3.01,14,0.48,104,0.41,9,3.07
13:00:01-14:00:00,1,1.52,87,5.52,741,5.66,2.2,1.52,2,2.99,53,3.98,463,3.83,4.4,2.99,3,2.26,140,4.82,1204,4.78,7,2.39
14:00:01-15:00:00,1,1.52,13,0.82,78,0.6,2.2,1.52,2,2.99,28,2.11,202,1.67,4.4,2.99,3,2.26,41,1.41,280,1.11,7,2.39
15:00:01-16:00:00,4,6.06,84,5.33,652,4.98,8.8,6.06,3,4.48,28,2.11,226,1.87,6,4.07,7,5.26,112,3.85,878,3.49,15,5.12
16:00:01-17:00:00,4,6.06,125,7.93,1108,8.46,8.8,6.06,3,4.48,19,1.43,152,1.26,6.6,4.48,7,5.26,144,4.95,1260,5,15,5.12
17:00:01-18:00:00,5,7.58,118,7.48,936,7.14,11,7.58,3,4.48,27,2.03,218,1.81,6.6,4.48,8,6.02,145,4.99,1154,4.58,18,6.14
18:00:01-19:00:00,2,3.03,81,5.14,650,4.96,4,2.75,5,7.46,41,3.08,305,2.53,11,7.46,7,5.26,122,4.2,955,3.79,15,5.12
19:00:01-20:00:00,4,6.06,224,14.2,1904,14.53,8.8,6.06,2,2.99,17,1.28,132,1.09,4.4,2.99,6,4.51,241,8.29,2036,8.09,13,4.44
20:00:01-21:00:00,3,4.55,188,11.92,1614,12.32,6.6,4.55,4,5.97,26,1.95,212,1.76,8.8,5.97,7,5.26,214,7.36,1826,7.25,15,5.12
21:00:01-22:00:00,5,7.58,233,14.77,2012,15.36,10,6.89,4,5.97,25,1.88,204,1.69,8,5.43,9,6.77,258,8.88,2216,8.8,18,6.14
22:00:01-23:00:00,3,4.55,237,15.03,2117,16.16,6,4.13,5,7.46,17,1.28,136,1.13,11,7.46,8,6.02,254,8.74,2253,8.95,17,5.8
23:00:01-24:00:00,4,6.06,35,2.22,288,2.2,8.8,6.06,2,2.99,5,0.38,40,0.33,4.4,2.99,6,4.51,40,1.38,328,1.3,13,4.44
,66,,1577,,13102,,145.2,,67,,1330,,12077,,147.4,,133,,2907,,25179,,293,
