Route:- 3400,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,5,12.82,59,2.12,630,2.12,43,12.82,0,0,0,0,0,0,0,0,5,6.49,59,1.03,630,1.03,43,6.5
07:00:01-08:00:00,5,12.82,277,9.95,3235,10.88,37.5,11.18,5,13.16,267,9,2545,8.12,43,13.16,10,12.99,544,9.46,5780,9.47,80,12.08
08:00:01-09:00:00,1,2.56,290,10.42,3243,10.91,4,1.19,6,15.79,563,18.97,5869,18.74,51.6,15.79,7,9.09,853,14.83,9112,14.93,56,8.46
09:00:01-10:00:00,3,7.69,181,6.5,2000,6.73,25.8,7.69,1,2.63,270,9.1,2744,8.76,4.6,1.41,4,5.19,451,7.84,4744,7.77,30,4.53
10:00:01-11:00:00,2,5.13,207,7.44,2392,8.05,17.2,5.13,1,2.63,79,2.66,830,2.65,1.8,0.55,3,3.9,286,4.97,3222,5.28,19,2.87
11:00:01-12:00:00,1,2.56,111,3.99,1359,4.57,6.2,1.85,2,5.26,157,5.29,1828,5.84,17.2,5.26,3,3.9,268,4.66,3187,5.22,23,3.47
12:00:01-13:00:00,2,5.13,136,4.89,1616,5.44,17.2,5.13,2,5.26,217,7.31,2654,8.47,8.8,2.69,4,5.19,353,6.14,4270,6.99,26,3.93
13:00:01-14:00:00,4,10.26,184,6.61,1961,6.6,16,4.77,2,5.26,146,4.92,1498,4.78,17.2,5.26,6,7.79,330,5.74,3459,5.67,33,4.98
14:00:01-15:00:00,2,5.13,105,3.77,1059,3.56,8,2.39,2,5.26,137,4.62,1550,4.95,17.2,5.26,4,5.19,242,4.21,2609,4.27,25,3.78
15:00:01-16:00:00,2,5.13,212,7.61,2117,7.12,4.4,1.31,2,5.26,170,5.73,1886,6.02,8,2.45,4,5.19,382,6.64,4003,6.56,12,1.81
16:00:01-17:00:00,2,5.13,201,7.22,2036,6.85,17.2,5.13,3,7.89,203,6.84,2159,6.89,7.2,2.2,5,6.49,404,7.02,4195,6.87,24,3.63
17:00:01-18:00:00,4,10.26,158,5.68,1636,5.5,16,4.77,2,5.26,214,7.21,2140,6.83,17.2,5.26,6,7.79,372,6.47,3776,6.19,33,4.98
18:00:01-19:00:00,0,0,159,5.71,1612,5.42,0,0,1,2.63,117,3.94,1237,3.95,4.6,1.41,1,1.3,276,4.8,2849,4.67,5,0.76
19:00:01-20:00:00,3,7.69,273,9.81,2610,8.78,12,3.58,3,7.89,107,3.61,1124,3.59,25.8,7.89,6,7.79,380,6.61,3734,6.12,38,5.74
20:00:01-21:00:00,2,5.13,69,2.48,660,2.22,17.2,5.13,2,5.26,190,6.4,2032,6.49,7.2,2.2,4,5.19,259,4.5,2692,4.41,24,3.63
21:00:01-22:00:00,1,2.56,138,4.96,1308,4.4,1.8,0.54,2,5.26,60,2.02,556,1.77,17.2,5.26,3,3.9,198,3.44,1864,3.05,19,2.87
22:00:01-23:00:00,0,0,24,0.86,248,0.83,0,0,1,2.63,65,2.19,628,2,4.6,1.41,1,1.3,89,1.55,876,1.43,5,0.76
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,2.63,6,0.2,44,0.14,8.6,2.63,1,1.3,6,0.1,44,0.07,9,1.36
,39,,2784,,29722,,335.4,,38,,2968,,31324,,326.8,,77,,5752,,61046,,662,
