Route:- 3860,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,5,8.33,9,0.56,58,0.4,35,8.33,8,12.7,62,5.46,553,5.28,56,12.7,13,10.57,71,2.58,611,2.44,91,10.57
07:00:01-08:00:00,5,8.33,91,5.63,814,5.58,31.5,7.5,7,11.11,75,6.61,633,6.04,49,11.11,12,9.76,166,6.03,1447,5.77,80,9.29
08:00:01-09:00:00,6,10,131,8.1,1202,8.23,14.4,3.43,6,9.52,139,12.25,1315,12.55,42,9.52,12,9.76,270,9.81,2517,10.04,56,6.5
09:00:01-10:00:00,3,5,226,13.98,2141,14.67,21,5,4,6.35,114,10.04,945,9.02,16,3.63,7,5.69,340,12.35,3086,12.31,37,4.3
10:00:01-11:00:00,3,5,202,12.49,1961,13.43,21,5,3,4.76,66,5.81,744,7.1,18.9,4.29,6,4.88,268,9.74,2705,10.79,40,4.65
11:00:01-12:00:00,4,6.67,42,2.6,374,2.56,22.4,5.33,2,3.17,66,5.81,644,6.15,14,3.17,6,4.88,108,3.92,1018,4.06,36,4.18
12:00:01-13:00:00,2,3.33,94,5.81,864,5.92,14,3.33,2,3.17,31,2.73,333,3.18,4.8,1.09,4,3.25,125,4.54,1197,4.77,19,2.21
13:00:01-14:00:00,5,8.33,59,3.65,584,4,29.5,7.02,3,4.76,79,6.96,666,6.36,21,4.76,8,6.5,138,5.01,1250,4.98,50,5.81
14:00:01-15:00:00,3,5,105,6.49,867,5.94,21,5,4,6.35,40,3.52,356,3.4,28,6.35,7,5.69,145,5.27,1223,4.88,49,5.69
15:00:01-16:00:00,2,3.33,96,5.94,778,5.33,4.8,1.14,4,6.35,72,6.34,668,6.38,28,6.35,6,4.88,168,6.1,1446,5.77,33,3.83
16:00:01-17:00:00,3,5,31,1.92,284,1.95,21,5,4,6.35,53,4.67,438,4.18,28,6.35,7,5.69,84,3.05,722,2.88,49,5.69
17:00:01-18:00:00,3,5,74,4.58,662,4.53,21,5,2,3.17,71,6.26,752,7.18,14,3.17,5,4.07,145,5.27,1414,5.64,35,4.07
18:00:01-19:00:00,5,8.33,136,8.41,1196,8.19,35,8.33,3,4.76,121,10.66,1100,10.5,11.1,2.52,8,6.5,257,9.34,2296,9.16,46,5.34
19:00:01-20:00:00,3,5,153,9.46,1309,8.97,7.2,1.71,2,3.17,92,8.11,866,8.26,14,3.17,5,4.07,245,8.9,2175,8.67,21,2.44
20:00:01-21:00:00,3,5,75,4.64,697,4.77,21,5,4,6.35,36,3.17,315,3.01,28,6.35,7,5.69,111,4.03,1012,4.04,49,5.69
21:00:01-22:00:00,4,6.67,82,5.07,702,4.81,28,6.67,4,6.35,17,1.5,142,1.36,9.6,2.18,8,6.5,99,3.6,844,3.37,38,4.41
22:00:01-23:00:00,1,1.67,11,0.68,106,0.73,7,1.67,1,1.59,1,0.09,8,0.08,7,1.59,2,1.63,12,0.44,114,0.45,14,1.63
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,60,,1617,,14599,,420,,63,,1135,,10478,,441,,123,,2752,,25077,,861,
