Route:- 6050,Date:- 10/09/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,5.96,108,2.21,784,1.89,23.4,5.96,5,3.5,47,1.14,421,1.18,13,3.5,14,4.76,155,1.72,1205,1.57,36,4.71
05:00:01-06:00:00,8,5.3,41,0.84,290,0.7,16,4.08,8,5.59,187,4.54,1474,4.14,20.8,5.59,16,5.44,228,2.53,1764,2.29,37,4.84
06:00:01-07:00:00,12,7.95,46,0.94,419,1.01,31.2,7.95,12,8.39,347,8.42,2866,8.06,31.2,8.39,24,8.16,393,4.37,3285,4.27,62,8.12
07:00:01-08:00:00,8,5.3,67,1.37,388,0.94,20.8,5.3,8,5.59,442,10.72,3731,10.49,16,4.3,16,5.44,509,5.66,4119,5.35,37,4.84
08:00:01-09:00:00,8,5.3,165,3.38,1178,2.84,20.8,5.3,8,5.59,402,9.75,3883,10.92,20.8,5.59,16,5.44,567,6.3,5061,6.57,42,5.5
09:00:01-10:00:00,5,3.31,147,3.01,1083,2.61,13,3.31,6,4.2,421,10.21,4090,11.5,15.6,4.2,11,3.74,568,6.31,5173,6.72,29,3.8
10:00:01-11:00:00,9,5.96,254,5.21,1955,4.72,23.4,5.96,8,5.59,269,6.53,2395,6.73,20.8,5.59,17,5.78,523,5.81,4350,5.65,44,5.76
11:00:01-12:00:00,7,4.64,200,4.1,1611,3.89,18.2,4.64,5,3.5,293,7.11,2577,7.25,13,3.5,12,4.08,493,5.48,4188,5.44,31,4.06
12:00:01-13:00:00,4,2.65,254,5.21,2211,5.34,10.4,2.65,6,4.2,186,4.51,1538,4.32,15.6,4.2,10,3.4,440,4.89,3749,4.87,26,3.4
13:00:01-14:00:00,7,4.64,220,4.51,1820,4.39,18.2,4.64,6,4.2,223,5.41,1922,5.4,15.6,4.2,13,4.42,443,4.92,3742,4.86,34,4.45
14:00:01-15:00:00,2,1.32,166,3.4,1482,3.58,5.2,1.32,5,3.5,117,2.84,992,2.79,10,2.69,7,2.38,283,3.15,2474,3.21,15,1.96
15:00:01-16:00:00,7,4.64,211,4.33,1793,4.33,18.2,4.64,4,2.8,102,2.47,842,2.37,10.4,2.8,11,3.74,313,3.48,2635,3.42,29,3.8
16:00:01-17:00:00,9,5.96,357,7.32,2847,6.87,23.4,5.96,6,4.2,123,2.98,951,2.67,15.6,4.2,15,5.1,480,5.33,3798,4.93,39,5.1
17:00:01-18:00:00,10,6.62,361,7.4,3099,7.48,26,6.62,8,5.59,185,4.49,1499,4.22,20.8,5.59,18,6.12,546,6.07,4598,5.97,47,6.15
18:00:01-19:00:00,7,4.64,371,7.61,3279,7.92,18.2,4.64,8,5.59,189,4.59,1642,4.62,20.8,5.59,15,5.1,560,6.22,4921,6.39,39,5.1
19:00:01-20:00:00,9,5.96,455,9.33,4090,9.87,23.4,5.96,8,5.59,165,4,1344,3.78,16,4.3,17,5.78,620,6.89,5434,7.06,39,5.1
20:00:01-21:00:00,7,4.64,379,7.77,3388,8.18,14,3.57,7,4.9,142,3.44,1162,3.27,18.2,4.9,14,4.76,521,5.79,4550,5.91,32,4.19
21:00:01-22:00:00,9,5.96,436,8.94,3904,9.42,23.4,5.96,10,6.99,161,3.91,1226,3.45,26,6.99,19,6.46,597,6.63,5130,6.66,49,6.41
22:00:01-23:00:00,7,4.64,409,8.39,3779,9.12,18.2,4.64,8,5.59,103,2.5,851,2.39,20.8,5.59,15,5.1,512,5.69,4630,6.01,39,5.1
23:00:01-24:00:00,7,4.64,229,4.7,2027,4.89,18.2,4.64,7,4.9,18,0.44,156,0.44,18.2,4.9,14,4.76,247,2.75,2183,2.84,36,4.71
,151,,4876,,41427,,392.6,,143,,4122,,35562,,371.8,,294,,8998,,76989,,764,
