Route:- 3400,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,2.13,105,4.16,1128,4.04,8.6,2.13,1,2.13,45,1.98,499,1.97,8.6,2.13,2,2.13,150,3.13,1627,3.06,17,2.1
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,4,8.51,51,2.02,538,1.93,34.4,8.51,0,0,0,0,0,0,0,0,4,4.26,51,1.06,538,1.01,34,4.21
07:00:01-08:00:00,2,4.26,80,3.17,816,2.93,2.6,0.64,7,14.89,123,5.4,1398,5.53,60.2,14.89,9,9.57,203,4.23,2214,4.16,63,7.8
08:00:01-09:00:00,5,10.64,181,7.18,2318,8.31,43,10.64,3,6.38,98,4.3,1070,4.23,9.6,2.38,8,8.51,279,5.81,3388,6.37,53,6.56
09:00:01-10:00:00,2,4.26,24,0.95,233,0.84,17.2,4.26,2,4.26,236,10.36,2494,9.87,8,1.98,4,4.26,260,5.42,2727,5.13,25,3.09
10:00:01-11:00:00,2,4.26,139,5.51,1853,6.64,17.2,4.26,3,6.38,77,3.38,790,3.13,25.8,6.38,5,5.32,216,4.5,2643,4.97,43,5.32
11:00:01-12:00:00,3,6.38,62,2.46,620,2.22,25.8,6.38,1,2.13,115,5.05,1397,5.53,4,0.99,4,4.26,177,3.69,2017,3.79,30,3.71
12:00:01-13:00:00,1,2.13,138,5.47,1438,5.16,2.4,0.59,3,6.38,92,4.04,1033,4.09,25.8,6.38,4,4.26,230,4.79,2471,4.65,28,3.47
13:00:01-14:00:00,6,12.77,163,6.46,1791,6.42,51.6,12.77,1,2.13,63,2.77,625,2.47,3,0.74,7,7.45,226,4.71,2416,4.54,55,6.81
14:00:01-15:00:00,4,8.51,267,10.59,3228,11.57,34.4,8.51,6,12.77,217,9.53,2449,9.69,51.6,12.77,10,10.64,484,10.08,5677,10.68,86,10.64
15:00:01-16:00:00,3,6.38,239,9.48,2600,9.32,25.8,6.38,3,6.38,185,8.12,2089,8.26,25.8,6.38,6,6.38,424,8.83,4689,8.82,52,6.44
16:00:01-17:00:00,1,2.13,207,8.21,2160,7.74,2.4,0.59,3,6.38,289,12.69,3340,13.21,6.6,1.63,4,4.26,496,10.33,5500,10.34,9,1.11
17:00:01-18:00:00,3,6.38,183,7.26,1946,6.98,25.8,6.38,2,4.26,151,6.63,1688,6.68,17.2,4.26,5,5.32,334,6.96,3634,6.84,43,5.32
18:00:01-19:00:00,1,2.13,125,4.96,1326,4.75,1.1,0.27,2,4.26,76,3.34,784,3.1,17.2,4.26,3,3.19,201,4.19,2110,3.97,18,2.23
19:00:01-20:00:00,5,10.64,289,11.46,3074,11.02,12,2.97,2,4.26,116,5.09,1238,4.9,8,1.98,7,7.45,405,8.44,4312,8.11,20,2.48
20:00:01-21:00:00,3,6.38,122,4.84,1250,4.48,5.4,1.34,4,8.51,199,8.74,2244,8.88,34.4,8.51,7,7.45,321,6.69,3494,6.57,40,4.95
21:00:01-22:00:00,1,2.13,133,5.27,1432,5.13,4,0.99,2,4.26,114,5,1273,5.04,17.2,4.26,3,3.19,247,5.15,2705,5.09,21,2.6
22:00:01-23:00:00,0,0,14,0.56,140,0.5,0,0,2,4.26,82,3.6,865,3.42,3.6,0.89,2,2.13,96,2,1005,1.89,4,0.5
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,47,,2522,,27891,,404.2,,47,,2278,,25276,,404.2,,94,,4800,,53167,,808,
