Route:- 3870,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.1,1,0.06,0,0,3.6,1.1,1,1.12,1,0.07,0,0,3.6,1.12,2,1.11,2,0.06,0,0,7,1.08
05:00:01-06:00:00,2,2.2,9,0.5,90,0.55,7.2,2.2,4,4.49,25,1.63,168,1.13,14.4,4.49,6,3.33,34,1.02,258,0.82,22,3.4
06:00:01-07:00:00,3,3.3,75,4.14,686,4.18,10.8,3.3,4,4.49,33,2.15,278,1.86,14.4,4.49,7,3.89,108,3.23,964,3.08,25,3.86
07:00:01-08:00:00,6,6.59,17,0.94,130,0.79,21.6,6.59,7,7.87,74,4.83,750,5.03,25.2,7.87,13,7.22,91,2.72,880,2.81,47,7.25
08:00:01-09:00:00,6,6.59,37,2.04,287,1.75,21.6,6.59,6,6.74,101,6.59,1192,7.99,21.6,6.74,12,6.67,138,4.12,1479,4.72,43,6.64
09:00:01-10:00:00,5,5.49,37,2.04,328,2,18,5.49,8,8.99,77,5.02,839,5.62,28.8,8.99,13,7.22,114,3.41,1167,3.73,47,7.25
10:00:01-11:00:00,7,7.69,64,3.53,596,3.63,25.2,7.69,4,4.49,74,4.83,689,4.62,14.4,4.49,11,6.11,138,4.12,1285,4.1,40,6.17
11:00:01-12:00:00,5,5.49,40,2.21,294,1.79,18,5.49,6,6.74,117,7.63,1141,7.65,21.6,6.74,11,6.11,157,4.69,1435,4.58,40,6.17
12:00:01-13:00:00,4,4.4,101,5.57,966,5.89,14.4,4.4,3,3.37,98,6.39,1161,7.78,10.8,3.37,7,3.89,199,5.95,2127,6.79,25,3.86
13:00:01-14:00:00,4,4.4,114,6.29,1019,6.21,10,3.05,6,6.74,46,3,529,3.54,21.6,6.74,10,5.56,160,4.78,1548,4.94,32,4.94
14:00:01-15:00:00,4,4.4,107,5.9,993,6.05,10,3.05,5,5.62,56,3.65,639,4.28,18,5.62,9,5,163,4.87,1632,5.21,28,4.32
15:00:01-16:00:00,6,6.59,133,7.34,1182,7.21,21.6,6.59,6,6.74,95,6.2,882,5.91,21.6,6.74,12,6.67,228,6.81,2064,6.59,43,6.64
16:00:01-17:00:00,5,5.49,98,5.41,872,5.32,18,5.49,5,5.62,122,7.96,1079,7.23,18,5.62,10,5.56,220,6.58,1951,6.23,36,5.56
17:00:01-18:00:00,5,5.49,146,8.05,1375,8.38,18,5.49,4,4.49,112,7.31,1096,7.34,14.4,4.49,9,5,258,7.71,2471,7.89,32,4.94
18:00:01-19:00:00,4,4.4,301,16.6,2840,17.31,14.4,4.4,4,4.49,157,10.24,1354,9.07,14.4,4.49,8,4.44,458,13.69,4194,13.39,29,4.48
19:00:01-20:00:00,4,4.4,159,8.77,1444,8.8,14.4,4.4,4,4.49,53,3.46,493,3.3,14.4,4.49,8,4.44,212,6.34,1937,6.18,29,4.48
20:00:01-21:00:00,5,5.49,166,9.16,1562,9.52,18,5.49,4,4.49,109,7.11,1011,6.77,9.6,3,9,5,275,8.22,2573,8.21,28,4.32
21:00:01-22:00:00,5,5.49,81,4.47,697,4.25,18,5.49,3,3.37,106,6.91,947,6.35,10.8,3.37,8,4.44,187,5.59,1644,5.25,29,4.48
22:00:01-23:00:00,8,8.79,102,5.63,842,5.13,28.8,8.79,4,4.49,66,4.31,593,3.97,14.4,4.49,12,6.67,168,5.02,1435,4.58,43,6.64
23:00:01-24:00:00,2,2.2,25,1.38,202,1.23,7.2,2.2,1,1.12,11,0.72,82,0.55,3.6,1.12,3,1.67,36,1.08,284,0.91,11,1.7
,91,,1813,,16405,,327.6,,89,,1533,,14923,,320.4,,180,,3346,,31328,,648,
