Route:- 4100,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,8.33,16,1.34,220,1.6,43.5,8.33,0,0,0,0,0,0,0,0,3,4,16,0.59,220,0.73,44,4.04
06:00:01-07:00:00,2,5.56,39,3.26,276,2.01,29,5.56,3,7.69,23,1.53,286,1.72,43.5,7.69,5,6.67,62,2.3,562,1.85,72,6.62
07:00:01-08:00:00,5,13.89,11,0.92,122,0.89,72.5,13.89,2,5.13,46,3.06,464,2.8,11.2,1.98,7,9.33,57,2.11,586,1.93,84,7.72
08:00:01-09:00:00,1,2.78,73,6.11,790,5.76,3.3,0.63,2,5.13,46,3.06,551,3.32,29,5.13,3,4,119,4.41,1341,4.42,32,2.94
09:00:01-10:00:00,2,5.56,69,5.77,834,6.08,23.4,4.48,4,10.26,84,5.6,911,5.49,11.2,1.98,6,8,153,5.68,1745,5.76,35,3.22
10:00:01-11:00:00,1,2.78,63,5.27,766,5.58,7.8,1.49,2,5.13,131,8.73,1471,8.87,29,5.13,3,4,194,7.2,2237,7.38,37,3.4
11:00:01-12:00:00,3,8.33,150,12.55,1972,14.37,43.5,8.33,2,5.13,79,5.26,1081,6.52,7.4,1.31,5,6.67,229,8.49,3053,10.07,51,4.69
12:00:01-13:00:00,3,8.33,86,7.2,1043,7.6,31.2,5.98,3,7.69,105,7,1152,6.94,43.5,7.69,6,8,191,7.08,2195,7.24,75,6.89
13:00:01-14:00:00,2,5.56,108,9.04,1247,9.09,10,1.92,2,5.13,142,9.46,1406,8.48,9.2,1.63,4,5.33,250,9.27,2653,8.75,19,1.75
14:00:01-15:00:00,2,5.56,36,3.01,389,2.83,4,0.77,3,7.69,90,6,1166,7.03,7.2,1.27,5,6.67,126,4.67,1555,5.13,11,1.01
15:00:01-16:00:00,0,0,78,6.53,1046,7.62,0,0,1,2.56,51,3.4,533,3.21,12.7,2.25,1,1.33,129,4.78,1579,5.21,13,1.19
16:00:01-17:00:00,2,5.56,58,4.85,683,4.98,10,1.92,1,2.56,119,7.93,1624,9.79,14.5,2.56,3,4,177,6.57,2307,7.61,24,2.21
17:00:01-18:00:00,2,5.56,66,5.52,782,5.7,29,5.56,3,7.69,91,6.06,1061,6.4,43.5,7.69,5,6.67,157,5.82,1843,6.08,72,6.62
18:00:01-19:00:00,2,5.56,121,10.13,1365,9.95,7.4,1.42,3,7.69,185,12.33,1893,11.41,43.5,7.69,5,6.67,306,11.35,3258,10.75,51,4.69
19:00:01-20:00:00,2,5.56,74,6.19,790,5.76,29,5.56,4,10.26,174,11.59,1787,10.77,58,10.26,6,8,248,9.2,2577,8.5,87,8
20:00:01-21:00:00,2,5.56,81,6.78,822,5.99,2.2,0.42,2,5.13,46,3.06,486,2.93,29,5.13,4,5.33,127,4.71,1308,4.32,31,2.85
21:00:01-22:00:00,2,5.56,56,4.69,471,3.43,10,1.92,2,5.13,40,2.66,414,2.5,29,5.13,4,5.33,96,3.56,885,2.92,39,3.58
22:00:01-23:00:00,0,0,10,0.84,106,0.77,0,0,0,0,49,3.26,302,1.82,0,0,0,0,59,2.19,408,1.35,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,36,,1195,,13724,,522,,39,,1501,,16588,,565.5,,75,,2696,,30312,,1088,
