Route:- 6080,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.67,4,0.37,16,0.16,2.2,1.67,1,0.85,4,0.17,16,0.08,2,0.78
06:00:01-07:00:00,5,8.77,5,0.4,34,0.33,11,8.77,7,11.67,51,4.73,420,4.27,15.4,11.67,12,10.26,56,2.41,454,2.24,26,10.12
07:00:01-08:00:00,6,10.53,17,1.37,222,2.13,13.2,10.53,8,13.33,79,7.32,868,8.82,16,12.12,14,11.97,96,4.14,1090,5.38,29,11.28
08:00:01-09:00:00,4,7.02,18,1.45,122,1.17,8.8,7.02,3,5,65,6.02,574,5.83,6.6,5,7,5.98,83,3.58,696,3.43,15,5.84
09:00:01-10:00:00,4,7.02,11,0.89,77,0.74,8,6.38,4,6.67,87,8.06,878,8.92,8.8,6.67,8,6.84,98,4.22,955,4.71,17,6.61
10:00:01-11:00:00,4,7.02,58,4.67,470,4.51,8,6.38,4,6.67,102,9.45,905,9.19,8.8,6.67,8,6.84,160,6.89,1375,6.78,17,6.61
11:00:01-12:00:00,4,7.02,69,5.56,556,5.33,8.8,7.02,4,6.67,162,15.01,1584,16.09,8.8,6.67,8,6.84,231,9.95,2140,10.56,18,7
12:00:01-13:00:00,3,5.26,76,6.12,576,5.53,6.6,5.26,3,5,54,5,543,5.52,6.6,5,6,5.13,130,5.6,1119,5.52,13,5.06
13:00:01-14:00:00,3,5.26,82,6.6,668,6.41,6,4.78,4,6.67,45,4.17,466,4.73,8.8,6.67,7,5.98,127,5.47,1134,5.6,15,5.84
14:00:01-15:00:00,2,3.51,23,1.85,145,1.39,4.4,3.51,3,5,40,3.71,318,3.23,6.6,5,5,4.27,63,2.71,463,2.28,11,4.28
15:00:01-16:00:00,4,7.02,17,1.37,141,1.35,8.8,7.02,1,1.67,27,2.5,238,2.42,2,1.52,5,4.27,44,1.9,379,1.87,11,4.28
16:00:01-17:00:00,3,5.26,134,10.79,1132,10.86,6.6,5.26,1,1.67,17,1.58,136,1.38,2.2,1.67,4,3.42,151,6.51,1268,6.26,9,3.5
17:00:01-18:00:00,2,3.51,219,17.63,1870,17.94,4.4,3.51,3,5,87,8.06,760,7.72,6.6,5,5,4.27,306,13.18,2630,12.98,11,4.28
18:00:01-19:00:00,4,7.02,195,15.7,1666,15.99,8.8,7.02,4,6.67,85,7.88,690,7.01,8,6.06,8,6.84,280,12.06,2356,11.62,17,6.61
19:00:01-20:00:00,3,5.26,111,8.94,965,9.26,6,4.78,3,5,54,5,426,4.33,6.6,5,6,5.13,165,7.11,1391,6.86,13,5.06
20:00:01-21:00:00,1,1.75,76,6.12,672,6.45,2.2,1.75,2,3.33,34,3.15,301,3.06,4.4,3.33,3,2.56,110,4.74,973,4.8,7,2.72
21:00:01-22:00:00,2,3.51,28,2.25,236,2.26,4.4,3.51,2,3.33,30,2.78,244,2.48,4.4,3.33,4,3.42,58,2.5,480,2.37,9,3.5
22:00:01-23:00:00,2,3.51,60,4.83,496,4.76,4.4,3.51,2,3.33,44,4.08,387,3.93,4.4,3.33,4,3.42,104,4.48,883,4.36,9,3.5
23:00:01-24:00:00,1,1.75,43,3.46,374,3.59,2.2,1.75,1,1.67,12,1.11,91,0.92,2.2,1.67,2,1.71,55,2.37,465,2.29,4,1.56
,57,,1242,,10422,,125.4,,60,,1079,,9845,,132,,117,,2321,,20267,,257,
