Route:- 6034,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.03,1,0.09,14,0.11,20.2,3.03,0,0,0,0,0,0,0,0,1,3.03,1,0.09,14,0.11,20,3
06:00:01-07:00:00,5,15.15,22,2,208,1.64,15.5,2.33,0,0,0,0,0,0,0,0,5,15.15,22,2,208,1.64,16,2.4
07:00:01-08:00:00,2,6.06,31,2.82,308,2.43,5.4,0.81,0,0,0,0,0,0,0,0,2,6.06,31,2.82,308,2.43,5,0.75
08:00:01-09:00:00,2,6.06,71,6.47,709,5.6,5.4,0.81,0,0,0,0,0,0,0,0,2,6.06,71,6.47,709,5.6,5,0.75
09:00:01-10:00:00,2,6.06,55,5.01,589,4.66,9,1.35,0,0,0,0,0,0,0,0,2,6.06,55,5.01,589,4.66,9,1.35
10:00:01-11:00:00,1,3.03,46,4.19,526,4.16,2.7,0.41,0,0,0,0,0,0,0,0,1,3.03,46,4.19,526,4.16,3,0.45
11:00:01-12:00:00,3,9.09,102,9.29,1219,9.64,9.3,1.4,0,0,0,0,0,0,0,0,3,9.09,102,9.29,1219,9.64,9,1.35
12:00:01-13:00:00,2,6.06,97,8.83,1277,10.09,8.8,1.32,0,0,0,0,0,0,0,0,2,6.06,97,8.83,1277,10.09,9,1.35
13:00:01-14:00:00,3,9.09,96,8.74,1273,10.06,11.7,1.76,0,0,0,0,0,0,0,0,3,9.09,96,8.74,1273,10.06,12,1.8
14:00:01-15:00:00,3,9.09,70,6.38,837,6.62,57.3,8.6,0,0,0,0,0,0,0,0,3,9.09,70,6.38,837,6.62,57,8.55
15:00:01-16:00:00,0,0,86,7.83,978,7.73,0,0,0,0,0,0,0,0,0,0,0,0,86,7.83,978,7.73,0,0
16:00:01-17:00:00,2,6.06,67,6.1,820,6.48,8.8,1.32,0,0,0,0,0,0,0,0,2,6.06,67,6.1,820,6.48,9,1.35
17:00:01-18:00:00,3,9.09,75,6.83,837,6.62,60.6,9.09,0,0,0,0,0,0,0,0,3,9.09,75,6.83,837,6.62,61,9.15
18:00:01-19:00:00,0,0,61,5.56,724,5.72,0,0,0,0,0,0,0,0,0,0,0,0,61,5.56,724,5.72,0,0
19:00:01-20:00:00,1,3.03,85,7.74,866,6.85,2.8,0.42,0,0,0,0,0,0,0,0,1,3.03,85,7.74,866,6.85,3,0.45
20:00:01-21:00:00,2,6.06,43,3.92,477,3.77,5.4,0.81,0,0,0,0,0,0,0,0,2,6.06,43,3.92,477,3.77,5,0.75
21:00:01-22:00:00,0,0,67,6.1,720,5.69,0,0,0,0,0,0,0,0,0,0,0,0,67,6.1,720,5.69,0,0
22:00:01-23:00:00,1,3.03,23,2.09,268,2.12,20.2,3.03,0,0,0,0,0,0,0,0,1,3.03,23,2.09,268,2.12,20,3
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,33,,1098,,12650,,666.6,,0,,0,,0,,0,,33,,1098,,12650,,667,
