Route:- 6074,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,7,10.94,38,0.96,284,0.76,38.5,10.94,0,0,0,0,0,0,0,0,7,10.94,38,0.96,284,0.76,38,10.8
06:00:01-07:00:00,7,10.94,98,2.49,843,2.25,18.9,5.37,0,0,0,0,0,0,0,0,7,10.94,98,2.49,843,2.25,19,5.4
07:00:01-08:00:00,6,9.38,145,3.68,1275,3.4,16.8,4.77,0,0,0,0,0,0,0,0,6,9.38,145,3.68,1275,3.4,17,4.83
08:00:01-09:00:00,4,6.25,172,4.37,1761,4.7,17.2,4.89,0,0,0,0,0,0,0,0,4,6.25,172,4.37,1761,4.7,17,4.83
09:00:01-10:00:00,2,3.13,70,1.78,632,1.69,5.4,1.53,0,0,0,0,0,0,0,0,2,3.13,70,1.78,632,1.69,5,1.42
10:00:01-11:00:00,2,3.13,145,3.68,1620,4.32,5.4,1.53,0,0,0,0,0,0,0,0,2,3.13,145,3.68,1620,4.32,5,1.42
11:00:01-12:00:00,2,3.13,191,4.85,1817,4.85,5.4,1.53,0,0,0,0,0,0,0,0,2,3.13,191,4.85,1817,4.85,5,1.42
12:00:01-13:00:00,2,3.13,243,6.17,2251,6.01,5.4,1.53,0,0,0,0,0,0,0,0,2,3.13,243,6.17,2251,6.01,5,1.42
13:00:01-14:00:00,4,6.25,363,9.22,3676,9.81,17.2,4.89,0,0,0,0,0,0,0,0,4,6.25,363,9.22,3676,9.81,17,4.83
14:00:01-15:00:00,3,4.69,179,4.55,1694,4.52,12.9,3.66,0,0,0,0,0,0,0,0,3,4.69,179,4.55,1694,4.52,13,3.69
15:00:01-16:00:00,2,3.13,221,5.61,2076,5.54,11,3.13,0,0,0,0,0,0,0,0,2,3.13,221,5.61,2076,5.54,11,3.13
16:00:01-17:00:00,4,6.25,313,7.95,2890,7.71,22,6.25,0,0,0,0,0,0,0,0,4,6.25,313,7.95,2890,7.71,22,6.25
17:00:01-18:00:00,1,1.56,311,7.9,2950,7.87,4.3,1.22,0,0,0,0,0,0,0,0,1,1.56,311,7.9,2950,7.87,4,1.14
18:00:01-19:00:00,4,6.25,441,11.2,4233,11.3,17.2,4.89,0,0,0,0,0,0,0,0,4,6.25,441,11.2,4233,11.3,17,4.83
19:00:01-20:00:00,3,4.69,279,7.08,2650,7.07,9.3,2.64,0,0,0,0,0,0,0,0,3,4.69,279,7.08,2650,7.07,9,2.56
20:00:01-21:00:00,4,6.25,248,6.3,2348,6.27,10.8,3.07,0,0,0,0,0,0,0,0,4,6.25,248,6.3,2348,6.27,11,3.13
21:00:01-22:00:00,2,3.13,166,4.22,1555,4.15,8.6,2.44,0,0,0,0,0,0,0,0,2,3.13,166,4.22,1555,4.15,9,2.56
22:00:01-23:00:00,4,6.25,211,5.36,1936,5.17,22,6.25,0,0,0,0,0,0,0,0,4,6.25,211,5.36,1936,5.17,22,6.25
23:00:01-24:00:00,1,1.56,104,2.64,983,2.62,2.7,0.77,0,0,0,0,0,0,0,0,1,1.56,104,2.64,983,2.62,3,0.85
,64,,3938,,37474,,352,,0,,0,,0,,0,,64,,3938,,37474,,352,
