Route:- 6050,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,6.55,118,1.9,974,1.75,28.6,6.55,12,7.5,62,1.03,516,0.93,31.2,7.5,23,7.01,180,1.48,1490,1.34,60,7.03
05:00:01-06:00:00,8,4.76,31,0.5,236,0.43,20.8,4.76,8,5,133,2.22,1098,1.98,20.8,5,16,4.88,164,1.34,1334,1.2,42,4.92
06:00:01-07:00:00,10,5.95,34,0.55,274,0.49,26,5.95,12,7.5,179,2.98,1218,2.2,31.2,7.5,22,6.71,213,1.75,1492,1.34,57,6.68
07:00:01-08:00:00,15,8.93,109,1.76,720,1.3,39,8.93,12,7.5,224,3.73,1970,3.56,24,5.77,27,8.23,333,2.73,2690,2.42,63,7.39
08:00:01-09:00:00,9,5.36,133,2.15,1039,1.87,23.4,5.36,11,6.88,318,5.3,2904,5.24,28.6,6.88,20,6.1,451,3.7,3943,3.55,52,6.1
09:00:01-10:00:00,9,5.36,168,2.71,1468,2.64,23.4,5.36,9,5.63,255,4.25,2823,5.09,18,4.33,18,5.49,423,3.47,4291,3.87,41,4.81
10:00:01-11:00:00,7,4.17,303,4.89,2793,5.03,18.2,4.17,7,4.38,312,5.2,3103,5.6,18.2,4.38,14,4.27,615,5.04,5896,5.32,36,4.22
11:00:01-12:00:00,5,2.98,324,5.23,2928,5.27,13,2.98,4,2.5,389,6.48,3971,7.17,10.4,2.5,9,2.74,713,5.84,6899,6.22,23,2.7
12:00:01-13:00:00,7,4.17,385,6.21,3529,6.36,18.2,4.17,6,3.75,294,4.9,2761,4.98,15.6,3.75,13,3.96,679,5.57,6290,5.67,34,3.99
13:00:01-14:00:00,12,7.14,543,8.76,4990,8.99,31.2,7.14,10,6.25,386,6.43,3821,6.9,26,6.25,22,6.71,929,7.61,8811,7.94,57,6.68
14:00:01-15:00:00,4,2.38,421,6.79,3755,6.76,10.4,2.38,8,5,428,7.13,4072,7.35,16,3.85,12,3.66,849,6.96,7827,7.06,26,3.05
15:00:01-16:00:00,11,6.55,404,6.52,3674,6.62,28.6,6.55,7,4.38,370,6.17,3504,6.32,18.2,4.38,18,5.49,774,6.34,7178,6.47,47,5.51
16:00:01-17:00:00,8,4.76,390,6.29,3625,6.53,20.8,4.76,7,4.38,395,6.58,3643,6.57,18.2,4.38,15,4.57,785,6.43,7268,6.55,39,4.57
17:00:01-18:00:00,8,4.76,536,8.65,4831,8.7,20.8,4.76,5,3.13,408,6.8,3766,6.8,13,3.13,13,3.96,944,7.74,8597,7.75,34,3.99
18:00:01-19:00:00,8,4.76,507,8.18,4502,8.11,20.8,4.76,9,5.63,446,7.43,4007,7.23,18,4.33,17,5.18,953,7.81,8509,7.67,39,4.57
19:00:01-20:00:00,10,5.95,500,8.06,4573,8.24,26,5.95,7,4.38,343,5.72,2997,5.41,18.2,4.38,17,5.18,843,6.91,7570,6.82,44,5.16
20:00:01-21:00:00,6,3.57,362,5.84,3328,5.99,15.6,3.57,7,4.38,258,4.3,2250,4.06,18.2,4.38,13,3.96,620,5.08,5578,5.03,34,3.99
21:00:01-22:00:00,8,4.76,311,5.02,2755,4.96,20.8,4.76,6,3.75,391,6.52,3387,6.11,15.6,3.75,14,4.27,702,5.75,6142,5.54,36,4.22
22:00:01-23:00:00,6,3.57,308,4.97,2763,4.98,15.6,3.57,8,5,320,5.33,2840,5.13,16,3.85,14,4.27,628,5.15,5603,5.05,32,3.75
23:00:01-24:00:00,6,3.57,313,5.05,2761,4.97,15.6,3.57,5,3.13,89,1.48,762,1.38,13,3.13,11,3.35,402,3.3,3523,3.18,29,3.4
,168,,6200,,55518,,436.8,,160,,6000,,55413,,416,,328,,12200,,110931,,853,
