Route:- 6120,Date:- 10/21/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,2.63,3,0.36,20,0.27,2.8,2.63,1,1.41,3,0.18,20,0.14,3,1.51
06:00:01-07:00:00,1,3.03,2,0.23,16,0.23,2.8,3.03,4,10.53,22,2.66,152,2.08,11.2,10.53,5,7.04,24,1.42,168,1.18,14,7.04
07:00:01-08:00:00,4,12.12,11,1.28,88,1.28,11.2,12.12,5,13.16,30,3.63,222,3.03,14,13.16,9,12.68,41,2.43,310,2.19,25,12.56
08:00:01-09:00:00,5,15.15,27,3.15,224,3.26,14,15.15,4,10.53,51,6.17,674,9.21,7.2,6.77,9,12.68,78,4.63,898,6.33,21,10.55
09:00:01-10:00:00,2,6.06,25,2.91,188,2.74,5.6,6.06,3,7.89,27,3.26,236,3.23,8.4,7.89,5,7.04,52,3.09,424,2.99,14,7.04
10:00:01-11:00:00,4,12.12,59,6.88,454,6.61,11.2,12.12,3,7.89,59,7.13,498,6.81,8.4,7.89,7,9.86,118,7,952,6.71,20,10.05
11:00:01-12:00:00,2,6.06,48,5.59,403,5.87,5.6,6.06,2,5.26,141,17.05,1333,18.22,5.2,4.89,4,5.63,189,11.22,1736,12.24,11,5.53
12:00:01-13:00:00,0,0,8,0.93,64,0.93,0,0,2,5.26,95,11.49,827,11.31,5.6,5.26,2,2.82,103,6.11,891,6.28,6,3.02
13:00:01-14:00:00,2,6.06,74,8.62,614,8.94,5.6,6.06,2,5.26,31,3.75,259,3.54,5.6,5.26,4,5.63,105,6.23,873,6.16,11,5.53
14:00:01-15:00:00,2,6.06,58,6.76,507,7.38,5.6,6.06,2,5.26,35,4.23,314,4.29,5.6,5.26,4,5.63,93,5.52,821,5.79,11,5.53
15:00:01-16:00:00,1,3.03,50,5.83,412,6,2.8,3.03,1,2.63,27,3.26,214,2.93,2.8,2.63,2,2.82,77,4.57,626,4.41,6,3.02
16:00:01-17:00:00,2,6.06,95,11.07,757,11.02,5.6,6.06,1,2.63,15,1.81,131,1.79,2.8,2.63,3,4.23,110,6.53,888,6.26,8,4.02
17:00:01-18:00:00,2,6.06,52,6.06,386,5.62,3,3.25,1,2.63,90,10.88,802,10.96,2.8,2.63,3,4.23,142,8.43,1188,8.38,6,3.02
18:00:01-19:00:00,2,6.06,107,12.47,837,12.19,5.6,6.06,2,5.26,54,6.53,421,5.76,5.6,5.26,4,5.63,161,9.55,1258,8.87,11,5.53
19:00:01-20:00:00,1,3.03,98,11.42,826,12.03,2.8,3.03,1,2.63,60,7.26,492,6.73,2.8,2.63,2,2.82,158,9.38,1318,9.29,6,3.02
20:00:01-21:00:00,1,3.03,67,7.81,521,7.59,2.6,2.81,1,2.63,26,3.14,224,3.06,2.6,2.44,2,2.82,93,5.52,745,5.25,5,2.51
21:00:01-22:00:00,1,3.03,34,3.96,276,4.02,2.8,3.03,2,5.26,47,5.68,376,5.14,5.6,5.26,3,4.23,81,4.81,652,4.6,8,4.02
22:00:01-23:00:00,1,3.03,43,5.01,295,4.3,2.8,3.03,1,2.63,7,0.85,60,0.82,2.8,2.63,2,2.82,50,2.97,355,2.5,6,3.02
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,7,0.85,60,0.82,0,0,0,0,7,0.42,60,0.42,0,0
,33,,858,,6868,,92.4,,38,,827,,7315,,106.4,,71,,1685,,14183,,199,
