Route:- 3400,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,7.41,60,3.6,718,3.94,17.2,7.41,1,3.85,0,0,0,0,8.6,3.85,3,5.66,60,1.84,718,2.03,26,5.7
07:00:01-08:00:00,2,7.41,102,6.12,1222,6.7,9.2,3.96,2,7.69,71,4.44,846,4.95,17.2,7.69,4,7.55,173,5.3,2068,5.85,26,5.7
08:00:01-09:00:00,3,11.11,267,16.02,2996,16.44,25.8,11.11,2,7.69,219,13.7,2272,13.28,17.2,7.69,5,9.43,486,14.89,5268,14.91,43,9.43
09:00:01-10:00:00,0,0,23,1.38,228,1.25,0,0,2,7.69,236,14.77,2470,14.44,9.2,4.11,2,3.77,259,7.93,2698,7.64,9,1.97
10:00:01-11:00:00,5,18.52,252,15.12,2700,14.81,43,18.52,0,0,10,0.63,176,1.03,0,0,5,9.43,262,8.02,2876,8.14,43,9.43
11:00:01-12:00:00,2,7.41,223,13.38,2606,14.3,17.2,7.41,6,23.08,198,12.39,2209,12.92,51.6,23.08,8,15.09,421,12.89,4815,13.63,69,15.13
12:00:01-13:00:00,2,7.41,55,3.3,611,3.35,2.2,0.95,1,3.85,198,12.39,2139,12.51,8.6,3.85,3,5.66,253,7.75,2750,7.78,11,2.41
13:00:01-14:00:00,2,7.41,102,6.12,1050,5.76,7.2,3.1,2,7.69,49,3.07,498,2.91,17.2,7.69,4,7.55,151,4.62,1548,4.38,24,5.26
14:00:01-15:00:00,1,3.7,46,2.76,407,2.23,4.6,1.98,1,3.85,101,6.32,1134,6.63,8.6,3.85,2,3.77,147,4.5,1541,4.36,13,2.85
15:00:01-16:00:00,3,11.11,57,3.42,580,3.18,25.8,11.11,2,7.69,52,3.25,468,2.74,8,3.58,5,9.43,109,3.34,1048,2.97,34,7.46
16:00:01-17:00:00,4,14.81,243,14.58,2614,14.34,34.4,14.81,2,7.69,54,3.38,544,3.18,17.2,7.69,6,11.32,297,9.1,3158,8.94,52,11.4
17:00:01-18:00:00,1,3.7,76,4.56,721,3.96,1.8,0.78,2,7.69,171,10.7,2021,11.82,17.2,7.69,3,5.66,247,7.57,2742,7.76,19,4.17
18:00:01-19:00:00,0,0,82,4.92,888,4.87,0,0,1,3.85,103,6.45,1083,6.33,8.6,3.85,1,1.89,185,5.67,1971,5.58,9,1.97
19:00:01-20:00:00,0,0,75,4.5,856,4.7,0,0,0,0,52,3.25,474,2.77,0,0,0,0,127,3.89,1330,3.76,0,0
20:00:01-21:00:00,0,0,4,0.24,32,0.18,0,0,1,3.85,32,2,364,2.13,8.6,3.85,1,1.89,36,1.1,396,1.12,9,1.97
21:00:01-22:00:00,0,0,0,0,0,0,0,0,0,0,18,1.13,176,1.03,0,0,0,0,18,0.55,176,0.5,0,0
22:00:01-23:00:00,0,0,0,0,0,0,0,0,1,3.85,0,0,0,0,8.6,3.85,1,1.89,0,0,0,0,9,1.97
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,34,2.13,228,1.33,0,0,0,0,34,1.04,228,0.65,0,0
,27,,1667,,18229,,232.2,,26,,1598,,17102,,223.6,,53,,3265,,35331,,456,
