Route:- 3310,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.45,0,0,0,0,9,3.45,0,0,0,0,0,0,0,0,1,1.75,0,0,0,0,9,1.75
06:00:01-07:00:00,4,13.79,105,7.77,986,6.97,36,13.79,3,10.71,41,3.46,438,3.41,27,10.71,7,12.28,146,5.75,1424,5.28,63,12.28
07:00:01-08:00:00,3,10.34,139,10.28,1728,12.22,27,10.34,3,10.71,93,7.84,862,6.71,6.6,2.62,6,10.53,232,9.14,2590,9.6,34,6.63
08:00:01-09:00:00,2,6.9,117,8.65,1245,8.81,10.4,3.98,2,7.14,110,9.27,1318,10.26,18,7.14,4,7.02,227,8.94,2563,9.5,28,5.46
09:00:01-10:00:00,3,10.34,225,16.64,2384,16.86,27,10.34,2,7.14,68,5.73,684,5.32,7.8,3.1,5,8.77,293,11.54,3068,11.37,35,6.82
10:00:01-11:00:00,1,3.45,82,6.07,1036,7.33,7.6,2.91,2,7.14,75,6.32,870,6.77,18,7.14,3,5.26,157,6.19,1906,7.06,26,5.07
11:00:01-12:00:00,0,0,5,0.37,14,0.1,0,0,1,3.57,45,3.79,384,2.99,7.6,3.02,1,1.75,50,1.97,398,1.47,8,1.56
12:00:01-13:00:00,1,3.45,25,1.85,310,2.19,1.1,0.42,0,0,1,0.08,8,0.06,0,0,1,1.75,26,1.02,318,1.18,1,0.19
13:00:01-14:00:00,1,3.45,84,6.21,876,6.2,2.9,1.11,2,7.14,26,2.19,381,2.97,18,7.14,3,5.26,110,4.33,1257,4.66,21,4.09
14:00:01-15:00:00,2,6.9,50,3.7,454,3.21,18,6.9,2,7.14,104,8.77,1093,8.51,9.2,3.65,4,7.02,154,6.07,1547,5.73,27,5.26
15:00:01-16:00:00,2,6.9,78,5.77,838,5.93,13.2,5.06,1,3.57,72,6.07,756,5.88,4,1.59,3,5.26,150,5.91,1594,5.91,17,3.31
16:00:01-17:00:00,2,6.9,43,3.18,500,3.54,13.2,5.06,2,7.14,72,6.07,911,7.09,3.6,1.43,4,7.02,115,4.53,1411,5.23,17,3.31
17:00:01-18:00:00,2,6.9,57,4.22,546,3.86,8.8,3.37,2,7.14,37,3.12,480,3.74,8,3.17,4,7.02,94,3.7,1026,3.8,17,3.31
18:00:01-19:00:00,0,0,74,5.47,662,4.68,0,0,1,3.57,123,10.37,1317,10.25,2.8,1.11,1,1.75,197,7.76,1979,7.33,3,0.58
19:00:01-20:00:00,1,3.45,65,4.81,614,4.34,9,3.45,1,3.57,109,9.19,1009,7.85,9,3.57,2,3.51,174,6.86,1623,6.01,18,3.51
20:00:01-21:00:00,2,6.9,11,0.81,48,0.34,4.6,1.76,1,3.57,59,4.97,652,5.07,9,3.57,3,5.26,70,2.76,700,2.59,14,2.73
21:00:01-22:00:00,2,6.9,141,10.43,1431,10.12,8,3.07,1,3.57,39,3.29,388,3.02,2.2,0.87,3,5.26,180,7.09,1819,6.74,10,1.95
22:00:01-23:00:00,0,0,51,3.77,466,3.3,0,0,2,7.14,100,8.43,1210,9.42,9,3.57,2,3.51,151,5.95,1676,6.21,9,1.75
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,12,1.01,88,0.68,0,0,0,0,12,0.47,88,0.33,0,0
,29,,1352,,14138,,261,,28,,1186,,12849,,252,,57,,2538,,26987,,513,
