Route:- 3870,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,3,3.7,80,3.44,704,3.3,10.8,3.7,2,2.27,41,1.59,374,1.53,7.2,2.27,5,2.96,121,2.47,1078,2.35,18,2.96
05:00:01-06:00:00,1,1.23,6,0.26,44,0.21,2.5,0.86,4,4.55,22,0.85,94,0.38,14.4,4.55,5,2.96,28,0.57,138,0.3,17,2.8
06:00:01-07:00:00,4,4.94,8,0.34,60,0.28,14.4,4.94,5,5.68,59,2.29,592,2.42,18,5.68,9,5.33,67,1.37,652,1.42,32,5.26
07:00:01-08:00:00,7,8.64,42,1.81,280,1.31,25.2,8.64,8,9.09,138,5.34,1310,5.35,28.8,9.09,15,8.88,180,3.67,1590,3.47,54,8.88
08:00:01-09:00:00,8,9.88,65,2.8,474,2.22,28.8,9.88,10,11.36,275,10.65,2611,10.67,36,11.36,18,10.65,340,6.93,3085,6.74,65,10.69
09:00:01-10:00:00,5,6.17,125,5.38,1180,5.54,18,6.17,5,5.68,293,11.35,3161,12.92,18,5.68,10,5.92,418,8.52,4341,9.48,36,5.92
10:00:01-11:00:00,6,7.41,196,8.43,1776,8.33,21.6,7.41,6,6.82,243,9.41,2535,10.36,21.6,6.82,12,7.1,439,8.95,4311,9.42,43,7.07
11:00:01-12:00:00,3,3.7,137,5.9,1240,5.82,10.8,3.7,7,7.95,115,4.45,1186,4.85,25.2,7.95,10,5.92,252,5.14,2426,5.3,36,5.92
12:00:01-13:00:00,5,6.17,176,7.57,1723,8.08,18,6.17,3,3.41,160,6.2,1521,6.21,10.8,3.41,8,4.73,336,6.85,3244,7.08,29,4.77
13:00:01-14:00:00,2,2.47,95,4.09,951,4.46,7.2,2.47,6,6.82,106,4.11,832,3.4,6.6,2.08,8,4.73,201,4.1,1783,3.89,14,2.3
14:00:01-15:00:00,5,6.17,153,6.58,1336,6.27,18,6.17,3,3.41,102,3.95,866,3.54,7.2,2.27,8,4.73,255,5.2,2202,4.81,25,4.11
15:00:01-16:00:00,4,4.94,100,4.3,888,4.17,14.4,4.94,5,5.68,147,5.69,1304,5.33,18,5.68,9,5.33,247,5.03,2192,4.79,32,5.26
16:00:01-17:00:00,5,6.17,120,5.16,1099,5.16,18,6.17,5,5.68,157,6.08,1465,5.99,18,5.68,10,5.92,277,5.65,2564,5.6,36,5.92
17:00:01-18:00:00,5,6.17,187,8.05,1694,7.95,18,6.17,2,2.27,152,5.89,1392,5.69,7.2,2.27,7,4.14,339,6.91,3086,6.74,25,4.11
18:00:01-19:00:00,2,2.47,146,6.28,1384,6.49,7.2,2.47,3,3.41,221,8.56,2004,8.19,10.8,3.41,5,2.96,367,7.48,3388,7.4,18,2.96
19:00:01-20:00:00,2,2.47,99,4.26,946,4.44,7.2,2.47,3,3.41,120,4.65,1082,4.42,10.8,3.41,5,2.96,219,4.46,2028,4.43,18,2.96
20:00:01-21:00:00,4,4.94,239,10.28,2275,10.67,14.4,4.94,2,2.27,144,5.58,1311,5.36,4.8,1.52,6,3.55,383,7.81,3586,7.83,19,3.13
21:00:01-22:00:00,3,3.7,221,9.51,2071,9.72,10.8,3.7,5,5.68,78,3.02,761,3.11,12,3.79,8,4.73,299,6.09,2832,6.19,23,3.78
22:00:01-23:00:00,4,4.94,93,4,853,4,14.4,4.94,3,3.41,9,0.35,73,0.3,10.8,3.41,7,4.14,102,2.08,926,2.02,25,4.11
23:00:01-24:00:00,3,3.7,35,1.51,328,1.54,9.6,3.29,1,1.14,0,0,0,0,3.6,1.14,4,2.37,35,0.71,328,0.72,13,2.14
,81,,2324,,21314,,291.6,,88,,2582,,24474,,316.8,,169,,4906,,45788,,608,
